Id,SalePrice
1958,342188.0166666667
1959,140433.68212828145
1960,117471.12233882783
1961,119930.42119352872
1962,98913.40476190478
1963,109526.35393439893
1964,117150.17273809524
1965,149120.71655011707
1966,158782.03566017316
1967,291715.715
1968,406838.88
1969,393610.49
1970,421602.055
1971,415972.6285714286
1972,368608.1019047619
1973,276778.2416666667
1974,319450.8066666667
1975,430739.425
1976,284414.53
1977,381437.425
1978,366495.38
1979,318926.7685714286
1980,198852.58858092266
1981,330686.065
1982,224306.875
1983,221013.58411764703
1984,172941.75581057832
1985,207766.6521212121
1986,213971.3671212121
1987,176170.63878787882
1988,175390.5232215965
1989,199501.77286245784
1990,227445.95767857143
1991,214663.73530519477
1992,220949.51816176472
1993,173000.71912866115
1994,262737.535
1995,185732.59356869623
1996,256990.1625
1997,338656.33333333326
1998,379972.24
1999,250977.9035714286
2000,317999.63166666665
2001,273596.625
2002,247977.9166666667
2003,266269.60252380953
2004,288639.5916666667
2005,232477.1101515151
2006,227667.81397154316
2007,272258.56933333335
2008,199264.81712131615
2009,187802.77811031588
2010,193988.55953508723
2011,133505.933097166
2012,183518.9125847245
2013,184207.19420237822
2014,187405.00544011543
2015,195056.78315553948
2016,192874.63521287718
2017,207353.83894292757
2018,124778.83035082971
2019,131209.26168488918
2020,128311.2576416639
2021,116059.2458298879
2022,185362.1358755864
2023,152117.4662085137
2024,214717.50666666665
2025,345191.655
2026,173710.68579004324
2027,148397.04525401068
2028,159478.8866666667
2029,174584.64290521748
2030,271346.54333333333
2031,236383.3525
2032,271038.0916666666
2033,271163.9116666666
2034,166737.755
2035,218708.82646108445
2036,188921.26404761904
2037,194649.32333333336
2038,306699.4
2039,197885.87192640692
2040,403819.045
2041,280072.655
2042,210293.34106194598
2043,164272.8110047494
2044,176677.5084533303
2045,227212.7525
2046,132919.04541503024
2047,153999.27526334775
2048,132714.25766539015
2049,139749.34676884924
2050,168464.08745210728
2051,96958.74796664123
2052,135519.20218593357
2053,147236.21607865076
2054,79762.10083333334
2055,153184.52751702972
2056,126764.82326007326
2057,127488.26277359249
2058,221061.49170168067
2059,132737.58935725872
2060,159252.3665056471
2061,181209.0255664803
2062,141009.27154322702
2063,105721.25749485093
2064,140611.5317024934
2065,136961.60767316018
2066,187098.52884920634
2067,131341.7366666667
2068,142418.25144074677
2069,93292.49469421101
2070,110849.77973228054
2071,96997.995
2072,146072.35886946385
2073,142833.141336381
2074,192571.46756285673
2075,151426.36879266563
2076,119215.15278214839
2077,144643.69645833335
2078,129917.3789946019
2079,133191.8009709942
2080,115585.64755244648
2081,123778.50012625601
2082,130542.67481975748
2083,144940.30641188673
2084,108463.94950980393
2085,123199.07192211578
2086,130619.43531938823
2087,123117.65893295738
2088,121482.83898412697
2089,82422.84511904762
2090,133592.43865914785
2091,131710.92189088688
2092,135800.06078590528
2093,150671.08166666667
2094,148464.45083333334
2095,159212.43024318645
2096,86006.75978758172
2097,95253.9374175824
2098,153777.79208002205
2099,69460.60992063493
2100,115194.7125
2101,130885.01719304388
2102,147501.95666666667
2103,104096.33434617794
2104,137459.06456349208
2105,129250.77148412699
2106,87794.9488095238
2107,258788.375
2108,122719.54926641271
2109,118419.58073342434
2110,128050.86886446885
2111,149102.26166666666
2112,138235.24608956405
2113,120542.42320894383
2114,109544.59374603172
2115,150563.35607142857
2116,115284.25692738635
2117,144546.38173160172
2118,118122.35503161699
2119,110634.89703361344
2120,108504.75333333333
2121,118005.1237142857
2122,97912.72952380951
2123,89406.32738095238
2124,216699.735
2125,137208.20785714284
2126,149833.7905079935
2127,152344.4745238095
2128,122918.37921288515
2129,96293.2861904762
2130,156282.79275480367
2131,169519.64482905983
2132,120452.98287301589
2133,116906.31503663004
2134,119899.90987422192
2135,106144.17476190475
2136,90088.04833333332
2137,120316.56077809559
2138,144139.67188603972
2139,151761.38720992455
2140,140927.01776912902
2141,135822.59773310024
2142,135569.5144761821
2143,143126.57961115273
2144,131553.12414377287
2145,135434.78116282923
2146,156025.82120661132
2147,170871.22884920635
2148,130418.40009448006
2149,137774.34863310808
2150,232349.996031746
2151,133314.6666666667
2152,176051.815
2153,161302.71444666447
2154,122052.45081168832
2155,134047.26321428572
2156,212996.04916666663
2157,238696.9180952381
2158,246606.05333333334
2159,200970.0544117647
2160,170300.09590969078
2161,262838.3375
2162,412922.945
2163,341431.7585714286
2164,265871.28277777776
2165,172989.15457198088
2166,145535.2031667266
2167,210530.8673235682
2168,207686.8735714286
2169,191139.84491280635
2170,228190.60451664
2171,150501.27872113994
2172,139492.89364671518
2173,156921.34114583334
2174,246331.70172994654
2175,321266.66
2176,341924.465
2177,263872.59770833334
2178,223058.43833333335
2179,138424.11865021178
2180,204537.93
2181,197300.62946846464
2182,230828.4434722222
2183,201239.01741753248
2184,142196.0451510364
2185,134108.2485714286
2186,148637.64710046898
2187,145470.30203593487
2188,158087.76422544252
2189,190031.615
2190,87471.36011904762
2191,87190.75595238093
2192,100613.34523809524
2193,98125.73333333334
2194,104762.25719298245
2195,116362.70478806488
2196,106748.55944211017
2197,114014.16789075632
2198,147473.09416666665
2199,181113.64785714285
2200,129140.69456038532
2201,129958.7392219708
2202,199541.207972973
2203,152937.68846801214
2204,177507.60119047615
2205,112880.64209193585
2206,131664.61106371696
2207,239560.0166666667
2208,236263.79848484852
2209,202092.1981876457
2210,121444.20289294038
2211,116052.91657818001
2212,107116.86070714824
2213,111522.3750079745
2214,144215.02416666667
2215,97041.8671387722
2216,154276.5734970238
2217,82913.2
2218,107647.39588888887
2219,81630.27117647059
2220,73621.31550250627
2221,318663.23
2222,239732.51
2223,261008.775
2224,223112.3695954215
2225,137940.0903968254
2226,192622.81261904762
2227,190165.0973076923
2228,278841.03
2229,241157.64666666667
2230,161617.25138311685
2231,213061.69564251867
2232,180619.68071428576
2233,177683.21987454212
2234,251677.48535714284
2235,197042.54834054835
2236,272759.9227380952
2237,373515.22
2238,211398.66441558438
2239,109214.13638392858
2240,163558.9357843137
2241,145464.5100595238
2242,133573.41934263107
2243,138224.39344017094
2244,99459.84666666666
2245,97880.11563492063
2246,146945.53801513606
2247,103691.63378787879
2248,121515.49549577759
2249,122602.38959757349
2250,137560.10452055396
2251,127472.78321428571
2252,180573.38797669736
2253,162510.75146128162
2254,178510.11012225307
2255,198622.49001525476
2256,172908.3332503771
2257,198573.77666666664
2258,175650.38950948775
2259,176996.6645632934
2260,153757.88109065767
2261,194970.50916666666
2262,204580.98607142858
2263,347339.11
2264,404173.005
2265,178484.79817460317
2266,276228.80726190476
2267,348904.275
2268,381857.0085714286
2269,169218.07323602616
2270,182061.69723170105
2271,252887.90189655175
2272,213998.95666666664
2273,167937.6481716834
2274,173078.50685672186
2275,169137.51477695673
2276,167962.4707142857
2277,188506.58306390978
2278,161777.92559523808
2279,124179.15935786435
2280,120620.87769047618
2281,174784.84133333332
2282,177691.783708352
2283,101755.87282738095
2284,109546.25817460315
2285,149688.5575
2286,132774.9968457931
2287,339184.62690476194
2288,277058.5393333334
2289,397413.75
2290,418480.01
2291,340827.5816666667
2292,408275.78
2293,417930.74
2294,401086.165
2295,424278.405
2296,279823.805
2297,312434.67833333334
2298,321245.865
2299,378962.77
2300,329328.51166666666
2301,287689.9085
2302,247081.3866666667
2303,249732.57464285716
2304,255940.0471904762
2305,174919.475274864
2306,175214.48860819734
2307,184780.722737921
2308,242798.16833333336
2309,275146.5825
2310,222616.1229761905
2311,194207.80783799532
2312,176569.5019916776
2313,176498.0398322023
2314,173286.81677278606
2315,172826.77942193637
2316,184737.27347275277
2317,182527.74293135048
2318,173549.7459714904
2319,174703.05933550902
2320,184413.1397569126
2321,262161.19666666666
2322,167432.20427083335
2323,193284.00279225755
2324,169094.11856851072
2325,220476.0025
2326,167127.60551295517
2327,222857.29816176472
2328,228237.20017857142
2329,185295.76678406761
2330,182445.7534619868
2331,384596.4
2332,402680.67
2333,343360.334375
2334,264665.66541666666
2335,254272.1458333333
2336,353806.555
2337,209976.08404906202
2338,289871.215
2339,239921.35
2340,406490.7883333333
2341,223206.63375
2342,253188.96214285714
2343,221757.22723291922
2344,245615.21425000005
2345,249743.74
2346,227097.8355681818
2347,203594.77071693935
2348,236393.349
2349,161866.16087066627
2350,291855.0018333334
2351,256882.47
2352,257716.50083333335
2353,207454.66773809522
2354,115922.02857142856
2355,156795.9687692601
2356,154862.89225197
2357,205084.01997980571
2358,197471.19308268704
2359,123115.80583333335
2360,121677.12952380952
2361,138260.78283549784
2362,275935.02
2363,145613.94686473178
2364,158097.15013736262
2365,217733.8143181818
2366,198337.34537878784
2367,238109.87833333333
2368,203861.09757575754
2369,237753.82166666666
2370,170455.5746618355
2371,173373.75469446767
2372,194568.57870063314
2373,260109.36041666663
2374,285845.6175
2375,249682.0337142857
2376,279579.76
2377,342455.895
2378,138118.45451707774
2379,198264.26166666663
2380,146911.5157446124
2381,159149.58429758297
2382,182767.0421399434
2383,214771.45666666664
2384,255069.65
2385,152441.33983148192
2386,144966.35411316386
2387,132543.50383351938
2388,102460.66789449114
2389,124720.47388944388
2390,135819.5305296259
2391,131746.17922979797
2392,115496.42380942705
2393,157851.84656020274
2394,145787.67409134397
2395,198722.39166666663
2396,146790.21785353535
2397,198140.76043074916
2398,121622.42684830933
2399,75033.49325396826
2400,62589.802142857145
2401,114084.32317316018
2402,135660.51748051637
2403,129834.64170093795
2404,146995.47438296166
2405,159330.54904528582
2406,136876.878308732
2407,130940.875487013
2408,132359.55983516484
2409,129967.349929608
2410,175292.03005816852
2411,126373.60844462151
2412,168025.10299145296
2413,137332.84866543245
2414,138016.96877861724
2415,126860.53540916806
2416,133206.0467133683
2417,131141.00334959873
2418,124827.85804473305
2419,126549.16992559523
2420,128132.20809504823
2421,155286.82366522367
2422,123430.4355647149
2423,136789.02157342658
2424,159214.32332599835
2425,172526.65
2426,134889.16660078347
2427,137951.56556060608
2428,164223.70335775334
2429,115993.10926890306
2430,134616.91138722392
2431,114239.62778083027
2432,136169.10872971974
2433,138413.11237526365
2434,143508.49348526174
2435,151608.17946470197
2436,99553.06904761905
2437,114176.99233760683
2438,124663.51674304238
2439,112833.57438770382
2440,128025.37302569498
2441,116708.87142857142
2442,107804.11415482557
2443,111011.04643874643
2444,125351.52351785713
2445,93142.3599859944
2446,133619.88877705627
2447,232389.32106410258
2448,155971.9952067669
2449,111333.05083333333
2450,156629.17984556296
2451,127223.71486694679
2452,231900.365
2453,97538.24731325865
2454,136363.51075396826
2455,113379.23570687078
2456,143660.69520923521
2457,118909.68473797855
2458,109090.034375
2459,110965.54620450275
2460,146734.1690722041
2461,114395.25992977747
2462,133293.45376984126
2463,116669.11109278114
2464,160417.16606060608
2465,140707.10614826827
2466,116680.90434259258
2467,157510.16712382445
2468,93542.39878306878
2469,93239.52783068783
2470,187892.4020634921
2471,238587.97642857142
2472,193951.7152525253
2473,116097.4962485482
2474,101563.5625
2475,250691.19
2476,119142.51754662514
2477,138658.90963203463
2478,169772.12091751813
2479,118764.21648809525
2480,137870.11658243145
2481,130551.94011898432
2482,131997.77041867547
2483,116874.59938318188
2484,125429.76991341989
2485,126017.968779017
2486,162614.9054677961
2487,190778.0525
2488,151753.22020833334
2489,155809.7453728448
2490,148186.14154741092
2491,102008.09380952384
2492,180402.79559267487
2493,143215.8530952381
2494,176754.99808302804
2495,107840.10267995077
2496,220078.3057142857
2497,154446.41312116498
2498,118135.80258512829
2499,101625.6976563959
2500,132731.34674603175
2501,138102.75441017316
2502,164346.35228937728
2503,114981.82632792207
2504,204115.45119416184
2505,215485.1293181818
2506,265611.065
2507,326703.857875
2508,265700.7518333334
2509,236065.18291666664
2510,239473.3375
2511,187482.38309886382
2512,232605.45291043085
2513,217510.18732142856
2514,232485.6825
2515,147637.65753696283
2516,159254.22807039577
2517,134205.71975461615
2518,144560.41079913324
2519,232251.86912193667
2520,215083.37593820863
2521,199854.33951344484
2522,232924.20199675325
2523,137662.19273123218
2524,139035.20462710832
2525,146997.2188415379
2526,140685.08723279941
2527,117056.80283549783
2528,129615.30917116215
2529,131421.45008360923
2530,110667.90685897435
2531,243580.1580952381
2532,235533.13324675325
2533,204218.32567705456
2534,244224.27702380953
2535,306730.1258333333
2536,230990.4043181818
2537,225385.59944122695
2538,189771.42175866972
2539,190107.9501666588
2540,181176.11083852864
2541,181564.53392807645
2542,158836.0203503142
2543,138142.59078282828
2544,133546.11920405983
2545,136534.60571979874
2546,138116.78437007434
2547,140814.35543648104
2548,146589.51953174605
2549,163559.5027873563
2550,363367.68
2551,138228.33488758552
2552,126884.7122717087
2553,84422.30095238093
2554,126978.88853313353
2555,105503.14959259258
2556,107433.28985474592
2557,117230.93876569608
2558,177159.84888888887
2559,135005.7228373016
2560,122345.20965277778
2561,141417.686875
2562,132432.9664957265
2563,138055.38388888887
2564,184051.55797297298
2565,122770.37292207792
2566,139975.27589253883
2567,125599.22235743933
2568,184613.93672932335
2569,182093.4541473688
2570,120705.8987262737
2571,169179.03222222225
2572,191735.42642857143
2573,244044.0525
2574,282885.57
2575,127937.75370203212
2576,128427.55445990896
2577,162367.69318181818
2578,101405.0786764706
2579,79097.87492063493
2580,129384.04965336135
2581,132836.6923817155
2582,118522.82202380951
2583,276368.87
2584,167455.48234280088
2585,180684.58023809522
2586,218739.3300533662
2587,223102.9689206349
2588,154142.0863972431
2589,147443.1394506882
2590,235215.21
2591,209010.5625
2592,226920.6374353002
2593,252537.0335714286
2594,182637.14231737013
2595,208571.12322261222
2596,374486.54
2597,178361.07792027417
2598,265781.91
2599,322586.7078571429
2600,159994.1827142857
2601,130149.26448412698
2602,84477.57837301586
2603,91846.28904761905
2604,85109.34217171717
2605,85311.71003968254
2606,143893.96294913418
2607,177008.56065628811
2608,216141.94316239317
2609,158462.75625777477
2610,116227.35316017317
2611,165365.40015873016
2612,157044.10232559108
2613,128533.72525648473
2614,131030.53033892106
2615,156113.59225878576
2616,143525.44161734096
2617,185853.20625763125
2618,191902.51411764705
2619,236153.44833333333
2620,184705.2939386096
2621,185985.32165588974
2622,191300.82643111792
2623,248346.95666666667
2624,272794.045
2625,324656.81
2626,162870.76600835254
2627,194974.85321428571
2628,402173.15
2629,524925.25
2630,338221.285
2631,426173.235
2632,390492.0383333333
2633,294917.5055952381
2634,393883.33
2635,152498.44837043065
2636,211335.5137663399
2637,167440.5776190476
2638,265959.95
2639,181902.89134540898
2640,154450.8183692206
2641,105759.16416666665
2642,195042.30949783552
2643,105167.5882034632
2644,141626.43557359307
2645,100074.45449404763
2646,95579.72261904764
2647,103214.91845238095
2648,137227.5044539379
2649,145315.69397817462
2650,146712.93642857144
2651,150772.6955211009
2652,422881.24
2653,251421.62785714288
2654,249706.59
2655,384988.95333333337
2656,326846.25
2657,319426.0825
2658,276630.97
2659,296134.375
2660,329582.89666666667
2661,348723.505
2662,359752.47
2663,316733.1010416667
2664,270567.0516666667
2665,308284.2035714286
2666,284021.0316666667
2667,173775.11003839353
2668,180658.3281425425
2669,181339.26329810903
2670,301344.9741666666
2671,182486.81160213848
2672,177068.5360064935
2673,203086.82879254076
2674,203216.43309523806
2675,169654.98790043287
2676,186495.8749753551
2677,200295.02843871043
2678,275277.385625
2679,301219.14
2680,286390.4852222222
2681,393700.305
2682,352383.518
2683,498305.81
2684,309529.618
2685,377999.67
2686,259560.54083333336
2687,341784.54
2688,239789.4175
2689,218626.39236363635
2690,426336.435
2691,185001.7079072579
2692,123741.47857142858
2693,196910.80362356827
2694,116338.7407894737
2695,206673.40588035126
2696,186996.8275818663
2697,188381.59243106746
2698,202142.9855769231
2699,179911.39413888886
2700,164260.60413419912
2701,150635.2816356452
2702,116107.91385905324
2703,134015.96903539597
2704,143832.8236190198
2705,131444.79585249146
2706,118985.36743801108
2707,120884.41421488719
2708,141952.53598304474
2709,118182.23045976686
2710,128928.49757422315
2711,285713.04
2712,385402.89
2713,174368.9161904762
2714,153037.65
2715,172297.99543974997
2716,154213.94166666665
2717,189027.0314393939
2718,250216.16
2719,154936.2347736985
2720,161842.88385124502
2721,143999.7919135998
2722,158493.0448065476
2723,148921.38729321602
2724,128130.16985181991
2725,138898.03984198463
2726,148746.02974132594
2727,168117.533045977
2728,166198.51770061333
2729,154892.07112958384
2730,149579.2792202212
2731,118637.75941315046
2732,118642.55720716507
2733,166299.90908152953
2734,148622.50751082253
2735,136283.25540978758
2736,147346.7875
2737,124515.99906831155
2738,131311.75366313627
2739,158348.34183658936
2740,136130.65943126575
2741,151041.09893994895
2742,155668.6606829574
2743,156557.40198135196
2744,147632.16801718873
2745,137359.56012099012
2746,137168.7053006903
2747,159427.17757689682
2748,121160.0421062271
2749,136445.73175616463
2750,136863.82423851296
2751,130857.26406084653
2752,233219.9225
2753,159068.933968254
2754,202893.28
2755,125689.54245557112
2756,100189.60533333331
2757,86506.44666666668
2758,81389.29916666666
2759,163296.18050766282
2760,149040.49371794873
2761,149578.36044004542
2762,147670.87167232396
2763,213346.87753968255
2764,159842.38395021646
2765,264346.96
2766,146587.03310860484
2767,90912.32699813257
2768,127305.92448925466
2769,128154.28745006799
2770,157607.09404761906
2771,121279.00676603509
2772,123127.42025627149
2773,145199.20170634924
2774,141295.8354643808
2775,141372.73472222223
2776,149898.96218249714
2777,153380.09318181817
2778,133635.34166666667
2779,124234.6105357143
2780,115223.29343175342
2781,106652.88457024348
2782,88530.35087301588
