Id,SalePrice
1953,153298.16
1954,197980.5
1955,132832.14
1956,325360.2
1957,155685.0
1958,343866.03
1959,136759.36
1960,114052.484
1961,111401.305
1962,100665.6
1963,109497.46
1964,107006.98
1965,143388.75
1966,146496.02
1967,286506.25
1968,422745.6
1969,416731.75
1970,434285.0
1971,442348.06
1972,410384.06
1973,277275.4
1974,326792.72
1975,373016.47
1976,281149.9
1977,375444.1
1978,341739.53
1979,319026.2
1980,203266.03
1981,344433.72
1982,225193.06
1983,202799.47
1984,169148.6
1985,215851.69
1986,204552.22
1987,170663.38
1988,173432.16
1989,194739.45
1990,227750.31
1991,256226.4
1992,223255.8
1993,169469.6
1994,270565.34
1995,187903.88
1996,246741.78
1997,321889.62
1998,378656.9
1999,257348.12
2000,322643.12
2001,265136.8
2002,238578.27
2003,265438.12
2004,278929.84
2005,222310.95
2006,224049.28
2007,265304.78
2008,208941.62
2009,187730.97
2010,192885.16
2011,135354.9
2012,183717.94
2013,180939.69
2014,179539.31
2015,193298.45
2016,191179.45
2017,200952.34
2018,118085.33
2019,140410.42
2020,121666.85
2021,101739.78
2022,183709.83
2023,137231.69
2024,250497.05
2025,361400.3
2026,162084.22
2027,152657.36
2028,162160.64
2029,164597.72
2030,262170.03
2031,236524.17
2032,261525.02
2033,265297.7
2034,162750.6
2035,228631.38
2036,177947.05
2037,190736.5
2038,270720.4
2039,210314.66
2040,363389.25
2041,277081.38
2042,199251.2
2043,168770.69
2044,181866.56
2045,205609.38
2046,139134.98
2047,150773.42
2048,137035.83
2049,140076.23
2050,173083.55
2051,97267.16
2052,126495.38
2053,144833.34
2054,74858.24
2055,146311.97
2056,135761.36
2057,114216.125
2058,231781.73
2059,130289.35
2060,175770.72
2061,187118.44
2062,129455.19
2063,109386.25
2064,142448.86
2065,122028.055
2066,176875.83
2067,124681.17
2068,122546.836
2069,93264.19
2070,105863.13
2071,85114.266
2072,116885.52
2073,140637.14
2074,189910.94
2075,141992.27
2076,126523.93
2077,142284.5
2078,122796.32
2079,137230.22
2080,109220.44
2081,119010.664
2082,107799.72
2083,134346.78
2084,104925.88
2085,105671.375
2086,160655.89
2087,127718.91
2088,92546.02
2089,61987.9
2090,128980.49
2091,125729.74
2092,127296.35
2093,131161.95
2094,121154.66
2095,159643.55
2096,71779.4
2097,82492.52
2098,149776.73
2099,65322.53
2100,104870.21
2101,128793.23
2102,136806.75
2103,99231.61
2104,144781.58
2105,111733.805
2106,80787.25
2107,232055.36
2108,116548.94
2109,112205.19
2110,127357.29
2111,148267.77
2112,122925.8
2113,111904.15
2114,111809.03
2115,146362.45
2116,113440.92
2117,154027.27
2118,115492.96
2119,101154.1
2120,109133.96
2121,106552.14
2122,86953.85
2123,77392.73
2124,172603.94
2125,129059.234
2126,137633.25
2127,156439.64
2128,119768.63
2129,100586.92
2130,158529.12
2131,157001.36
2132,122722.64
2133,121467.055
2134,122124.64
2135,103081.17
2136,71753.625
2137,118953.32
2138,138591.62
2139,139794.12
2140,140756.27
2141,141889.86
2142,120769.42
2143,136226.61
2144,126411.266
2145,136769.45
2146,165930.89
2147,153001.53
2148,137073.83
2149,145217.77
2150,215938.05
2151,107711.24
2152,194758.53
2153,179336.4
2154,116200.55
2155,144513.95
2156,318013.72
2157,233626.38
2158,238531.58
2159,206361.03
2160,178996.36
2161,262408.03
2162,514426.5
2163,370629.7
2164,248072.5
2165,176964.94
2166,153474.23
2167,230360.84
2168,193753.58
2169,192287.36
2170,232129.83
2171,152058.16
2172,140577.05
2173,161839.92
2174,231654.56
2175,319000.9
2176,330066.62
2177,259916.08
2178,218005.61
2179,134370.8
2180,246574.47
2181,188694.34
2182,237191.77
2183,198346.97
2184,130509.83
2185,129138.92
2186,141377.9
2187,147477.48
2188,155060.11
2189,236057.9
2190,78983.734
2191,81799.195
2192,93754.73
2193,106080.43
2194,107980.4
2195,111401.8
2196,96556.125
2197,113313.84
2198,165196.86
2199,191141.44
2200,140775.16
2201,137188.08
2202,190772.78
2203,135541.34
2204,182037.73
2205,101900.76
2206,137345.3
2207,197192.16
2208,258680.34
2209,231581.38
2210,120959.28
2211,112845.34
2212,104776.914
2213,109548.42
2214,116684.25
2215,94181.19
2216,154830.5
2217,99027.54
2218,81614.19
2219,70919.52
2220,80027.71
2221,311853.3
2222,238196.16
2223,278702.78
2224,242942.42
2225,127703.18
2226,203369.19
2227,191040.22
2228,270966.2
2229,249104.67
2230,155948.52
2231,221301.72
2232,182260.95
2233,180448.05
2234,242951.55
2235,213303.77
2236,291137.78
2237,384823.7
2238,208747.25
2239,122560.66
2240,155284.52
2241,147205.1
2242,121933.05
2243,132788.38
2244,98855.48
2245,103774.914
2246,145364.8
2247,117585.7
2248,118186.664
2249,113984.82
2250,141482.73
2251,121973.82
2252,176964.47
2253,160898.11
2254,178252.52
2255,196621.58
2256,179506.67
2257,207436.56
2258,168596.95
2259,173225.83
2260,169868.98
2261,173251.88
2262,194398.25
2263,371245.22
2264,441539.94
2265,187229.48
2266,277183.8
2267,361199.2
2268,370137.56
2269,150752.28
2270,209474.34
2271,221278.8
2272,225114.4
2273,162223.92
2274,176430.47
2275,164181.78
2276,178804.45
2277,190927.7
2278,153635.77
2279,115894.914
2280,127330.54
2281,162844.67
2282,191216.94
2283,107478.61
2284,105941.12
2285,149604.33
2286,115429.766
2287,341042.03
2288,282725.4
2289,406589.66
2290,443650.28
2291,328736.97
2292,426412.12
2293,458853.0
2294,400077.0
2295,435500.66
2296,289615.03
2297,308076.53
2298,302827.0
2299,385534.22
2300,348385.0
2301,278366.4
2302,249583.28
2303,251573.34
2304,245845.89
2305,171633.11
2306,175626.03
2307,186758.72
2308,227443.02
2309,278838.2
2310,199466.72
2311,203344.95
2312,184386.34
2313,180643.14
2314,174342.77
2315,179234.28
2316,202830.08
2317,191976.6
2318,186326.69
2319,182187.78
2320,222421.27
2321,238053.84
2322,167622.33
2323,189421.73
2324,177383.72
2325,216399.23
2326,173278.61
2327,220367.31
2328,240607.38
2329,185225.89
2330,178420.22
2331,396367.12
2332,421719.2
2333,351693.72
2334,270108.9
2335,265766.75
2336,369864.84
2337,225654.38
2338,310385.34
2339,234915.75
2340,419229.7
2341,227231.28
2342,240377.61
2343,226147.42
2344,249209.95
2345,243120.64
2346,221101.45
2347,198172.34
2348,238654.47
2349,170683.17
2350,297477.22
2351,251225.56
2352,271975.03
2353,254359.75
2354,128530.39
2355,148106.39
2356,158056.6
2357,199473.94
2358,198122.38
2359,127831.414
2360,106843.62
2361,139794.6
2362,285572.56
2363,133147.06
2364,176951.4
2365,209711.94
2366,181971.31
2367,208314.19
2368,219759.67
2369,219024.45
2370,171280.08
2371,162169.4
2372,188767.0
2373,278006.88
2374,308159.22
2375,248164.28
2376,301007.5
2377,373331.34
2378,141559.16
2379,208135.11
2380,145962.56
2381,158600.89
2382,201911.19
2383,205035.45
2384,242527.42
2385,161301.81
2386,130042.11
2387,129194.7
2388,105285.4
2389,123203.91
2390,142380.58
2391,140157.33
2392,117589.28
2393,158182.02
2394,141034.72
2395,211426.92
2396,141375.2
2397,217226.38
2398,139826.67
2399,54369.44
2400,56775.6
2401,108609.234
2402,137288.77
2403,124934.74
2404,143265.16
2405,156395.84
2406,142716.5
2407,119293.41
2408,141689.64
2409,120684.79
2410,173205.44
2411,123493.234
2412,164055.22
2413,126074.92
2414,146066.62
2415,134628.4
2416,132194.66
2417,136223.67
2418,129853.74
2419,113114.945
2420,128700.586
2421,150849.62
2422,122487.23
2423,132661.98
2424,168422.69
2425,293126.9
2426,146725.34
2427,135338.25
2428,182413.0
2429,120464.43
2430,137658.55
2431,106061.67
2432,130581.07
2433,136925.3
2434,130738.41
2435,152854.38
2436,93003.51
2437,99515.81
2438,118880.23
2439,103547.57
2440,117583.67
2441,104965.97
2442,94258.695
2443,116151.484
2444,126867.234
2445,77268.34
2446,145347.48
2447,190307.64
2448,154183.55
2449,105412.39
2450,146931.08
2451,133363.55
2452,209821.3
2453,96444.32
2454,133506.34
2455,119878.99
2456,138097.28
2457,118598.12
2458,115683.41
2459,96932.61
2460,138236.55
2461,104268.3
2462,130159.08
2463,110571.81
2464,192617.23
2465,131872.83
2466,105419.945
2467,146991.23
2468,66888.35
2469,66030.79
2470,180786.67
2471,246435.0
2472,182826.39
2473,117872.93
2474,88302.79
2475,250823.28
2476,106838.74
2477,132117.77
2478,164300.39
2479,106102.79
2480,148976.84
2481,119940.35
2482,127960.5
2483,111607.36
2484,122145.305
2485,130997.32
2486,152296.45
2487,188664.06
2488,156047.86
2489,154126.44
2490,147131.3
2491,101079.53
2492,187128.83
2493,145758.25
2494,174287.78
2495,103436.57
2496,233763.77
2497,156129.11
2498,107084.34
2499,105775.1
2500,116787.02
2501,137565.52
2502,172396.22
2503,94980.195
2504,236614.11
2505,227518.22
2506,271676.7
2507,324508.66
2508,275150.25
2509,214324.02
2510,231406.55
2511,175698.23
2512,222802.33
2513,212640.23
2514,259683.44
2515,141675.38
2516,170556.27
2517,142084.9
2518,151590.3
2519,226339.14
2520,230459.36
2521,195667.67
2522,227772.84
2523,128269.69
2524,135465.62
2525,147288.31
2526,127311.016
2527,110721.58
2528,128801.984
2529,123279.5
2530,116614.81
2531,253882.77
2532,230596.36
2533,203592.48
2534,233421.16
2535,322834.28
2536,254988.45
2537,237271.56
2538,193037.73
2539,193662.12
2540,177437.73
2541,188585.02
2542,162496.64
2543,139755.39
2544,128392.68
2545,142985.47
2546,133892.28
2547,134817.1
2548,152365.33
2549,165487.6
2550,217870.66
2551,138424.92
2552,116169.914
2553,67791.61
2554,115104.18
2555,123508.31
2556,111488.28
2557,121356.086
2558,178291.02
2559,122144.234
2560,130274.39
2561,127057.945
2562,128682.45
2563,137946.97
2564,194441.1
2565,131163.81
2566,139419.97
2567,114169.266
2568,210287.95
2569,190754.45
2570,121658.26
2571,185364.78
2572,165995.27
2573,220547.52
2574,258037.48
2575,130316.57
2576,127785.25
2577,165569.38
2578,87127.78
2579,68055.72
2580,129047.81
2581,123834.17
2582,120825.97
2583,254729.84
2584,171490.34
2585,183335.86
2586,218092.1
2587,223074.67
2588,153414.23
2589,149939.92
2590,213166.2
2591,214939.67
2592,226983.0
2593,246611.9
2594,180043.6
2595,186584.89
2596,366393.1
2597,186405.12
2598,275954.5
2599,301427.53
2600,240980.77
2601,154565.47
2602,74447.0
2603,87494.96
2604,84450.664
2605,62467.645
2606,142169.14
2607,195001.69
2608,233455.97
2609,168681.11
2610,110336.83
2611,142330.66
2612,156828.36
2613,135415.31
2614,133843.0
2615,155929.27
2616,148678.17
2617,213268.11
2618,241455.36
2619,205604.66
2620,190449.89
2621,177217.83
2622,198867.06
2623,245274.16
2624,304823.47
2625,322517.5
2626,170810.1
2627,168541.4
2628,448067.56
2629,526534.1
2630,359037.75
2631,432461.6
2632,409122.0
2633,306697.84
2634,411744.22
2635,152972.23
2636,191352.83
2637,175445.9
2638,284197.78
2639,186572.28
2640,151326.56
2641,99549.32
2642,204273.97
2643,100350.28
2644,134889.36
2645,107188.07
2646,100096.41
2647,107768.22
2648,142428.98
2649,151414.89
2650,148268.08
2651,140885.03
2652,439572.6
2653,261198.89
2654,257083.34
2655,395905.22
2656,333369.9
2657,334310.72
2658,282339.62
2659,320666.16
2660,340310.4
2661,355456.16
2662,370174.66
2663,305654.7
2664,256523.33
2665,327511.4
2666,267201.5
2667,170478.97
2668,187329.44
2669,173609.83
2670,306274.53
2671,187965.17
2672,183966.38
2673,208754.73
2674,207320.61
2675,162433.33
2676,187768.7
2677,203951.89
2678,295284.72
2679,287366.75
2680,291610.1
2681,408762.16
2682,364350.47
2683,530722.3
2684,315412.0
2685,376863.44
2686,264613.34
2687,345817.72
2688,231893.11
2689,204564.0
2690,442935.28
2691,183394.62
2692,125393.53
2693,197690.6
2694,125366.74
2695,198682.16
2696,186345.92
2697,191182.38
2698,203565.02
2699,169900.89
2700,145599.44
2701,154402.58
2702,106282.75
2703,134360.19
2704,147102.55
2705,119143.68
2706,117068.875
2707,125439.02
2708,129489.24
2709,116265.32
2710,131086.27
2711,310810.2
2712,403148.9
2713,163301.31
2714,154582.06
2715,170216.36
2716,141609.38
2717,178637.3
2718,225510.61
2719,152015.23
2720,175437.66
2721,131879.58
2722,166536.12
2723,147651.27
2724,128052.55
2725,132424.72
2726,149131.8
2727,189371.34
2728,172025.42
2729,154728.88
2730,147602.47
2731,131808.17
2732,124554.92
2733,170106.05
2734,151510.05
2735,131623.2
2736,143559.38
2737,123172.42
2738,136182.28
2739,165488.4
2740,136004.33
2741,141748.9
2742,153470.98
2743,156005.05
2744,160805.81
2745,143789.56
2746,133189.44
2747,156043.2
2748,118223.64
2749,138899.06
2750,132467.05
2751,135718.7
2752,242187.94
2753,144829.67
2754,258319.08
2755,127046.1
2756,107884.516
2757,76082.09
2758,71332.22
2759,154473.25
2760,139197.84
2761,153261.22
2762,143711.8
2763,221478.36
2764,169512.11
2765,292824.66
2766,157243.48
2767,85783.93
2768,132531.27
2769,115853.305
2770,153850.52
2771,112705.28
2772,119517.59
2773,144674.36
2774,136800.72
2775,115641.55
2776,146698.64
2777,142415.52
2778,120608.59
2779,118843.03
2780,108378.05
2781,96673.58
2782,79625.25
2783,104894.64
2784,118945.61
2785,124146.5
2786,70568.97
2787,139008.6
2788,63778.03
2789,168916.77
2790,90203.0
2791,115756.56
2792,59312.324
2793,189368.22
2794,95444.81
2795,103358.29
2796,107176.59
2797,226061.14
2798,124409.03
2799,107250.984
2800,65734.35
2801,109985.57
2802,145412.8
2803,192958.22
2804,146685.89
2805,110666.164
2806,63561.902
2807,159077.14
2808,156231.36
2809,141897.02
2810,132574.02
2811,171934.38
2812,144694.39
2813,157982.75
2814,148103.92
2815,122603.87
2816,259349.89
2817,145542.75
2818,134811.28
2819,154267.7
2820,141834.53
2821,107915.21
2822,229265.6
2823,351133.56
2824,198070.3
2825,180249.94
2826,132568.06
2827,138566.7
2828,233458.88
2829,204326.34
2830,245018.16
2831,181373.3
2832,239457.2
2833,283443.5
2834,220826.08
2835,210018.05
2836,199292.77
2837,169819.11
2838,142036.23
2839,187933.3
2840,208596.84
2841,212927.5
2842,221968.6
2843,152685.58
2844,157141.4
2845,117462.93
2846,219752.84
2847,204128.5
2848,223641.77
2849,219138.64
2850,312515.94
2851,244070.0
2852,258540.64
2853,250347.14
2854,137051.88
2855,208968.58
2856,209549.89
2857,196260.7
2858,213540.69
2859,125854.94
2860,126321.73
2861,136849.31
2862,196351.19
2863,133045.9
2864,255272.72
2865,138516.64
2866,158026.83
2867,80976.26
2868,104228.45
2869,125808.234
2870,149480.02
2871,101077.36
2872,50431.047
2873,107961.17
2874,147287.2
2875,123751.49
2876,172448.62
2877,139059.03
2878,173197.94
2879,147829.02
2880,93946.2
2881,155886.72
2882,166862.4
2883,172452.62
2884,196865.23
2885,197253.83
2886,227369.83
2887,105362.805
2888,132671.92
2889,60576.79
2890,75598.14
2891,133712.97
2892,88109.56
2893,107596.53
2894,66504.73
2895,286282.03
2896,269710.53
2897,209509.83
2898,149976.78
2899,214001.75
2900,150159.86
2901,231479.45
2902,194132.16
2903,357186.34
2904,370165.2
2905,122968.445
2906,202288.95
2907,111652.7
2908,133904.86
2909,137641.52
2910,78565.125
2911,75297.805
2912,135722.52
2913,90193.09
2914,70671.36
2915,77736.01
2916,84569.195
2917,190587.94
2918,126267.72
2919,242073.16
