datadate,수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러)
201508,0.0,0.0,34019.0,31474.0,-31474.0
201509,0.0,0.0,39713.0,50209.0,-50209.0
201510,0.0,0.0,26275.0,39763.0,-39763.0
201511,0.0,0.0,39464.0,56674.0,-56674.0
201512,0.0,0.0,50987.0,96352.0,-96352.0
201601,0.0,0.0,33259.0,31966.0,-31966.0
201602,0.0,0.0,14931.0,29781.0,-29781.0
201603,0.0,0.0,41282.0,63224.0,-63224.0
201604,0.0,0.0,65945.0,104941.0,-104941.0
201605,0.0,0.0,13026.0,17679.0,-17679.0
201606,0.0,0.0,68159.0,81975.0,-81975.0
201607,0.0,0.0,82010.0,111352.0,-111352.0
201608,0.0,0.0,36383.0,45994.0,-45994.0
201609,0.0,0.0,21062.0,19706.0,-19706.0
201610,316.0,956.0,20042.0,35704.0,-34748.0
201611,0.0,0.0,39863.0,50384.0,-50384.0
201612,0.0,0.0,42244.0,64249.0,-64249.0
201301,0.0,0.0,135569.0,266746.0,-266746.0
201302,0.0,0.0,103658.0,180559.0,-180559.0
201303,610.0,1563.0,122709.0,296475.0,-294912.0
201304,0.0,0.0,238299.0,519510.0,-519510.0
201305,0.0,0.0,294617.0,489790.0,-489790.0
201306,0.0,0.0,355359.0,654301.0,-654301.0
201307,0.0,0.0,25077.0,122226.0,-122226.0
201308,0.0,0.0,241750.0,444708.0,-444708.0
201309,0.0,0.0,64207.0,153751.0,-153751.0
201310,0.0,0.0,133702.0,234828.0,-234828.0
201311,0.0,0.0,68046.0,182614.0,-182614.0
201312,0.0,0.0,125315.0,165322.0,-165322.0
201401,0.0,0.0,35597.0,131719.0,-131719.0
201402,0.0,0.0,147153.0,178203.0,-178203.0
201403,0.0,0.0,426325.0,634414.0,-634414.0
201404,0.0,0.0,171783.0,213818.0,-213818.0
201405,0.0,0.0,240450.0,407536.0,-407536.0
201406,0.0,0.0,98651.0,125796.0,-125796.0
201407,0.0,0.0,82451.0,121548.0,-121548.0
201408,0.0,0.0,167258.0,215978.0,-215978.0
201409,0.0,0.0,121713.0,219973.0,-219973.0
201410,810.0,2402.0,58411.0,72930.0,-70528.0
201411,0.0,0.0,138435.0,237822.0,-237822.0
201412,0.0,0.0,113754.0,133863.0,-133863.0
201501,0.0,0.0,97597.0,233220.0,-233220.0
201502,0.0,0.0,170983.0,205716.0,-205716.0
201503,0.0,0.0,44176.0,76698.0,-76698.0
201504,20.0,382.0,145878.0,237009.0,-236627.0
201505,0.0,0.0,175104.0,355933.0,-355933.0
201506,40.0,328.0,215918.0,364438.0,-364110.0
201507,821.0,2808.0,246043.0,403029.0,-400221.0
201508,0.0,0.0,208634.0,311299.0,-311299.0
201509,0.0,0.0,224419.0,426009.0,-426009.0
201510,0.0,0.0,82079.0,145074.0,-145074.0
201511,0.0,0.0,88179.0,149680.0,-149680.0
201512,0.0,0.0,218470.0,335757.0,-335757.0
201601,0.0,0.0,167538.0,261524.0,-261524.0
201602,0.0,0.0,164271.0,347167.0,-347167.0
201603,0.0,0.0,76376.0,163143.0,-163143.0
201604,0.0,0.0,131858.0,247673.0,-247673.0
201605,8.0,4000.0,242097.0,440015.0,-436015.0
201606,0.0,0.0,124683.0,239017.0,-239017.0
201607,0.0,0.0,368269.0,649038.0,-649038.0
201608,0.0,0.0,102010.0,138053.0,-138053.0
201609,0.0,0.0,129406.0,232245.0,-232245.0
201610,0.0,0.0,118249.0,231946.0,-231946.0
201611,0.0,0.0,140377.0,212021.0,-212021.0
201612,1.0,1.0,135744.0,297020.0,-297019.0
201301,360.0,742.0,1202939.0,1549554.0,-1548812.0
201302,612.0,1224.0,1206297.0,1675547.0,-1674323.0
201303,1948.0,6180.0,1799021.0,2369091.0,-2362911.0
201304,219.0,594.0,1819553.0,2244876.0,-2244282.0
201305,201.0,501.0,1744525.0,2295953.0,-2295452.0
201306,1007.0,2516.0,2329183.0,2951442.0,-2948926.0
201307,416.0,1055.0,1330885.0,1679078.0,-1678023.0
201308,907.0,1308.0,1308285.0,1755049.0,-1753741.0
201309,560.0,1237.0,1615005.0,2085488.0,-2084251.0
201310,202.0,369.0,1479883.0,1905977.0,-1905608.0
201311,2658.0,6479.0,1368334.0,1694474.0,-1687995.0
201312,1988.0,4078.0,1082023.0,1225683.0,-1221605.0
201401,445.0,951.0,987627.0,1262915.0,-1261964.0
201402,50.0,192.0,1186167.0,1525263.0,-1525071.0
201403,100.0,259.0,1742190.0,2227430.0,-2227171.0
201404,129.0,611.0,1651582.0,2100078.0,-2099467.0
201405,428.0,574.0,1185666.0,1497657.0,-1497083.0
201406,732.0,1852.0,1629572.0,1915268.0,-1913416.0
201407,502.0,1249.0,2039225.0,2397198.0,-2395949.0
201408,305.0,765.0,1618986.0,1825251.0,-1824486.0
201409,1518.0,3319.0,967741.0,1077692.0,-1074373.0
201410,1413.0,4024.0,1361160.0,1568083.0,-1564059.0
201411,2117.0,18173.0,1245020.0,1458995.0,-1440822.0
201412,311.0,837.0,1269196.0,1516110.0,-1515273.0
201501,396.0,1447.0,1441837.0,1667324.0,-1665877.0
201502,1187.0,3225.0,958130.0,1137567.0,-1134342.0
201503,63.0,180.0,1856721.0,2082053.0,-2081873.0
201504,805.0,2357.0,2435525.0,3019758.0,-3017401.0
201505,49282.0,45510.0,1324703.0,1546667.0,-1501157.0
201506,33228.0,31517.0,1549403.0,1739513.0,-1707996.0
201507,101.0,346.0,1555498.0,1756278.0,-1755932.0
201508,240.0,727.0,1588213.0,1918417.0,-1917690.0
201509,686.0,1852.0,1067977.0,1342147.0,-1340295.0
201510,1113.0,3264.0,1149420.0,1215352.0,-1212088.0
201511,828.0,2202.0,1410029.0,1538994.0,-1536792.0
201512,1199.0,3465.0,800131.0,890234.0,-886769.0
201601,370.0,892.0,1490252.0,1600176.0,-1599284.0
201602,1719.0,4318.0,1536357.0,1735545.0,-1731227.0
201603,950.0,2462.0,1849023.0,2279789.0,-2277327.0
201604,17840.0,23389.0,1711681.0,2139399.0,-2116010.0
201605,1361.0,3765.0,1268615.0,1673340.0,-1669575.0
201606,1040.0,4545.0,1053644.0,1501961.0,-1497416.0
201607,588.0,1529.0,871166.0,1359724.0,-1358195.0
201608,789.0,2048.0,957175.0,1295712.0,-1293664.0
201609,1415.0,3428.0,1140410.0,1604373.0,-1600945.0
201610,1222.0,3392.0,987165.0,1304980.0,-1301588.0
201611,423.0,1403.0,822741.0,1377340.0,-1375937.0
201612,1268.0,3192.0,1019734.0,1321794.0,-1318602.0
