datadate,수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러)
201601,0.0,0.0,5001.0,21517.0,-21517.0
201602,0.0,0.0,1.0,16.0,-16.0
201603,2.0,141.0,21241.0,18681.0,-18540.0
201604,1.0,10.0,36206.0,52124.0,-52114.0
201605,0.0,0.0,14793.0,13098.0,-13098.0
201606,0.0,0.0,14514.0,25432.0,-25432.0
201607,30.0,1800.0,0.0,13.0,1787.0
201608,15.0,4.0,12001.0,53076.0,-53072.0
201609,0.0,0.0,20202.0,9942.0,-9942.0
201610,0.0,0.0,11108.0,67393.0,-67393.0
201611,0.0,0.0,21502.0,102404.0,-102404.0
201612,0.0,0.0,11003.0,65951.0,-65951.0
201301,0.0,0.0,2.0,26.0,-26.0
201303,10.0,180.0,0.0,0.0,180.0
201305,0.0,0.0,0.0,9.0,-9.0
201404,0.0,0.0,1.0,19.0,-19.0
201412,3.0,26.0,0.0,0.0,26.0
201501,31.0,865.0,0.0,0.0,865.0
201506,0.0,0.0,2.0,9.0,-9.0
201509,10.0,11.0,0.0,0.0,11.0
201605,0.0,0.0,0.0,10.0,-10.0
201301,0.0,0.0,35647.0,27852.0,-27852.0
201302,6.0,134.0,279.0,8898.0,-8764.0
201303,27.0,721.0,67326.0,62751.0,-62030.0
201304,0.0,0.0,229.0,5480.0,-5480.0
201305,18.0,551.0,18395.0,14531.0,-13980.0
201306,3.0,150.0,26372.0,19182.0,-19032.0
201307,174.0,4122.0,10155.0,9089.0,-4967.0
201308,6.0,359.0,29861.0,41394.0,-41035.0
201309,0.0,0.0,12255.0,11999.0,-11999.0
201310,0.0,0.0,38195.0,23706.0,-23706.0
201311,11.0,547.0,21608.0,19606.0,-19059.0
201312,12.0,730.0,36319.0,25656.0,-24926.0
201401,31.0,601.0,33859.0,24888.0,-24287.0
201402,39.0,753.0,31779.0,21506.0,-20753.0
201403,94.0,1807.0,35847.0,49069.0,-47262.0
201404,0.0,0.0,20631.0,15267.0,-15267.0
201405,47.0,909.0,52037.0,52919.0,-52010.0
201406,55.0,1584.0,21257.0,17704.0,-16120.0
201407,18.0,580.0,11370.0,9392.0,-8812.0
201408,17.0,552.0,9288.0,30962.0,-30410.0
201409,48.0,1333.0,12199.0,10978.0,-9645.0
201410,85.0,1885.0,25183.0,17863.0,-15978.0
201411,48.0,1109.0,76089.0,40861.0,-39752.0
201412,80.0,1981.0,10233.0,10669.0,-8688.0
201501,32.0,811.0,26267.0,20017.0,-19206.0
201502,2.0,435.0,43295.0,59448.0,-59013.0
201503,39.0,907.0,2530.0,6820.0,-5913.0
201504,32.0,785.0,68248.0,47493.0,-46708.0
201505,0.0,43.0,28959.0,18461.0,-18418.0
201506,2.0,215.0,8196.0,7492.0,-7277.0
201507,10.0,783.0,43712.0,25210.0,-24427.0
201508,21.0,1285.0,32828.0,40656.0,-39371.0
201509,1.0,322.0,45152.0,22802.0,-22480.0
201510,142.0,3036.0,11104.0,10631.0,-7595.0
201511,0.0,0.0,48622.0,28940.0,-28940.0
201512,56.0,1007.0,75119.0,37821.0,-36814.0
201601,30.0,1102.0,65516.0,35605.0,-34503.0
201602,47.0,899.0,45890.0,30730.0,-29831.0
201603,77.0,1614.0,46101.0,27374.0,-25760.0
201604,123.0,2638.0,105834.0,69786.0,-67148.0
201605,51.0,2589.0,119041.0,52584.0,-49995.0
201606,65.0,2049.0,54771.0,25703.0,-23654.0
201607,155.0,7008.0,65570.0,29848.0,-22840.0
201608,108.0,3462.0,77838.0,35232.0,-31770.0
201609,14.0,902.0,46569.0,23812.0,-22910.0
201610,29.0,906.0,118881.0,55133.0,-54227.0
201611,8.0,1270.0,63880.0,30949.0,-29679.0
201612,13.0,2872.0,117662.0,52153.0,-49281.0
201301,0.0,0.0,9.0,972.0,-972.0
201302,0.0,0.0,20.0,2406.0,-2406.0
201303,270.0,1285.0,28.0,2602.0,-1317.0
201304,53.0,139.0,48022.0,28256.0,-28117.0
201305,0.0,0.0,21.0,2359.0,-2359.0
201306,50.0,2349.0,28.0,2655.0,-306.0
201307,27.0,823.0,19.0,2241.0,-1418.0
201308,0.0,0.0,30.0,3254.0,-3254.0
201309,60.0,1355.0,4137.0,11802.0,-10447.0
201310,0.0,0.0,48029.0,28583.0,-28583.0
201311,0.0,0.0,29.0,2379.0,-2379.0
201312,18.0,568.0,20.0,1790.0,-1222.0
201401,0.0,0.0,20.0,1952.0,-1952.0
201402,0.0,0.0,27.0,1770.0,-1770.0
201403,0.0,0.0,74.0,2902.0,-2902.0
201404,0.0,0.0,4125.0,11315.0,-11315.0
201405,0.0,0.0,141.0,2622.0,-2622.0
201406,6.0,470.0,79.0,2037.0,-1567.0
201407,0.0,0.0,101.0,2496.0,-2496.0
201408,0.0,0.0,48148.0,29309.0,-29309.0
201409,1.0,174.0,3187.0,9375.0,-9201.0
201410,12.0,940.0,120.0,2798.0,-1858.0
201411,8.0,522.0,87.0,2076.0,-1554.0
201412,0.0,0.0,137.0,3098.0,-3098.0
201501,0.0,0.0,1156.0,5836.0,-5836.0
201502,0.0,0.0,153.0,3234.0,-3234.0
201503,0.0,0.0,179.0,3230.0,-3230.0
201504,0.0,0.0,24202.0,20537.0,-20537.0
201505,0.0,0.0,3144.0,8944.0,-8944.0
201506,4.0,114.0,116.0,2182.0,-2068.0
201507,0.0,0.0,156.0,2575.0,-2575.0
201508,0.0,0.0,24031.0,19158.0,-19158.0
201509,0.0,0.0,24.0,2069.0,-2069.0
201510,0.0,0.0,3031.0,8728.0,-8728.0
201511,0.0,0.0,20035.0,14654.0,-14654.0
201512,0.0,0.0,36.0,3137.0,-3137.0
201601,0.0,0.0,16045.0,12568.0,-12568.0
201602,0.0,0.0,43.0,3762.0,-3762.0
201603,0.0,0.0,9381.0,21650.0,-21650.0
201604,375.0,2668.0,80.0,5971.0,-3303.0
201605,0.0,0.0,48.0,4153.0,-4153.0
201606,60.0,326.0,4046.0,13559.0,-13233.0
201607,0.0,0.0,60.0,4643.0,-4643.0
201608,288.0,2425.0,58.0,5341.0,-2916.0
201609,0.0,0.0,3114.0,12625.0,-12625.0
201610,13.0,491.0,12.0,632.0,-141.0
201611,1.0,63.0,16.0,1182.0,-1119.0
201612,375.0,3639.0,2033.0,6775.0,-3136.0
201301,4746.0,16188.0,11456.0,26104.0,-9916.0
201302,14768.0,97003.0,14316.0,39214.0,57789.0
201303,3563.0,13539.0,16315.0,34378.0,-20839.0
201304,5722.0,57591.0,9919.0,21083.0,36508.0
201305,8933.0,30871.0,2074.0,4703.0,26168.0
201306,1471.0,2540.0,103.0,1894.0,646.0
201307,1440.0,5063.0,43.0,798.0,4265.0
201308,5471.0,29526.0,166.0,2475.0,27051.0
201309,2844.0,9271.0,13263.0,29317.0,-20046.0
201310,7320.0,35311.0,87.0,1597.0,33714.0
201311,6315.0,20117.0,16276.0,40322.0,-20205.0
201312,2786.0,31505.0,15454.0,39153.0,-7648.0
201401,0.0,0.0,38886.0,97866.0,-97866.0
201402,600.0,1770.0,98.0,1936.0,-166.0
201403,4138.0,49254.0,10599.0,24559.0,24695.0
201404,0.0,0.0,15849.0,36498.0,-36498.0
201405,0.0,0.0,10559.0,24775.0,-24775.0
201406,7922.0,67162.0,6368.0,14208.0,52954.0
201407,39.0,138.0,24895.0,57565.0,-57427.0
201408,0.0,0.0,33.0,847.0,-847.0
201409,2236.0,23776.0,1365.0,4716.0,19060.0
201410,0.0,0.0,4707.0,13251.0,-13251.0
201411,8836.0,50792.0,44293.0,93202.0,-42410.0
201412,240.0,658.0,10133.0,22689.0,-22031.0
201501,6075.0,64012.0,38067.0,81942.0,-17930.0
201502,3508.0,8516.0,23944.0,54577.0,-46061.0
201503,52.0,98.0,10537.0,23244.0,-23146.0
201504,0.0,0.0,36722.0,78027.0,-78027.0
201505,6458.0,70940.0,21025.0,35613.0,35327.0
201506,5271.0,51401.0,76.0,962.0,50439.0
201507,0.0,0.0,2020.0,10512.0,-10512.0
201508,7576.0,80250.0,23.0,451.0,79799.0
201509,0.0,0.0,35.0,873.0,-873.0
201510,4634.0,10658.0,35.0,809.0,9849.0
201511,4191.0,52300.0,35947.0,69613.0,-17313.0
201512,3021.0,32928.0,33170.0,74947.0,-42019.0
201601,210.0,647.0,19747.0,46477.0,-45830.0
201602,10102.0,125060.0,36037.0,80901.0,44159.0
201603,791.0,3179.0,166.0,2053.0,1126.0
201604,7173.0,69149.0,26605.0,55329.0,13820.0
201605,7416.0,74160.0,20.0,586.0,73574.0
201606,6715.0,75011.0,5023.0,11469.0,63542.0
201607,50.0,2500.0,21920.0,38009.0,-35509.0
201608,6851.0,75548.0,14606.0,22100.0,53448.0
201609,2160.0,10468.0,21.0,616.0,9852.0
201610,8721.0,82795.0,12704.0,12043.0,70752.0
201611,4140.0,41400.0,28813.0,65575.0,-24175.0
201612,528.0,1994.0,48009.0,102345.0,-100351.0
