datadate,단가(원),거래량,거래대금(원),경매건수,도매시장코드,도매법인코드,산지코드 ,해당일자_전체평균가격(원)
20130105,6923.07,215.0,1488510.0,7.0,240004.0,24000401.0,800 ,8294.302412899511
20130105,10240.23,70.0,715284.0,6.0,330101.0,33010102.0,800 ,8294.302412899511
20130105,6593.4,25.0,164835.0,1.0,350402.0,35040202.0,580 ,8294.302412899511
20130105,9339.33,295.0,2749248.0,7.0,380401.0,38040102.0,800 ,8294.302412899511
20130105,4205.79,110.0,463036.5,2.0,320201.0,32020102.0,138 ,8294.302412899511
20130105,8008.0,6.0,48048.0,3.0,240001.0,24000103.0,500 ,8294.302412899511
20130105,8568.56,1190.0,10173816.0,51.0,230001.0,23000104.0,800 ,8294.302412899511
20130105,8538.53,165.0,1405593.0,7.0,230001.0,23000103.0,800 ,8294.302412899511
20130105,10139.85,300.0,3040956.0,18.0,250003.0,25000301.0,800 ,8294.302412899511
20130105,7887.88,1410.0,11104884.0,6.0,110001.0,11000103.0,800 ,8294.302412899511
20130105,10010.0,200.0,2002000.0,4.0,240004.0,24000403.0,800 ,8294.302412899511
20130105,5205.2,10.0,51948.0,1.0,371501.0,37150101.0,702 ,8294.302412899511
20130105,10410.4,40.0,415584.0,3.0,220001.0,22000105.0,702 ,8294.302412899511
20130105,10589.4,100.0,1058940.0,2.0,330101.0,33010101.0,901 ,8294.302412899511
20130105,9609.6,100.0,960960.0,6.0,310401.0,31040101.0,800 ,8294.302412899511
20130105,9509.5,355.0,3377374.0,25.0,250001.0,25000101.0,138 ,8294.302412899511
20130105,7367.36,750.0,5523518.0,16.0,240004.0,24000402.0,800 ,8294.302412899511
20130105,9390.6,50.0,470470.0,1.0,230003.0,23000303.0,800 ,8294.302412899511
20130105,8008.0,25.0,200200.0,1.0,210009.0,21000902.0,500 ,8294.302412899511
20130105,6496.49,610.0,3956040.0,3.0,110001.0,11000104.0,800 ,8294.302412899511
20130105,8191.8,25.0,204795.0,1.0,210009.0,21000901.0,500 ,8294.302412899511
20130105,2442.44,125.0,304695.0,3.0,311201.0,31120101.0,800 ,8294.302412899511
20130106,11318.67,120.0,1361360.0,13.0,310101.0,31010101.0,138 ,8651.133870156014
20130106,10629.36,210.0,2232765.0,16.0,250001.0,25000102.0,800 ,8651.133870156014
20130106,10789.2,50.0,539460.0,1.0,250003.0,25000302.0,800 ,8651.133870156014
20130106,9699.69,270.0,2619617.0,6.0,311201.0,31120103.0,471 ,8651.133870156014
20130106,7102.89,150.0,1065933.0,5.0,240001.0,24000103.0,699 ,8651.133870156014
20130106,12012.0,10.0,119880.0,1.0,350402.0,35040202.0,910 ,8651.133870156014
20130106,9990.0,5.0,49950.0,1.0,320301.0,32030101.0,138 ,8651.133870156014
20130106,5005.0,50.0,250250.0,1.0,371501.0,37150102.0,800 ,8651.133870156014
20130106,8008.0,15.0,120120.0,3.0,240001.0,24000103.0,800 ,8651.133870156014
20130106,9870.12,100.0,988988.0,3.0,220001.0,22000104.0,800 ,8651.133870156014
20130106,9549.54,145.0,1385384.0,3.0,110008.0,11000802.0,800 ,8651.133870156014
20130106,11341.33,18.0,204204.0,2.0,230003.0,23000302.0,800 ,8651.133870156014
20130106,10610.6,100.0,1058940.0,1.0,311201.0,31120103.0,130 ,8651.133870156014
20130106,9190.8,35.0,321678.0,1.0,330101.0,33010101.0,801 ,8651.133870156014
20130106,7992.0,150.0,1198800.0,1.0,110001.0,11000103.0,800 ,8651.133870156014
20130106,10010.0,150.0,1501500.0,2.0,230001.0,23000102.0,800 ,8651.133870156014
20130106,1201.2,250.0,300300.0,5.0,240001.0,24000101.0,800 ,8651.133870156014
20130106,10949.04,720.0,7897890.0,3.0,110001.0,11000104.0,800 ,8651.133870156014
20130106,3203.2,495.0,1585584.0,6.0,230003.0,23000303.0,800 ,8651.133870156014
20130106,10410.4,100.0,1038960.0,2.0,230001.0,23000103.0,800 ,8651.133870156014
20130106,10130.12,325.0,3293290.0,8.0,311201.0,31120106.0,800 ,8651.133870156014
20130106,9929.92,145.0,1437561.0,5.0,330101.0,33010101.0,901 ,8651.133870156014
20130106,11188.8,150.0,1681680.0,2.0,230001.0,23000104.0,800 ,8651.133870156014
20130106,5294.7,10.0,52947.0,1.0,371501.0,37150101.0,702 ,8651.133870156014
20130106,10110.1,180.0,1819818.0,11.0,330101.0,33010102.0,800 ,8651.133870156014
20130106,12062.05,21.0,252747.0,2.0,370101.0,37010101.0,800 ,8651.133870156014
20130107,10210.2,50.0,509490.0,1.0,110008.0,11000802.0,800 ,8264.621446260524
20130107,10610.6,10.0,106106.0,1.0,370101.0,37010102.0,800 ,8264.621446260524
20130107,9889.88,50.0,493506.0,3.0,330101.0,33010102.0,800 ,8264.621446260524
20130107,5495.49,530.0,2905092.0,16.0,310101.0,31010101.0,138 ,8264.621446260524
20130107,8871.12,300.0,2662335.0,13.0,250003.0,25000301.0,800 ,8264.621446260524
20130107,9060.93,75.0,679320.0,3.0,330101.0,33010101.0,801 ,8264.621446260524
20130107,9310.68,125.0,1166165.0,9.0,310101.0,31010102.0,604 ,8264.621446260524
20130107,10349.64,140.0,1451450.0,11.0,250001.0,25000102.0,800 ,8264.621446260524
20130107,7607.6,5.0,37962.0,1.0,240001.0,24000101.0,800 ,8264.621446260524
20130107,10589.4,15.0,158841.0,1.0,370101.0,37010101.0,800 ,8264.621446260524
20130107,10210.2,50.0,509490.0,2.0,230001.0,23000101.0,800 ,8264.621446260524
20130107,9550.44,250.0,2392390.0,16.0,250001.0,25000101.0,138 ,8264.621446260524
20130107,4795.2,70.0,335664.0,2.0,371501.0,37150102.0,800 ,8264.621446260524
20130107,10039.95,120.0,1206905.7,5.0,380303.0,38030301.0,800 ,8264.621446260524
20130107,9590.4,50.0,480480.0,2.0,230001.0,23000102.0,800 ,8264.621446260524
20130107,10089.9,19.0,192192.0,6.0,240001.0,24000103.0,500 ,8264.621446260524
20130107,8008.0,100.0,800800.0,2.0,240001.0,24000102.0,800 ,8264.621446260524
20130107,11318.67,30.0,340340.0,1.0,230003.0,23000302.0,800 ,8264.621446260524
20130107,8608.6,30.0,257742.0,2.0,350101.0,35010102.0,561 ,8264.621446260524
20130108,,,,,,,,
20130109,7437.43,670.0,4980976.0,4.0,110001.0,11000103.0,800 ,8878.839347651006
20130109,8608.6,20.0,172172.0,3.0,350101.0,35010102.0,561 ,8878.839347651006
20130109,9990.0,600.0,6006000.0,15.0,250001.0,25000101.0,901 ,8878.839347651006
20130109,8648.64,450.0,3886110.0,5.0,110001.0,11000101.0,800 ,8878.839347651006
20130109,9990.0,245.0,2448549.0,6.0,311201.0,31120103.0,471 ,8878.839347651006
20130109,4804.8,80.0,383616.0,2.0,371501.0,37150102.0,800 ,8878.839347651006
20130109,11158.83,115.0,1286285.0,2.0,310101.0,31010101.0,138 ,8878.839347651006
20130109,10810.8,125.0,1351350.0,2.0,311201.0,31120106.0,800 ,8878.839347651006
20130109,9809.8,5.0,49049.0,1.0,320301.0,32030101.0,138 ,8878.839347651006
20130109,9350.64,210.0,1964034.0,11.0,310401.0,31040101.0,800 ,8878.839347651006
20130109,10210.2,50.0,509490.0,1.0,110008.0,11000802.0,800 ,8878.839347651006
20130109,4555.44,140.0,637961.4,3.0,320201.0,32020102.0,138 ,8878.839347651006
20130109,10580.57,5.0,52777.17,1.0,320101.0,32010102.0,157 ,8878.839347651006
20130109,9660.33,100.0,967967.0,7.0,380303.0,38030301.0,138 ,8878.839347651006
20130109,10850.84,25.0,270729.0,2.0,370101.0,37010101.0,800 ,8878.839347651006
20130109,9009.0,295.0,2657655.0,11.0,250001.0,25000102.0,800 ,8878.839347651006
20130109,9450.54,550.0,5205200.0,2.0,110001.0,11000104.0,800 ,8878.839347651006
20130109,5254.74,35.0,183816.0,7.0,240001.0,24000103.0,500 ,8878.839347651006
20130109,12012.0,5.0,59940.0,1.0,350402.0,35040202.0,910 ,8878.839347651006
20130110,9390.6,75.0,704295.0,5.0,310101.0,31010102.0,604 ,9921.997944118662
20130110,10389.6,250.0,2597400.0,12.0,380201.0,38020101.0,800 ,9921.997944118662
20130110,9189.18,325.0,2982015.0,15.0,250001.0,25000101.0,138 ,9921.997944118662
20130110,10830.82,645.0,6982976.0,9.0,110001.0,11000101.0,800 ,9921.997944118662
20130110,10810.8,50.0,540540.0,2.0,310101.0,31010103.0,800 ,9921.997944118662
20130110,9749.74,155.0,1512010.5,6.0,380303.0,38030301.0,800 ,9921.997944118662
20130110,6143.85,100.0,615615.0,4.0,350301.0,35030101.0,560 ,9921.997944118662
20130110,8991.0,90.0,810810.0,5.0,230003.0,23000303.0,800 ,9921.997944118662
20130110,9009.0,150.0,1351350.0,7.0,330201.0,33020101.0,138 ,9921.997944118662
20130110,10279.71,175.0,1801800.0,11.0,370101.0,37010102.0,800 ,9921.997944118662
20130110,15654.33,15.0,235235.0,1.0,370101.0,37010101.0,800 ,9921.997944118662
20130110,7632.36,1680.0,12821166.0,20.0,240004.0,24000401.0,901 ,9921.997944118662
20130110,5584.41,27.0,150849.0,5.0,240001.0,24000103.0,500 ,9921.997944118662
20130110,5305.3,10.0,53053.0,1.0,371501.0,37150102.0,800 ,9921.997944118662
20130110,7127.12,100.0,711787.5,4.0,220001.0,22000104.0,800 ,9921.997944118662
20130110,9849.84,75.0,738738.0,5.0,330101.0,33010102.0,800 ,9921.997944118662
20130110,8808.8,85.0,747252.0,7.0,350101.0,35010102.0,561 ,9921.997944118662
20130110,10070.06,220.0,2216214.0,4.0,311201.0,31120103.0,471 ,9921.997944118662
20130110,11211.2,150.0,1681680.0,8.0,230001.0,23000104.0,800 ,9921.997944118662
20130110,9469.46,175.0,1653345.0,3.0,311201.0,31120106.0,800 ,9921.997944118662
20130110,9580.41,655.0,6275718.0,22.0,340101.0,34010101.0,800 ,9921.997944118662
20130110,9839.83,300.0,2951949.0,24.0,380201.0,38020102.0,800 ,9921.997944118662
20130110,8898.89,65.0,577422.0,6.0,220001.0,22000105.0,702 ,9921.997944118662
20130110,11871.86,2445.0,29014986.0,9.0,110001.0,11000102.0,800 ,9921.997944118662
20130110,10410.4,50.0,519480.0,2.0,310401.0,31040101.0,800 ,9921.997944118662
20130110,4935.06,20.0,98781.12,1.0,320201.0,32020102.0,138 ,9921.997944118662
20130110,10410.4,100.0,1038960.0,4.0,330101.0,33010101.0,901 ,9921.997944118662
20130110,4995.0,10.0,50050.0,1.0,350101.0,35010102.0,561 ,9921.997944118662
20130110,9710.28,500.0,4856139.0,39.0,250001.0,25000102.0,800 ,9921.997944118662
20130111,10849.14,175.0,1898100.0,17.0,250003.0,25000301.0,800 ,9494.344623655914
20130111,9790.2,100.0,979020.0,2.0,110008.0,11000802.0,800 ,9494.344623655914
20130111,8861.13,450.0,3993990.0,16.0,250001.0,25000102.0,800 ,9494.344623655914
20130111,5724.27,110.0,630630.0,5.0,240004.0,24000403.0,800 ,9494.344623655914
20130111,5294.7,10.0,53053.0,1.0,371501.0,37150101.0,702 ,9494.344623655914
20130111,10589.4,50.0,530530.0,2.0,230003.0,23000302.0,800 ,9494.344623655914
20130111,8991.0,100.0,899100.0,1.0,110001.0,11000104.0,800 ,9494.344623655914
20130111,8451.54,160.0,1352646.0,5.0,210009.0,21000902.0,600 ,9494.344623655914
20130111,15685.67,15.0,234765.0,1.0,370101.0,37010101.0,800 ,9494.344623655914
20130111,10589.4,500.0,5305300.0,9.0,250001.0,25000101.0,138 ,9494.344623655914
20130111,9619.61,350.0,3361635.0,5.0,311201.0,31120103.0,471 ,9494.344623655914
20130111,11188.8,60.0,671328.0,3.0,330101.0,33010101.0,157 ,9494.344623655914
20130111,10389.6,210.0,2186184.0,1.0,311201.0,31120103.0,130 ,9494.344623655914
20130111,9790.2,5.0,49049.0,1.0,320301.0,32030101.0,138 ,9494.344623655914
20130111,9309.3,60.0,557442.0,2.0,230003.0,23000303.0,800 ,9494.344623655914
20130111,7592.4,230.0,1749748.0,3.0,110001.0,11000103.0,800 ,9494.344623655914
20130111,10229.76,25.0,255744.0,3.0,220001.0,22000105.0,702 ,9494.344623655914
20130111,9210.78,135.0,1246245.0,4.0,311201.0,31120106.0,800 ,9494.344623655914
20130111,10010.0,300.0,2997000.0,25.0,380201.0,38020102.0,800 ,9494.344623655914
20130111,10950.94,125.0,1365633.0,4.0,110001.0,11000101.0,800 ,9494.344623655914
20130111,9480.51,35.0,332332.0,4.0,350101.0,35010102.0,561 ,9494.344623655914
20130111,10610.6,150.0,1588410.0,2.0,310101.0,31010101.0,138 ,9494.344623655914
20130111,9209.2,35.0,322322.0,1.0,330101.0,33010101.0,801 ,9494.344623655914
20130111,10389.6,100.0,1041040.0,2.0,250003.0,25000302.0,801 ,9494.344623655914
20130111,7452.54,230.0,1717716.0,5.0,240004.0,24000401.0,800 ,9494.344623655914
20130112,7007.0,425.0,2977975.0,1.0,240004.0,24000401.0,463 ,8294.484441873916
20130112,4235.76,170.0,720279.0,3.0,320201.0,32020102.0,138 ,8294.484441873916
20130112,9609.6,15.0,143856.0,3.0,350101.0,35010102.0,561 ,8294.484441873916
20130112,8608.6,85.0,730269.0,5.0,250001.0,25000101.0,138 ,8294.484441873916
20130112,10410.4,15.0,155844.0,1.0,370101.0,37010102.0,800 ,8294.484441873916
20130112,7772.22,2075.0,16123860.0,20.0,240004.0,24000401.0,906 ,8294.484441873916
20130112,8441.55,910.0,7700693.0,8.0,110001.0,11000104.0,800 ,8294.484441873916
20130112,7972.02,540.0,4303692.0,11.0,230001.0,23000102.0,800 ,8294.484441873916
20130112,7007.0,5.0,34965.0,1.0,380401.0,38040101.0,445 ,8294.484441873916
20130112,6516.51,52.0,338838.5,6.0,240001.0,24000103.0,500 ,8294.484441873916
20130112,15685.67,3.0,47047.0,1.0,370101.0,37010101.0,800 ,8294.484441873916
20130112,5294.7,40.0,212212.0,2.0,371501.0,37150102.0,800 ,8294.484441873916
20130112,9340.65,655.0,6119874.0,19.0,380401.0,38040102.0,800 ,8294.484441873916
20130112,9990.0,50.0,499500.0,3.0,310101.0,31010102.0,138 ,8294.484441873916
20130112,8198.19,1160.0,9509500.0,32.0,250003.0,25000301.0,800 ,8294.484441873916
20130112,10789.2,100.0,1078920.0,4.0,330101.0,33010101.0,157 ,8294.484441873916
20130112,8391.6,540.0,4534061.4,11.0,210009.0,21000902.0,600 ,8294.484441873916
20130112,10789.2,95.0,1027026.0,1.0,311201.0,31120103.0,471 ,8294.484441873916
20130112,8791.2,25.0,220220.0,1.0,230003.0,23000301.0,800 ,8294.484441873916
20130112,8591.4,150.0,1291290.0,1.0,311201.0,31120106.0,800 ,8294.484441873916
20130112,5434.56,145.0,788710.5,2.0,350301.0,35030101.0,560 ,8294.484441873916
20130112,11328.66,500.0,5664330.0,7.0,110001.0,11000101.0,800 ,8294.484441873916
20130112,8058.05,750.0,6046040.0,3.0,210009.0,21000903.0,800 ,8294.484441873916
20130112,10149.84,10.0,101701.6,1.0,320101.0,32010102.0,157 ,8294.484441873916
20130112,10989.0,10.0,109890.0,1.0,350402.0,35040201.0,560 ,8294.484441873916
20130112,10210.2,120.0,1225224.0,8.0,330101.0,33010102.0,800 ,8294.484441873916
20130113,7992.0,540.0,4315680.0,8.0,250001.0,25000101.0,901 ,9026.306166587416
20130113,8681.31,875.0,7607600.0,4.0,110001.0,11000104.0,800 ,9026.306166587416
20130113,12217.77,1500.0,18368350.0,5.0,110001.0,11000102.0,800 ,9026.306166587416
20130113,9409.4,250.0,2347650.0,1.0,310101.0,31010103.0,138 ,9026.306166587416
20130113,7902.09,690.0,5454540.0,17.0,250001.0,25000102.0,800 ,9026.306166587416
20130113,10560.55,20.0,211211.0,3.0,370101.0,37010103.0,800 ,9026.306166587416
20130113,9009.0,500.0,4504500.0,10.0,240004.0,24000402.0,800 ,9026.306166587416
20130113,9609.6,100.0,959040.0,1.0,210001.0,21000102.0,800 ,9026.306166587416
20130113,14144.13,75.0,1061060.0,3.0,240001.0,24000103.0,800 ,9026.306166587416
20130113,10589.4,50.0,529470.0,1.0,311201.0,31120106.0,800 ,9026.306166587416
20130113,9390.6,50.0,469530.0,1.0,110008.0,11000802.0,800 ,9026.306166587416
20130113,9590.4,40.0,384384.0,5.0,350101.0,35010102.0,561 ,9026.306166587416
20130113,10989.0,5.0,54945.0,1.0,350402.0,35040202.0,500 ,9026.306166587416
20130113,5205.2,40.0,207792.0,3.0,371501.0,37150102.0,800 ,9026.306166587416
20130113,9750.24,180.0,1757756.0,7.0,380303.0,38030301.0,138 ,9026.306166587416
20130113,4795.2,10.0,48048.0,1.0,370401.0,37040101.0,760 ,9026.306166587416
20130113,9590.4,275.0,2642640.0,1.0,310101.0,31010101.0,138 ,9026.306166587416
20130113,3003.0,40.0,119880.0,1.0,240004.0,24000401.0,901 ,9026.306166587416
20130113,5255.25,8.0,42042.0,2.0,240001.0,24000103.0,500 ,9026.306166587416
20130113,10510.5,10.0,105105.0,2.0,370101.0,37010101.0,800 ,9026.306166587416
20130113,11391.38,10.0,113676.21,2.0,320101.0,32010102.0,157 ,9026.306166587416
20130113,9830.16,250.0,2457540.0,29.0,380201.0,38020102.0,800 ,9026.306166587416
20130113,8131.86,4570.0,37170792.0,16.0,110001.0,11000103.0,800 ,9026.306166587416
20130113,8251.74,965.0,7962030.0,18.0,230001.0,23000102.0,800 ,9026.306166587416
20130113,9500.49,1255.0,11951940.0,8.0,110001.0,11000101.0,800 ,9026.306166587416
20130113,10589.4,175.0,1856855.0,5.0,230003.0,23000302.0,800 ,9026.306166587416
20130113,8608.6,120.0,1033032.0,5.0,310401.0,31040101.0,800 ,9026.306166587416
20130113,10480.47,15.0,156843.0,2.0,220001.0,22000105.0,702 ,9026.306166587416
20130114,9609.6,20.0,191808.0,3.0,350101.0,35010102.0,561 ,8696.637263709677
20130114,10610.6,245.0,2599597.0,9.0,340101.0,34010101.0,800 ,8696.637263709677
20130114,8208.2,122.0,1001000.0,11.0,230001.0,23000101.0,800 ,8696.637263709677
20130114,11511.5,120.0,1378620.0,1.0,310101.0,31010103.0,901 ,8696.637263709677
20130114,10189.8,110.0,1120878.0,1.0,110008.0,11000802.0,800 ,8696.637263709677
20130114,8571.42,1295.0,11125114.0,13.0,230001.0,23000102.0,800 ,8696.637263709677
20130114,7797.79,245.0,1907091.0,6.0,210009.0,21000902.0,600 ,8696.637263709677
20130114,9009.0,5400.0,48648600.0,2.0,210001.0,21000103.0,800 ,8696.637263709677
20130114,11778.21,5.0,58871.07,1.0,320101.0,32010102.0,157 ,8696.637263709677
20130114,8478.47,30.0,254254.0,2.0,220001.0,22000105.0,702 ,8696.637263709677
20130114,8608.6,160.0,1374624.0,7.0,330101.0,33010102.0,800 ,8696.637263709677
20130114,9449.44,250.0,2362360.0,7.0,310401.0,31040101.0,800 ,8696.637263709677
20130114,8568.56,375.0,3213210.0,8.0,240004.0,24000402.0,800 ,8696.637263709677
20130114,7772.22,1105.0,8586405.0,21.0,250003.0,25000301.0,800 ,8696.637263709677
20130114,11318.67,150.0,1698300.0,2.0,310101.0,31010101.0,138 ,8696.637263709677
20130114,9990.0,75.0,749250.0,3.0,360301.0,36030101.0,800 ,8696.637263709677
20130114,8721.27,22.0,192192.0,6.0,240001.0,24000103.0,500 ,8696.637263709677
20130114,8251.74,1222.0,10087902.0,33.0,230001.0,23000104.0,800 ,8696.637263709677
20130114,10389.6,100.0,1038960.0,4.0,230003.0,23000301.0,800 ,8696.637263709677
20130114,4004.0,250.0,999000.0,5.0,230003.0,23000303.0,800 ,8696.637263709677
20130114,11011.0,10.0,109890.0,2.0,220001.0,22000101.0,800 ,8696.637263709677
20130114,8391.6,45.0,377622.0,6.0,310101.0,31010102.0,138 ,8696.637263709677
20130114,8431.56,920.0,7771764.0,21.0,250001.0,25000102.0,800 ,8696.637263709677
20130114,7972.02,124.0,990990.0,7.0,230003.0,23000302.0,800 ,8696.637263709677
20130115,,,,,,,,
20130116,4004.0,200.0,800800.0,6.0,230003.0,23000303.0,800 ,8060.652026027802
20130116,7992.0,495.0,3963960.0,1.0,110001.0,11000104.0,800 ,8060.652026027802
20130116,7992.0,150.0,1201200.0,4.0,230003.0,23000301.0,800 ,8060.652026027802
20130116,7147.14,33.0,235264.5,6.0,240001.0,24000103.0,500 ,8060.652026027802
20130116,7592.4,375.0,2852850.0,1.0,311201.0,31120103.0,130 ,8060.652026027802
20130116,8258.25,143.0,1178820.0,16.0,230003.0,23000302.0,800 ,8060.652026027802
20130116,9390.6,15.0,140859.0,1.0,330101.0,33010102.0,800 ,8060.652026027802
20130116,10389.6,25.0,260260.0,1.0,370101.0,37010102.0,800 ,8060.652026027802
20130116,8058.05,123.0,990990.0,9.0,230001.0,23000101.0,800 ,8060.652026027802
20130116,10410.4,10.0,104104.0,1.0,220001.0,22000105.0,702 ,8060.652026027802
20130116,5194.8,30.0,155844.0,1.0,371501.0,37150102.0,800 ,8060.652026027802
20130116,8058.05,246.0,1981980.0,5.0,230001.0,23000104.0,800 ,8060.652026027802
20130116,8391.6,790.0,6642636.0,2.0,110001.0,11000103.0,800 ,8060.652026027802
20130116,9370.62,50.0,468531.0,4.0,370101.0,37010102.0,800 ,8060.652026027802
20130116,9120.87,150.0,1368630.0,2.0,311201.0,31120103.0,471 ,8060.652026027802
20130116,5994.0,16.0,96096.0,2.0,350101.0,35010102.0,561 ,8060.652026027802
20130116,12012.0,10.0,120120.0,1.0,350402.0,35040202.0,500 ,8060.652026027802
20130116,11811.8,10.0,117882.0,1.0,330201.0,33020102.0,800 ,8060.652026027802
20130116,10989.0,5.0,54945.0,1.0,220001.0,22000101.0,800 ,8060.652026027802
20130116,10570.56,200.0,2109888.0,7.0,230003.0,23000302.0,800 ,8060.652026027802
20130116,8591.4,250.0,2152150.0,9.0,330101.0,33010101.0,138 ,8060.652026027802
