datadate,초기온도(℃),최대온도(℃),최저온도(℃),평균온도(℃),강수량(ml),습도(%)
20130209,-1.6,-1.0,-5.5,-3.3,0.0, 
20130210,-5.7,-1.9,-7.2,-4.7,0.0, 
20130211,-5.9,-1.0,-8.9,-4.5,0.0, 
20130212,-3.7,3.9,-8.4,-2.4,0.0, 
20130213,-3.3,6.3,-8.5,-0.7,0.0, 
20130214,0.1,6.3,-5.6,0.6,0.0, 
20130215,-3.1,9.0,-7.1,0.8,0.0, 
20130216,-0.7,13.1,-4.9,5.6,0.0, 
20130217,10.6,11.0,-2.4,4.0,2.9, 
20130218,-3.1,3.9,-7.9,-2.2,3.0, 
20130219,-1.9,8.2,-4.8,2.3,1.2, 
20130220,5.6,7.7,-3.7,1.8,3.9, 
20130221,-4.1,6.8,-7.6,-1.1,4.0, 
20130222,-1.1,3.8,-1.1,2.5,7.8, 
20130223,0.5,3.0,-2.3,0.5,10.5, 
20130224,-3.0,4.6,-6.6,-0.4,0.0, 
20130225,1.1,9.2,-3.2,3.1,0.0, 
20130226,2.0,8.8,1.0,4.2,0.0, 
20130227,-0.2,10.1,-4.3,2.8,0.0, 
20130228,-0.1,13.1,-4.2,4.7,0.0, 
20130301,4.5,12.6,1.0,5.5,2.2, 
20130302,3.3,4.7,1.0,2.9,3.5, 
20130303,-0.5,11.1,-2.7,4.2,0.0, 
20130304,1.6,13.1,-3.1,5.2,0.0, 
20130305,1.4,11.0,-1.0,6.7,0.0, 
20130306,4.1,5.4,-1.1,3.0,0.0, 
20130307,-0.6,2.5,-2.1,0.7,0.0, 
20130308,-1.6,6.8,-5.5,0.9,0.0, 
20130309,0.7,10.3,-2.2,4.2,0.0, 
20130310,1.4,11.7,-2.4,5.6,0.0, 
20130311,1.2,16.4,-3.4,6.1,0.0, 
20130312,3.0,14.7,1.0,8.0,0.0, 
20130313,6.4,12.4,2.1,6.3,0.0, 
20130314,2.3,10.8,1.0,5.9,0.0, 
20130315,3.8,12.1,-2.9,5.6,0.0, 
20130316,0.9,12.9,-3.2,5.4,0.0, 
20130317,1.4,15.2,-2.0,6.8,0.0, 
20130318,3.8,16.3,2.9,8.1,0.0, 
20130319,4.2,18.7,-1.3,9.9,0.0, 
20130320,5.9,15.4,1.3,8.4,0.0, 
20130321,7.6,12.8,3.9,7.6,0.0, 
20130322,4.5,12.8,1.0,7.5,0.0, 
20130323,6.1,13.5,2.3,7.7,0.0, 
20130324,3.4,15.5,1.0,8.5,0.0, 
20130325,6.0,12.3,3.7,7.7,0.0, 
20130326,3.9,11.6,1.0,6.7,0.0, 
20130327,6.0,11.1,4.2,7.4,0.0, 
20130328,4.1,13.5,1.0,7.1,0.0, 
20130329,6.4,15.3,2.0,8.7,0.0, 
20130330,4.4,17.2,1.0,8.8,0.0, 
20130331,7.4,14.4,6.2,9.5,1.0, 
20130401,6.4,13.5,6.1,9.1,1.0, 
20130402,6.9,15.3,1.0,8.4,0.0, 
20130403,5.0,19.1,2.2,10.5,0.0, 
20130404,7.2,22.2,2.4,12.4,0.0, 
20130405,12.1,14.8,9.9,12.4,9.9, 
20130406,14.3,14.4,9.8,11.8,19.2, 
20130407,10.0,21.8,8.8,13.3,0.0, 
20130408,9.7,14.5,6.7,8.8,0.0, 
20130409,,,,,,
20130410,,,,,,
20130411,,,,,,
20130412,,,,,,
20130413,5.7,20.5,3.5,13.4,0.0, 
20130414,12.3,19.1,10.0,14.4,0.0, 
20130415,12.1,25.4,9.7,18.0,0.0, 
20130416,12.5,26.4,9.5,18.0,0.0, 
20130417,15.9,17.1,11.9,14.4,7.9, 
20130418,11.1,18.5,8.3,11.9,4.5, 
20130419,9.4,17.7,6.5,12.2,4.0, 
20130420,11.2,16.3,9.6,12.7,0.0, 
20130421,9.7,18.9,5.0,11.9,0.0, 
20130422,10.0,20.8,5.6,13.3,0.0, 
20130423,9.8,22.1,5.7,14.1,0.0, 
20130424,9.5,21.9,4.9,14.2,0.0, 
20130425,11.5,22.9,10.2,15.6,0.0, 
20130426,12.9,20.9,10.6,15.1,0.0, 
20130427,10.2,19.2,8.0,13.6,0.0, 
20130428,11.3,21.7,8.6,15.0,0.0, 
20130429,12.1,25.0,7.8,16.7,0.0, 
20130430,16.3,27.6,13.3,19.4,0.0, 
20130501,14.9,28.3,10.6,18.6,0.0, 
20130502,14.5,26.9,11.4,19.0,0.0, 
20130503,14.7,30.3,10.3,19.6,0.0, 
20130504,15.8,27.3,12.2,19.7,0.0, 
20130505,18.2,27.8,16.2,20.6,0.0, 
20130506,14.9,21.1,9.5,15.7,0.0, 
20130507,12.7,22.4,9.1,15.8,0.0, 
20130508,11.5,23.7,7.8,16.7,0.0, 
20130509,15.6,21.9,13.1,16.4,3.5, 
20130510,14.5,19.5,13.3,16.0,3.8, 
20130511,14.7,26.0,13.0,18.6,4.0, 
20130512,17.3,23.3,16.7,20.1,0.0, 
20130513,16.7,24.9,12.6,17.1,6.0, 
20130514,12.9,19.3,10.4,15.2,6.0, 
20130515,13.2,19.6,11.6,15.3,0.0, 
20130516,14.0,22.0,13.3,16.8,0.0, 
20130517,13.8,24.7,10.6,17.6,0.0, 
20130518,14.2,26.8,11.0,19.4,0.0, 
20130519,16.9,28.2,12.7,20.5,0.0, 
20130520,15.5,25.6,12.1,18.6,0.0, 
20130521,16.2,26.9,13.1,20.3,0.0, 
20130522,16.7,28.2,13.4,21.0,0.0, 
20130523,18.3,24.5,14.9,20.2,0.0, 
20130524,17.6,25.1,17.0,20.4,2.4, 
20130525,15.9,24.9,12.5,18.4,2.5, 
20130526,15.6,21.4,12.2,17.0,0.0, 
20130527,14.6,25.2,12.0,18.3,0.0, 
20130528,14.7,27.5,12.1,20.1,0.0, 
20130529,19.6,29.4,16.2,22.2,0.0, 
20130530,,,,,,
20130531,,,,,,
20130601,,,,,,
20130602,23.2,23.9,18.4,20.9,0.0, 
20130603,18.1,24.1,15.9,19.4,0.0, 
20130604,14.8,26.9,12.8,20.0,0.0, 
20130605,16.7,30.6,13.9,21.6,0.0, 
20130606,,,,,,
20130607,19.7,19.8,16.3,18.1,2.4, 
20130608,16.3,26.4,16.3,20.0,2.5, 
20130609,18.3,27.4,15.6,20.0,0.0, 
20130610,,,,,,
20130611,,,,,,
20130612,,,,,,
20130613,,,,,,
20130614,,,,,,
20130615,28.2,28.8,24.9,27.6,0.0, 
20130616,,,,,,
20130617,,,,,,
20130618,,,,,,
20130619,,,,,,
20130620,25.4,32.0,22.7,27.4,0.0, 
20130621,22.3,29.4,19.5,24.0,0.0, 
20130622,20.3,21.3,20.1,20.8,0.0, 
20130623,,,,,,
20130624,24.2,27.5,20.3,23.6,0.0, 
20130625,20.6,20.7,19.5,20.1,1.9, 
20130626,28.5,28.5,22.4,24.3,0.0, 
20130627,22.5,31.0,21.1,24.7,1.5, 
20130628,23.0,31.4,21.9,25.4,1.5, 
20130629,23.2,31.7,20.3,25.5,0.0, 
20130630,22.7,31.0,21.9,25.4,0.0, 
20130701,23.6,28.6,22.2,24.6,2.6, 
20130702,24.9,28.8,24.4,26.1,6.7, 
20130703,26.0,27.2,24.2,25.5,5.7, 
20130704,24.1,31.1,23.8,26.6,15.4, 
20130705,29.4,31.2,29.2,30.2,0.0, 
20130706,28.6,34.4,28.6,31.6,0.0, 
20130707,27.9,29.8,27.2,28.9,1.0, 
20130708,24.2,28.8,24.2,27.0,36.4, 
20130709,26.2,33.3,23.2,27.5,9.4, 
20130710,24.2,27.3,24.0,25.4,32.8, 
20130711,25.3,26.6,25.3,26.2,7.5, 
20130712,27.4,27.9,27.4,27.6,0.0, 
20130713,,,,,,
20130714,33.5,33.7,26.8,29.7,0.0, 
20130715,26.1,28.4,24.2,26.0,8.1, 
20130716,25.1,25.8,22.9,24.5,74.5, 
20130717,27.6,28.4,24.8,26.8,0.0, 
20130718,25.9,29.2,25.8,27.1,1.0, 
20130719,,,,,,
20130720,,,,,,
20130721,,,,,,
20130722,,,,,,
20130723,,,,,,
20130724,,,,,,
20130725,,,,,,
20130726,,,,,,
20130727,,,,,,
20130728,,,,,,
20130729,,,,,,
20130730,,,,,,
20130731,,,,,,
20130801,,,,,,
20130802,,,,,,
20130803,,,,,,
20130804,,,,,,
20130805,,,,,,
20130806,,,,,,
20130807,,,,,,
20130808,,,,,,
20130809,,,,,,
20130810,,,,,,
20130811,,,,,,
20130812,,,,,,
20130813,,,,,,
20130814,,,,,,
20130815,,,,,,
20130816,,,,,,
20130817,,,,,,
20130818,,,,,,
20130819,,,,,,
20130820,,,,,,
20130821,,,,,,
20130822,,,,,,
20130823,,,,,,
20130824,,,,,,
20130825,,,,,,
20130826,,,,,,
20130827,,,,,,
20130828,,,,,,
20130829,,,,,,
20130830,,,,,,
20130831,,,,,,
20130901,,,,,,
20130902,,,,,,
20130903,,,,,,
20130904,,,,,,
20130905,,,,,,
20130906,,,,,,
20130907,,,,,,
20130908,,,,,,
20130909,,,,,,
20130910,,,,,,
20130911,,,,,,
20130912,,,,,,
20130913,,,,,,
20130914,,,,,,
20130915,,,,,,
20130916,,,,,,
20130917,,,,,,
20130918,,,,,,
20130919,,,,,,
20130920,,,,,,
20130921,,,,,,
20130922,26.0,26.0,17.3,20.9,0.0, 
20130923,17.3,27.0,16.3,20.9,0.0, 
20130924,19.0,27.7,18.4,22.3,0.0, 
20130925,21.4,30.0,19.8,23.7,0.0, 
20130926,20.4,29.3,18.1,23.6,1.0, 
20130927,21.5,26.1,17.5,21.2,12.5, 
20130928,20.7,23.7,13.8,19.7,14.0, 
20130929,13.8,21.8,8.8,15.8,0.0, 
20130930,12.6,26.1,10.6,18.7,0.0, 
20131001,16.3,20.3,14.2,16.8,2.6, 
20131002,15.8,28.1,15.6,20.5,3.9, 
20131003,18.3,21.1,12.6,17.2,4.0, 
20131004,13.9,23.1,9.7,16.4,0.0, 
20131005,15.4,22.7,14.2,18.2,0.0, 
20131006,17.5,20.8,13.8,18.0,0.0, 
20131007,17.9,26.4,17.0,20.6,0.0, 
20131008,19.3,27.1,17.8,21.5,0.0, 
20131009,18.4,27.5,17.5,21.4,0.0, 
20131010,18.9,25.9,17.9,21.4,0.0, 
20131011,21.6,21.7,12.7,16.6,4.1, 
20131012,12.7,13.8,7.9,12.1,4.5, 
20131013,7.8,17.7,3.2,10.9,0.0, 
20131014,12.0,19.9,6.0,13.5,0.0, 
20131015,13.2,21.3,8.7,15.2,0.0, 
20131016,15.2,21.4,12.6,16.5,0.0, 
20131017,12.6,22.6,7.3,14.8,0.0, 
20131018,12.1,18.4,12.1,15.8,0.0, 
20131019,14.5,22.2,11.9,16.4,0.0, 
20131020,12.2,23.3,8.8,15.4,0.0, 
20131021,11.5,24.1,7.7,15.4,0.0, 
20131022,12.0,23.0,7.1,14.9,0.0, 
20131023,12.7,19.2,8.2,13.3,0.0, 
20131024,9.0,20.0,6.6,12.5,0.0, 
20131025,9.9,19.5,5.5,12.3,0.0, 
20131026,9.9,19.3,7.2,13.3,0.0, 
20131027,13.5,23.5,10.8,15.4,0.0, 
20131028,10.7,23.9,9.1,15.8,0.0, 
20131029,12.4,17.5,6.0,10.9,0.0, 
20131030,5.9,12.2,1.6,6.7,0.0, 
20131031,2.8,16.4,-1.1,10.0,0.0, 
20131101,9.2,17.7,7.7,13.0,0.0, 
20131102,13.2,19.1,12.0,14.9,0.0, 
20131103,12.0,16.1,6.5,11.2,1.0, 
20131104,6.8,13.3,3.6,7.6,1.0, 
20131105,3.7,15.0,1.0,8.3,0.0, 
20131106,4.7,16.6,2.0,9.0,0.0, 
20131107,8.6,20.7,6.3,14.0,0.0, 
20131108,16.4,17.6,6.5,13.8,0.0, 
20131109,6.4,16.3,1.0,8.2,0.0, 
20131110,5.3,17.3,3.0,9.4,3.4, 
20131111,5.9,10.5,1.5,6.0,3.5, 
20131112,1.6,11.9,-2.3,4.8,0.0, 
20131113,1.6,12.8,1.0,8.6,0.0, 
20131114,12.3,12.3,5.5,8.8,0.0, 
20131115,5.5,8.5,1.0,5.0,0.0, 
20131116,0.6,7.1,-3.6,1.6,0.0, 
20131117,-1.8,6.6,-3.7,2.7,0.0, 
20131118,3.5,3.5,-3.8,-0.7,0.0, 
20131119,-3.6,3.9,-7.0,-1.9,0.0, 
20131120,0.9,7.1,-4.5,1.5,0.0, 
20131121,-1.6,7.7,-6.4,0.3,0.0, 
20131122,-2.2,11.6,-2.2,4.6,1.0, 
20131123,1.0,5.4,-3.2,1.3,1.6, 
20131124,0.5,3.4,-2.1,1.1,6.6, 
20131125,-1.9,10.7,-3.8,4.6,6.4, 
20131126,8.0,10.3,1.0,5.9,8.0, 
20131127,0.1,9.4,-4.0,2.0,0.0, 
20131128,-0.1,11.9,-1.2,7.5,0.0, 
20131129,5.7,8.4,1.0,5.0,0.0, 
20131130,-0.8,3.2,-3.9,-1.3,0.0, 
20131201,-3.6,3.4,-7.3,-2.0,0.0, 
20131202,-2.3,7.7,-5.7,1.5,0.0, 
20131203,2.2,8.5,1.8,4.1,1.0, 
20131204,2.6,3.9,-4.6,0.6,1.0, 
20131205,-4.7,-1.0,-7.2,-4.3,1.0, 
20131206,-2.8,5.5,-4.0,0.7,0.0, 
20131207,3.0,6.3,-2.7,2.4,0.0, 
20131208,-2.6,-1.0,-5.9,-3.3,0.0, 
20131209,-2.0,4.1,-4.5,0.1,0.0, 
20131210,1.4,8.3,1.0,3.6,1.1, 
20131211,-0.5,-1.0,-9.6,-4.7,0.0, 
20131212,-9.6,-4.0,-11.7,-8.1,0.0, 
20131213,-9.1,-2.7,-11.0,-7.5,0.0, 
20131214,-9.6,-1.0,-12.8,-6.9,0.0, 
20131215,-6.1,1.7,-9.1,-4.8,0.0, 
20131216,-0.1,-1.0,-7.6,-4.1,0.0, 
20131217,-7.7,-1.6,-11.4,-6.2,0.0, 
20131218,-5.1,6.8,-5.3,0.4,0.0, 
20131219,1.1,1.2,-7.7,-3.3,0.0, 
20131220,-7.7,3.7,-9.5,-3.4,0.0, 
20131221,-1.4,4.7,-4.4,-1.1,0.0, 
20131222,-4.4,8.4,-4.8,1.6,0.0, 
20131223,3.6,10.8,2.0,5.5,0.0, 
20131224,2.2,5.5,1.0,3.4,9.9, 
20131225,0.4,1.0,-4.1,-2.3,11.0, 
20131226,-2.0,-1.0,-7.2,-3.5,0.0, 
20131227,-7.0,-2.3,-10.7,-6.2,0.0, 
20131228,-7.9,2.7,-8.4,-3.0,0.0, 
20131229,0.3,5.1,1.0,3.3,0.0, 
20131230,0.5,5.4,1.0,3.1,2.0, 
20131231,0.3,4.2,-2.9,0.9,3.0, 
20140101,-2.9,4.2,-6.9,-1.9,0.0, 
20140102,-3.4,2.9,-6.6,-2.6,0.0, 
20140103,-2.5,-1.0,-7.2,-4.1,0.0, 
20140104,-4.9,-1.0,-8.2,-4.5,0.0, 
20140105,-4.7,1.2,-6.8,-4.4,0.0, 
20140106,-4.6,3.2,-8.4,-3.3,0.0, 
20140107,-5.2,2.5,-8.7,-3.4,0.0, 
20140108,0.5,3.5,1.0,2.3,1.0, 
20140109,-0.1,-1.0,-5.4,-3.1,1.0, 
20140110,-3.9,-3.6,-10.5,-6.7,1.5, 
20140111,-10.5,-6.7,-15.3,-10.5,1.5, 
20140112,-13.1,-5.3,-16.9,-10.6,0.0, 
20140113,-7.3,-1.0,-7.6,-5.4,0.0, 
20140114,-7.1,5.3,-10.0,-1.7,0.0, 
20140115,3.4,7.5,1.1,4.2,0.0, 
20140116,-0.1,5.6,-1.8,2.9,0.0, 
20140117,2.8,7.2,1.8,3.5,1.9, 
20140118,2.5,5.4,1.0,2.7,2.0, 
20140119,0.1,5.1,-2.5,1.1,0.0, 
20140120,-1.9,7.0,-4.6,0.5,0.0, 
20140121,-0.8,5.1,-6.3,-1.2,0.0, 
20140122,-1.0,6.7,-2.7,2.2,0.0, 
20140123,-2.7,-2.7,-12.7,-8.8,0.0, 
20140124,-12.7,-8.4,-14.7,-12.6,0.0, 
20140125,,,,,,
20140126,,,,,,
20140127,,,,,,
20140128,,,,,,
20140129,,,,,,
20140130,,,,,,
20140131,,,,,,
20140201,,,,,,
20140202,,,,,,
20140203,,,,,,
20140204,-10.0,-5.3,-12.0,-8.6,0.0, 
20140205,-9.2,-4.8,-13.2,-8.9,0.0, 
20140206,-10.6,-5.6,-12.5,-9.2,0.0, 
20140207,-11.4,-1.5,-15.7,-8.4,0.0, 
20140208,-7.9,3.0,-12.6,-5.8,0.0, 
20140209,-5.5,6.7,-7.4,-0.5,0.0, 
20140210,0.2,4.7,-6.4,-0.6,0.0, 
20140211,-6.4,-1.0,-9.2,-5.6,0.0, 
20140212,-7.0,-2.0,-12.6,-6.4,0.0, 
20140213,-4.9,4.3,-10.4,-3.0,0.0, 
20140214,0.4,9.5,1.0,5.1,0.0, 
20140215,-0.3,4.3,-4.4,-0.7,0.0, 
20140216,-3.6,4.4,-7.7,-1.9,0.0, 
20140217,-1.9,1.2,-3.7,-2.5,0.0, 
20140218,-3.6,5.0,-5.5,-1.5,0.0, 
20140219,-2.2,7.1,-6.1,0.3,0.0, 
20140220,-1.8,6.9,-2.6,2.1,0.0, 
20140221,-0.2,-1.0,-6.3,-3.6,0.0, 
20140222,0.6,6.5,1.0,3.8,0.0, 
20140223,1.6,10.1,1.0,5.3,0.0, 
20140224,-0.2,-1.0,-1.9,-1.4,0.0, 
20140225,-1.5,7.2,-2.0,2.3,0.0, 
20140226,-3.9,10.4,-3.9,5.2,0.0, 
20140227,-0.3,8.6,-3.1,3.9,0.0, 
20140228,5.0,7.8,2.3,5.2,14.9, 
20140301,2.9,3.9,-3.2,1.0,1.2, 
20140302,-3.1,6.0,-6.1,-0.6,1.0, 
20140303,0.4,16.6,-1.2,10.9,0.0, 
20140304,9.8,15.9,7.2,11.5,6.0, 
20140305,10.9,11.0,2.4,6.8,11.1, 
20140306,2.4,10.2,-1.9,4.6,12.5, 
20140307,1.8,11.5,1.0,5.9,2.0, 
20140308,3.9,8.3,1.6,4.0,5.2, 
20140309,1.6,8.8,1.3,4.2,6.0, 
20140310,1.3,10.2,-2.7,4.6,0.0, 
20140311,4.4,12.2,2.4,6.4,0.0, 
20140312,2.4,16.4,-1.9,8.4,0.0, 
20140313,4.0,18.2,2.0,10.9,0.0, 
20140314,12.0,22.5,9.0,15.8,0.0, 
20140315,14.6,15.4,7.0,11.9,17.9, 
20140316,7.7,10.5,4.0,7.5,21.0, 
20140317,4.0,14.3,1.0,6.5,0.0, 
20140318,4.9,12.1,3.9,7.7,1.6, 
20140319,8.3,10.6,6.9,8.7,2.5, 
20140320,7.3,9.9,2.6,6.1,3.0, 
20140321,2.6,3.7,1.0,2.1,1.3, 
20140322,0.6,9.8,1.0,5.8,1.5, 
20140323,1.6,12.2,-3.3,5.1,0.0, 
20140324,3.1,14.4,1.7,7.0,0.0, 
20140325,6.6,17.2,4.9,9.1,0.0, 
20140326,5.6,18.8,4.6,10.1,0.0, 
20140327,7.7,20.8,3.7,12.3,0.0, 
20140328,12.3,20.9,8.8,14.6,0.0, 
20140329,12.4,20.5,10.6,14.6,0.0, 
20140330,10.6,21.1,6.4,13.2,0.0, 
20140331,10.2,20.9,6.9,13.3,0.0, 
20140401,11.1,19.3,9.0,14.6,0.0, 
20140402,16.0,24.6,9.8,17.7,0.0, 
20140403,15.9,23.1,14.0,18.3,0.0, 
20140404,16.0,16.2,10.5,13.0,8.9, 
20140405,10.5,10.5,7.6,8.4,9.7, 
20140406,7.7,8.9,4.0,6.9,8.3, 
20140407,4.0,8.5,3.1,5.0,9.0, 
20140408,3.3,12.2,1.0,7.2,0.0, 
20140409,7.1,17.1,2.5,9.8,0.0, 
20140410,8.7,23.2,4.8,15.4,0.0, 
20140411,16.3,17.0,9.0,13.1,0.0, 
20140412,9.2,18.3,4.9,11.7,0.0, 
20140413,7.8,19.6,4.2,13.0,0.0, 
20140414,13.9,13.9,7.1,9.3,11.6, 
20140415,7.9,12.9,6.1,8.8,14.0, 
20140416,6.5,18.2,3.1,10.7,0.0, 
20140417,8.7,20.0,5.3,11.8,0.0, 
20140418,9.0,19.4,4.3,11.4,0.0, 
20140419,7.9,21.9,4.5,13.4,0.0, 
20140420,12.0,26.7,9.0,16.8,0.0, 
20140421,14.5,26.5,9.2,17.6,0.0, 
20140422,13.8,19.7,11.6,15.9,2.0, 
20140423,13.3,13.9,10.0,10.9,37.6, 
20140424,10.6,16.6,9.8,12.7,3.3, 
20140425,11.0,21.9,3.9,13.3,3.0, 
20140426,10.9,22.7,7.4,14.2,0.0, 
20140427,10.6,23.1,7.7,14.3,0.0, 
20140428,11.3,21.5,8.2,14.3,0.0, 
20140429,11.1,24.1,7.2,15.4,0.0, 
20140430,13.2,25.9,11.6,18.3,0.0, 
20140501,17.7,24.9,17.7,20.5,0.0, 
20140502,19.3,21.5,10.3,16.2,3.8, 
20140503,10.7,16.2,8.9,11.8,5.0, 
20140504,10.1,19.3,9.7,14.5,0.0, 
20140505,13.1,25.2,10.7,18.4,0.0, 
20140506,19.6,19.6,14.5,16.3,22.3, 
20140507,15.9,25.0,14.7,18.8,28.0, 
20140508,15.5,22.6,13.0,18.1,0.0, 
20140509,13.0,22.4,9.8,15.4,0.0, 
20140510,13.3,21.4,10.2,15.0,0.0, 
20140511,11.4,23.0,10.9,15.9,0.0, 
20140512,16.0,16.8,12.5,15.7,25.7, 
20140513,16.5,18.7,12.0,15.3,1.2, 
20140514,12.0,25.8,12.0,17.8,1.0, 
20140515,18.4,30.7,14.9,23.4,0.0, 
20140516,23.5,25.9,23.2,24.2,2.5, 
20140517,23.5,25.5,20.1,22.6,10.0, 
20140518,,,,,,
20140519,,,,,,
20140520,,,,,,
20140521,,,,,,
20140522,,,,,,
20140523,,,,,,
20140524,,,,,,
20140525,,,,,,
20140526,,,,,,
20140527,,,,,,
20140528,,,,,,
20140529,,,,,,
20140530,,,,,,
20140531,,,,,,
20140601,,,,,,
20140602,,,,,,
20140603,,,,,,
20140604,,,,,,
20140605,,,,,,
20140606,,,,,,
20140607,,,,,,
20140608,,,,,,
20140609,,,,,,
20140610,,,,,,
20140611,,,,,,
20140612,,,,,,
20140613,,,,,,
20140614,,,,,,
20140615,,,,,,
20140616,,,,,,
20140617,,,,,,
20140618,,,,,,
20140619,,,,,,
20140620,,,,,,
20140621,,,,,,
20140622,,,,,,
20140623,,,,,,
20140624,,,,,,
20140625,,,,,,
20140626,21.3,25.7,21.3,24.0,92.0, 
20140627,23.2,29.3,19.4,23.3,98.5, 
20140628,23.3,27.1,22.4,23.9,1.3, 
20140629,23.0,29.9,21.7,25.0,1.5, 
20140630,21.7,30.5,21.2,25.2,0.0, 
20140701,23.7,24.1,20.7,22.0,62.1, 
20140702,21.2,30.3,20.7,23.8,23.5, 
20140703,23.6,32.8,23.0,27.3,37.5, 
20140704,25.7,31.3,23.7,26.8,0.0, 
20140705,23.8,31.7,23.4,26.6,0.0, 
20140706,23.6,28.6,22.3,24.9,0.0, 
20140707,22.4,29.6,20.7,24.6,0.0, 
20140708,22.1,29.1,18.2,23.4,0.0, 
20140709,23.6,23.7,19.8,21.3,10.3, 
20140710,20.7,28.7,20.6,25.0,1.1, 
20140711,26.6,32.2,25.4,28.4,1.0, 
20140712,26.7,31.1,25.4,28.0,0.0, 
20140713,26.0,32.1,25.1,28.1,0.0, 
20140714,25.9,33.0,24.3,28.3,0.0, 
20140715,26.0,35.4,24.0,28.5,0.0, 
20140716,25.5,34.4,23.5,28.5,0.0, 
20140717,25.5,32.5,23.5,27.9,0.0, 
20140718,25.4,34.9,23.4,28.4,0.0, 
20140719,25.1,33.2,23.0,28.0,0.0, 
20140720,25.1,35.0,23.2,28.7,0.0, 
20140721,26.3,36.6,23.8,29.9,0.0, 
20140722,26.4,38.6,24.3,30.8,0.0, 
20140723,29.3,39.9,28.0,30.6,0.0, 
20140724,,,,,,
20140725,,,,,,
20140726,,,,,,
20140727,,,,,,
20140728,,,,,,
20140729,,,,,,
20140730,,,,,,
20140731,,,,,,
20140801,,,,,,
20140802,,,,,,
20140803,,,,,,
20140804,,,,,,
20140805,,,,,,
20140806,,,,,,
20140807,,,,,,
20140808,,,,,,
20140809,31.2,31.2,27.2,28.7,0.0,71.6 
20140810,27.4,35.2,26.2,29.8,0.0,64.1 
20140811,28.2,35.1,26.0,30.0,0.0,56.8 
20140812,28.4,35.7,26.0,30.2,0.0,55.0 
20140813,27.9,37.0,25.9,30.9,0.0,57.9 
20140814,28.6,37.0,27.0,31.6,0.0,52.4 
20140815,29.8,38.6,26.8,31.9,0.0,52.9 
20140816,29.0,35.3,24.6,29.8,0.0,51.8 
20140817,24.6,32.4,22.0,26.5,0.0,43.9 
20140818,24.1,31.7,20.5,25.8,0.0,45.9 
20140819,24.6,32.8,21.6,26.8,0.0,51.7 
20140820,25.3,32.8,24.2,28.2,0.0,55.6 
20140821,27.5,29.2,23.1,25.7,3.8,68.6 
20140822,23.6,37.1,23.3,29.8,4.0,55.6 
20140823,30.0,32.9,25.8,29.2,2.9,58.8 
20140824,26.9,27.1,23.2,24.4,22.2,79.9 
20140825,23.2,27.3,21.7,24.4,25.5,71.3 
20140826,21.7,23.4,18.9,20.9,2.9,73.4 
20140827,19.2,24.7,18.7,21.7,31.9,82.9 
20140828,23.2,26.6,23.0,24.3,41.9,82.8 
20140829,25.1,30.0,24.0,26.5,59.0,70.2 
20140830,25.2,30.0,23.8,25.7,15.6,78.0 
20140831,24.0,28.3,21.4,23.9,1.1,69.6 
