datadate,초기온도(℃),최대온도(℃),최저온도(℃),평균온도(℃),강수량(ml),습도(%)
20130204,-0.9,2.7,-3.7,0.0,0.0, 
20130205,1.5,3.8,-1.3,1.9,0.0, 
20130206,-1.2,2.8,-3.5,-1.2,0.0, 
20130207,-2.5,2.2,-5.6,-2.3,0.0, 
20130208,-2.2,1.5,-5.7,-3.2,0.0, 
20130209,-2.9,-1.2,-5.7,-3.9,0.0, 
20130210,-5.3,-1.7,-7.9,-5.4,0.0, 
20130211,-5.5,1.9,-7.7,-4.5,0.0, 
20130212,-4.0,3.6,-7.2,-2.1,0.0, 
20130213,-3.5,7.2,-6.4,-0.4,0.0, 
20130214,-0.2,6.9,-3.8,1.3,0.0, 
20130215,-1.4,6.8,-4.6,1.0,0.0, 
20130216,0.1,9.2,-3.1,4.6,0.0, 
20130217,6.4,8.7,-4.1,2.2,1.5, 
20130218,-4.3,3.5,-7.3,-2.6,1.5, 
20130219,-1.7,6.4,-3.7,1.8,3.1, 
20130220,6.1,6.1,-4.1,-0.4,5.2, 
20130221,-4.4,5.4,-7.8,-1.9,0.0, 
20130222,-0.3,1.4,1.0,1.2,2.4, 
20130223,-0.6,2.3,-3.2,-0.6,3.0, 
20130224,-3.6,4.8,-6.2,-1.0,0.0, 
20130225,-0.2,7.5,-3.6,2.2,0.0, 
20130226,1.0,9.4,-2.6,3.4,0.0, 
20130227,1.8,9.8,-2.6,3.6,0.0, 
20130228,0.7,10.9,-2.7,4.9,0.0, 
20130301,5.1,11.3,1.9,4.9,3.3, 
20130302,1.5,6.8,-1.0,3.1,5.0, 
20130303,-1.1,9.5,-3.2,2.8,0.0, 
20130304,2.0,11.5,-1.4,5.5,0.0, 
20130305,2.4,10.0,1.0,5.3,0.0, 
20130306,2.6,4.5,-1.9,1.4,0.0, 
20130307,-1.1,3.0,-3.1,-0.6,0.0, 
20130308,-3.1,5.2,-5.0,0.3,0.0, 
20130309,-1.1,9.6,-2.6,3.4,0.0, 
20130310,0.7,11.3,-1.1,6.6,0.0, 
20130311,2.0,14.1,-1.5,6.8,0.0, 
20130312,3.6,12.5,3.1,6.8,0.0, 
20130313,5.2,11.6,1.8,6.6,0.0, 
20130314,5.3,10.9,2.6,6.2,0.0, 
20130315,4.8,11.7,1.0,5.7,0.0, 
20130316,2.4,12.6,1.0,6.5,0.0, 
20130317,2.4,15.1,1.0,7.7,0.0, 
20130318,5.4,14.9,4.3,8.2,0.0, 
20130319,4.5,19.4,1.7,9.3,0.0, 
20130320,6.9,15.3,4.0,8.3,0.0, 
20130321,5.6,13.5,2.9,7.4,0.0, 
20130322,4.0,13.6,1.0,7.1,0.0, 
20130323,6.1,14.5,3.9,8.6,0.0, 
20130324,6.8,13.7,2.8,7.6,0.0, 
20130325,4.4,12.2,3.1,6.8,0.0, 
20130326,4.1,11.1,3.2,6.6,0.0, 
20130327,5.6,11.8,4.0,6.4,2.9, 
20130328,4.4,12.2,1.0,6.5,3.0, 
20130329,4.0,14.1,3.3,7.6,0.0, 
20130330,5.3,16.7,2.6,9.2,0.0, 
20130331,8.7,12.8,6.2,8.8,0.0, 
20130401,5.0,14.9,2.7,8.2,0.0, 
20130402,5.7,15.1,2.7,8.7,0.0, 
20130403,6.8,16.4,4.7,9.8,0.0, 
20130404,7.0,18.9,4.4,11.4,0.0, 
20130405,10.5,14.0,9.6,11.1,20.6, 
20130406,10.3,11.1,7.9,9.2,3.4, 
20130407,8.6,20.3,8.2,12.2,1.5, 
20130408,10.0,17.3,6.9,10.6,0.0, 
20130409,11.9,21.0,8.6,14.5,0.0, 
20130410,13.9,23.3,10.7,15.5,0.0, 
20130411,13.0,20.0,11.2,14.9,0.0, 
20130412,11.4,15.2,8.0,11.2,0.0, 
20130413,8.1,18.2,4.7,11.0,0.0, 
20130414,11.2,16.4,9.8,11.7,6.6, 
20130415,10.1,21.3,10.0,15.2,7.0, 
20130416,12.4,22.6,9.9,15.9,0.0, 
20130417,14.9,18.1,10.5,14.5,6.9, 
20130418,10.5,17.4,9.6,11.5,14.3, 
20130419,9.5,17.5,8.0,12.2,16.0, 
20130420,10.5,19.1,9.3,12.4,0.0, 
20130421,9.0,18.6,7.2,12.2,0.0, 
20130422,9.1,21.9,7.0,13.4,0.0, 
20130423,10.2,19.9,7.8,13.7,0.0, 
20130424,9.7,19.5,6.9,13.9,0.0, 
20130425,12.9,19.3,12.0,14.5,0.0, 
20130426,13.2,20.6,10.0,15.0,0.0, 
20130427,12.1,19.1,7.4,13.5,0.0, 
20130428,10.5,19.0,9.8,13.2,0.0, 
20130429,11.3,22.2,8.6,15.3,0.0, 
20130430,14.0,24.3,12.5,16.8,0.0, 
20130501,12.8,27.7,10.8,17.8,0.0, 
20130502,13.5,25.8,11.5,17.9,0.0, 
20130503,15.5,29.0,11.7,19.6,0.0, 
20130504,15.7,27.8,12.3,19.4,0.0, 
20130505,17.7,25.9,14.9,19.9,0.0, 
20130506,14.6,17.5,9.2,14.2,0.0, 
20130507,12.1,21.6,9.6,15.7,0.0, 
20130508,12.9,22.5,11.2,16.4,0.0, 
20130509,15.6,20.1,14.0,15.8,8.9, 
20130510,14.6,20.5,13.1,15.7,1.5, 
20130511,13.2,23.3,12.6,17.6,1.0, 
20130512,16.4,20.4,14.4,17.4,0.0, 
20130513,14.0,22.2,12.4,16.2,8.4, 
20130514,12.0,19.3,11.6,15.4,8.5, 
20130515,13.6,21.1,11.7,15.8,0.0, 
20130516,14.6,22.5,13.0,17.0,0.0, 
20130517,13.6,25.3,11.5,18.1,0.0, 
20130518,15.2,25.3,13.2,19.3,0.0, 
20130519,16.7,25.8,14.1,20.0,0.0, 
20130520,16.2,24.8,13.8,19.3,0.0, 
20130521,16.3,26.0,14.2,20.0,0.0, 
20130522,17.1,27.8,15.1,20.7,0.0, 
20130523,17.2,22.8,15.9,18.7,2.4, 
20130524,17.3,27.1,16.6,20.5,2.9, 
20130525,16.2,24.2,15.1,18.9,0.0, 
20130526,14.5,23.7,12.8,17.7,0.0, 
20130527,16.2,25.0,12.9,18.9,0.0, 
20130528,15.1,26.0,13.6,19.6,0.0, 
20130529,17.9,27.2,16.6,20.7,0.0, 
20130530,17.9,28.1,16.8,21.2,0.0, 
20130531,16.7,27.2,15.6,20.4,0.0, 
20130601,20.6,27.0,19.4,22.6,0.0, 
20130602,18.3,25.6,14.6,20.3,0.0, 
20130603,18.3,26.0,15.5,20.3,0.0, 
20130604,18.5,28.1,14.3,21.4,0.0, 
20130605,20.0,30.7,15.4,22.5,0.0, 
20130606,20.2,24.3,14.1,19.8,4.6, 
20130607,14.8,20.3,14.4,17.4,13.2, 
20130608,15.9,23.2,14.3,18.7,16.0, 
20130609,18.1,24.7,17.4,19.8,0.0, 
20130610,18.3,28.4,14.8,20.8,2.4, 
20130611,16.7,29.2,14.5,21.7,2.5, 
20130612,19.5,28.4,15.7,20.9,0.0, 
20130613,19.4,24.8,17.9,20.7,0.0, 
20130614,19.0,25.6,17.1,21.1,0.0, 
20130615,18.9,26.8,17.4,21.4,0.0, 
20130616,20.2,30.3,18.8,23.7,0.0, 
20130617,20.3,28.0,19.8,22.7,0.0, 
20130618,19.6,29.4,17.3,22.8,0.0, 
20130619,19.8,30.0,19.0,23.1,0.0, 
20130620,20.1,31.7,18.3,24.0,0.0, 
20130621,23.4,30.4,20.3,24.3,0.0, 
20130622,20.7,28.8,20.0,23.6,0.0, 
20130623,21.6,32.3,20.0,25.4,0.0, 
20130624,23.0,27.3,21.1,23.3,0.0, 
20130625,21.5,30.3,19.9,24.5,0.0, 
20130626,21.2,29.7,20.2,23.0,2.4, 
20130627,22.0,30.0,20.6,24.4,3.5, 
20130628,22.1,30.3,21.2,25.1,0.0, 
20130629,22.0,31.7,20.9,25.3,0.0, 
20130630,22.1,30.4,21.4,24.9,0.0, 
20130701,22.8,31.0,21.5,25.2,0.0, 
20130702,24.1,25.1,20.7,23.6,14.7, 
20130703,22.1,29.4,21.6,24.1,32.7, 
20130704,23.4,31.1,22.9,26.0,33.5, 
20130705,22.9,23.2,22.8,23.0,0.0, 
20130706,23.5,34.4,22.4,27.6,0.0, 
20130707,25.9,28.5,24.4,25.9,10.6, 
20130708,24.8,27.3,24.1,25.1,3.0, 
20130709,24.9,31.8,23.9,26.5,6.2, 
20130710,24.0,25.0,21.8,23.7,41.7, 
20130711,22.1,31.6,21.5,25.6,92.0, 
20130712,24.4,30.9,23.8,26.0,0.0, 
20130713,23.6,32.2,22.2,26.5,0.0, 
20130714,25.5,32.5,24.9,27.7,0.0, 
20130715,25.9,26.6,22.7,24.3,28.7, 
20130716,23.5,30.3,22.7,25.6,13.2, 
20130717,25.2,29.6,23.6,26.1,4.8, 
20130718,23.7,31.4,23.3,26.4,4.0, 
20130719,23.9,32.7,23.6,27.2,0.0, 
20130720,25.5,34.7,23.6,28.3,0.0, 
20130721,27.1,32.4,26.1,28.5,0.0, 
20130722,27.1,31.7,26.3,28.0,0.0, 
20130723,26.9,31.0,24.8,26.7,46.9, 
20130724,24.7,28.5,24.2,25.7,8.2, 
20130725,24.2,34.0,23.5,27.9,6.5, 
20130726,24.5,35.0,22.6,27.8,0.0, 
20130727,25.8,30.6,23.8,27.0,1.7, 
20130728,23.3,25.9,22.6,24.0,8.8, 
20130729,24.4,31.8,23.5,26.5,10.5, 
20130730,25.7,32.9,24.7,27.4,0.0, 
20130731,25.1,27.8,23.0,25.0,0.0, 
20130801,23.9,34.8,23.4,27.7,2.0, 
20130802,26.7,34.4,24.7,29.2,2.0, 
20130803,27.5,35.3,25.6,29.7,0.0, 
20130804,27.3,34.9,24.8,29.4,0.0, 
20130805,27.6,35.5,25.6,29.9,0.0, 
20130806,28.4,34.1,25.9,29.1,0.0, 
20130807,25.9,33.7,24.0,27.8,0.0, 
20130808,25.1,30.5,24.4,26.9,0.0, 
20130809,25.6,32.8,23.3,27.2,0.0, 
20130810,26.2,27.2,23.2,25.0,0.0, 
20130811,23.4,31.4,22.5,25.9,0.0, 
20130812,24.2,32.1,21.6,26.5,0.0, 
20130813,25.0,28.8,22.7,25.6,0.0, 
20130814,23.5,26.3,21.3,23.4,4.3, 
20130815,22.0,22.3,19.5,20.9,57.6, 
20130816,19.4,24.2,19.0,21.6,11.7, 
20130817,22.3,30.2,20.0,23.4,1.5, 
20130818,22.7,30.6,22.0,25.1,1.0, 
20130819,22.8,29.0,21.0,24.7,0.0, 
20130820,23.9,24.3,20.6,22.2,51.8, 
20130821,23.1,27.8,22.2,24.5,24.2, 
20130822,22.8,30.7,21.9,25.8,23.5, 
20130823,23.3,28.5,22.4,24.9,17.5, 
20130824,25.8,27.6,22.1,25.3,19.1, 
20130825,21.5,29.7,19.0,23.3,33.5, 
20130826,20.9,28.1,16.2,23.1,0.0, 
20130827,19.6,27.1,17.0,20.7,0.0, 
20130828,20.4,24.4,15.5,19.6,12.5, 
20130829,17.4,22.0,16.1,18.2,15.0, 
20130830,16.1,23.9,14.8,18.8,0.0, 
20130831,18.2,25.8,14.8,20.1,0.0, 
20130901,18.3,27.8,15.2,21.3,0.0,63.3 
20130902,19.3,28.9,16.8,21.9,0.0,72.5 
20130903,20.1,28.5,17.8,22.4,0.0,69.6 
20130904,20.1,30.1,17.5,23.0,0.0,68.4 
20130905,21.2,24.5,18.2,21.0,0.0, 
20130906,19.5,24.3,16.7,19.9,1.0,84.7 
20130907,16.8,27.0,16.2,21.3,1.0,82.4 
20130908,20.4,28.7,19.1,23.0,0.0,78.7 
20130909,21.0,28.2,19.0,22.6,0.0,83.0 
20130910,20.4,25.4,18.0,21.4,0.0,89.3 
20130911,20.8,24.6,16.6,20.0,27.7,85.0 
20130912,18.3,27.4,17.1,21.6,31.0,65.1 
20130913,17.8,26.4,14.7,20.5,0.0,57.2 
20130914,17.4,27.2,14.3,20.6,0.0,58.2 
20130915,18.8,26.9,14.7,21.2,0.0,58.0 
20130916,18.5,26.9,14.1,20.3,0.0,60.7 
20130917,18.6,26.5,17.2,21.2,0.0,61.5 
20130918,18.7,26.4,15.0,20.7,0.0,72.1 
20130919,19.5,24.6,19.0,21.8,0.0,89.2 
20130920,20.4,24.0,13.1,19.0,0.0,56.2 
20130921,15.1,26.1,12.4,18.7,0.0,72.3 
20130922,16.8,25.1,13.5,18.8,0.0,75.9 
20130923,16.8,27.1,16.6,21.1,0.0,79.0 
20130924,17.5,27.4,16.1,20.4,0.0,83.8 
20130925,18.6,29.5,15.5,21.6,0.0,71.2 
20130926,20.1,30.8,16.6,22.4,0.0,73.9 
20130927,21.2,25.8,18.5,21.1,1.0,79.1 
20130928,18.5,22.9,12.8,18.5,1.0,55.5 
20130929,12.8,21.5,9.3,16.3,0.0,55.9 
20130930,17.4,24.4,16.2,19.5,0.0,77.4 
20131001,16.8,19.9,14.8,17.0,2.0,88.3 
20131002,15.1,26.8,14.6,19.8,2.5,66.1 
20131003,16.9,21.2,12.2,16.0,0.0,48.5 
20131004,12.4,21.1,9.2,14.6,0.0,49.4 
20131005,13.4,23.4,9.7,16.4,0.0,66.9 
20131006,16.5,23.0,14.8,17.9,0.0,72.0 
20131007,15.7,26.7,15.6,19.5,0.0,77.3 
20131008,18.8,26.3,17.1,20.7,0.0,76.5 
20131009,17.4,25.7,17.4,20.4,0.0,79.6 
20131010,18.3,24.2,18.1,20.5,3.5,86.6 
20131011,19.6,19.6,11.7,14.9,5.3,81.7 
20131012,11.8,13.5,8.5,10.7,6.5,65.2 
20131013,8.8,18.4,4.7,11.7,0.0,62.6 
20131014,10.7,19.3,7.2,13.1,0.0,56.7 
20131015,12.8,21.9,8.0,14.0,0.0,52.7 
20131016,14.0,20.0,12.3,15.3,0.0,54.0 
20131017,12.6,23.4,8.3,14.3,0.0,54.5 
20131018,12.6,18.3,11.2,14.9,0.0,69.3 
20131019,14.8,22.0,10.0,15.4,0.0,70.6 
20131020,13.1,23.3,9.6,15.2,0.0,71.6 
20131021,12.4,23.5,10.2,16.0,0.0,65.6 
20131022,13.8,21.5,10.7,15.0,0.0,62.6 
20131023,11.4,18.5,8.0,12.5,0.0,60.6 
20131024,10.7,19.9,7.5,12.7,0.0,73.3 
20131025,10.9,20.0,7.1,12.8,0.0,76.6 
20131026,11.8,18.3,10.4,13.7,0.0,72.9 
20131027,12.9,23.8,9.9,15.2,0.0,68.3 
20131028,12.1,22.8,8.9,15.1,0.0,67.9 
20131029,15.1,16.5,6.0,11.6,0.0,50.6 
20131030,6.0,13.5,3.2,7.3,0.0,35.9 
20131031,4.9,16.1,1.8,9.0,0.0,68.6 
20131101,11.4,17.9,10.8,14.1,0.0,83.1 
20131102,14.0,18.4,13.2,15.1,0.0,88.7 
20131103,14.0,16.3,5.4,12.1,1.5,73.2 
20131104,5.4,12.7,3.0,6.9,1.5,54.9 
20131105,3.3,15.5,1.3,7.4,0.0,68.4 
20131106,8.0,16.5,7.7,11.1,0.0,73.5 
20131107,8.7,19.4,8.7,13.8,0.0,71.4 
20131108,14.9,17.0,7.0,12.7,0.0,64.9 
20131109,7.0,16.2,2.2,8.3,0.0,53.6 
20131110,6.4,15.2,5.3,9.0,5.7,72.7 
20131111,5.3,10.6,1.7,5.8,6.0,52.0 
20131112,1.8,11.5,1.0,6.4,0.0,72.8 
20131113,2.8,13.0,2.6,8.2,0.0,79.4 
20131114,11.0,11.2,1.8,7.6,0.0,52.0 
20131115,1.9,6.6,-2.0,3.6,0.0,55.2 
20131116,-1.9,6.2,-4.0,0.8,0.0,49.4 
20131117,-1.3,5.1,-2.7,1.4,0.0,61.9 
20131118,2.5,2.6,-4.3,-2.5,0.0,47.5 
20131119,-4.2,3.6,-7.1,-2.1,0.0,47.3 
20131120,-1.4,4.8,-4.8,-1.4,0.0,69.7 
20131121,-3.4,7.7,-6.7,0.1,0.0,76.1 
20131122,2.0,10.6,1.2,4.7,0.0,65.1 
20131123,1.3,5.0,-2.8,1.6,1.0,61.2 
20131124,-0.4,2.7,-3.3,-0.9,1.0,73.6 
20131125,-2.7,8.6,-3.8,2.6,2.3,87.5 
20131126,3.2,7.3,-1.3,3.3,2.5,75.3 
20131127,-0.5,8.2,-3.9,1.4,0.0,61.6 
20131128,-0.7,10.3,-1.1,7.1,0.0,73.3 
20131129,6.5,6.6,-2.6,2.4,0.0,53.9 
20131130,-2.5,1.1,-5.4,-3.5,0.0,35.3 
20131201,-5.5,2.8,-7.7,-3.3,0.0,61.6 
20131202,-3.1,6.5,-6.1,0.7,0.0,76.9 
20131203,3.6,10.9,2.6,5.7,5.8,84.9 
20131204,2.6,3.4,-5.6,-1.2,6.0,56.3 
20131205,-5.5,-1.0,-7.0,-4.0,0.0,46.6 
20131206,-3.2,5.0,-5.2,-0.3,3.2,81.4 
20131207,0.9,3.7,-3.2,0.0,5.0,74.4 
20131208,-3.2,-1.0,-6.4,-3.2,0.0,50.1 
20131209,-2.6,5.0,-6.4,-1.3,0.0,61.9 
20131210,-0.7,8.2,-2.8,3.0,7.9,76.2 
20131211,-2.8,-2.8,-10.2,-6.5,8.5,49.5 
20131212,-10.2,-4.4,-12.2,-8.7,0.0,52.2 
20131213,-9.5,-3.3,-11.4,-8.1,0.0,47.9 
20131214,-10.1,-1.0,-11.6,-7.6,0.0,55.4 
20131215,-7.2,-1.0,-9.3,-5.9,0.0,69.4 
20131216,-3.3,-2.8,-7.8,-5.1,0.0,52.2 
20131217,-7.3,-1.1,-10.9,-6.5,0.0,49.2 
20131218,-5.3,5.6,-5.3,-0.8,0.0,82.7 
20131219,-2.3,-1.0,-8.2,-3.8,0.0,56.2 
20131220,-8.3,3.3,-10.3,-4.9,4.5,83.0 
20131221,-3.9,4.6,-10.2,-3.8,6.0,88.5 
20131222,-4.0,8.0,-4.7,1.5,0.0,85.9 
20131223,4.2,9.1,1.8,4.3,0.0,89.5 
20131224,3.0,4.0,1.0,2.7,13.2,89.1 
20131225,-0.8,-1.0,-4.8,-2.7,16.0,53.3 
20131226,-2.9,-1.7,-7.5,-4.1,0.0,55.6 
20131227,-7.5,-3.4,-10.5,-6.9,0.0,43.1 
20131228,-7.2,1.3,-7.4,-5.1,0.0,52.3 
20131229,-0.7,4.7,-1.8,2.0,0.0,71.7 
20131230,-1.8,5.4,-2.5,-0.5,0.0,91.1 
20131231,0.2,3.2,-3.5,-0.2,0.0,65.6 
20140101,-3.1,3.8,-6.6,-2.0,0.0,57.1 
20140102,-3.6,2.0,-6.0,-3.3,0.0,54.1 
20140103,-4.8,-1.0,-7.0,-4.5,0.0,49.2 
20140104,-6.3,-2.7,-8.0,-5.3,0.0,50.2 
20140105,-5.4,-1.0,-6.5,-4.5,0.0,60.3 
20140106,-5.4,2.9,-7.9,-3.5,0.0,59.7 
20140107,-5.3,1.6,-8.2,-5.4,0.0,60.4 
20140108,-0.3,5.3,-1.8,2.4,1.0,60.6 
20140109,-1.8,-1.0,-6.1,-3.9,1.0,67.6 
20140110,-5.9,-4.8,-10.1,-7.4,0.0,64.5 
20140111,-10.1,-8.3,-13.4,-10.9,0.0,57.9 
20140112,-13.4,-5.3,-15.6,-10.4,0.0,52.9 
20140113,-7.0,-1.0,-7.3,-5.0,0.0,76.3 
20140114,-4.4,5.6,-6.8,-0.3,0.0,77.7 
20140115,3.3,7.3,1.0,3.9,0.0,73.7 
20140116,-0.2,5.4,-2.0,2.1,0.0,78.7 
20140117,1.9,8.3,1.0,3.2,0.0,79.5 
20140118,1.8,3.9,1.0,2.2,0.0,69.6 
20140119,0.1,6.3,-3.5,0.9,0.0,51.0 
20140120,-1.5,7.0,-2.5,2.3,0.0,73.1 
20140121,-0.4,5.5,-5.1,-0.6,0.0,48.7 
20140122,-2.4,4.6,-6.1,-0.9,2.4,64.4 
20140123,-6.1,-6.1,-14.1,-11.2,2.5,50.5 
20140124,-14.1,-10.4,-15.5,-13.8,0.0,41.4 
20140125,-15.4,-9.4,-16.2,-13.6,0.0,41.2 
20140126,-14.3,-11.1,-17.6,-14.7,0.0,43.0 
20140127,-14.2,-3.6,-17.0,-11.0,0.0,55.1 
20140128,-8.3,-1.4,-9.3,-5.8,0.0,46.8 
20140129,-9.4,-4.7,-11.4,-8.2,0.0,46.4 
20140130,-10.2,-1.0,-12.6,-6.1,0.0,75.6 
20140131,-0.9,-1.0,-6.1,-2.8,0.0,58.7 
20140201,-6.0,1.5,-9.7,-5.6,0.0,52.9 
20140202,-5.8,3.3,-8.6,-3.3,0.0,57.5 
20140203,-2.6,-2.5,-9.7,-6.4,0.0,57.7 
20140204,-9.7,-4.7,-12.5,-9.0,0.0,48.1 
20140205,-10.2,-5.1,-12.4,-9.2,0.0,46.1 
20140206,-10.0,-5.1,-12.2,-9.6,0.0,44.4 
20140207,-12.0,-1.9,-14.0,-8.2,0.0,55.9 
20140208,-7.8,2.2,-11.2,-6.4,0.0,60.6 
20140209,-6.7,7.0,-7.2,-1.2,0.0,58.9 
20140210,1.4,3.0,-7.1,-1.2,0.0,59.0 
20140211,-6.8,-2.5,-10.0,-6.2,0.0,52.9 
20140212,-7.3,-2.4,-10.2,-5.9,0.0,48.6 
20140213,-6.9,4.0,-8.1,-1.9,0.0,68.5 
20140214,0.9,8.8,1.0,4.1,0.0,64.4 
20140215,-0.9,3.6,-4.8,-1.2,0.0,35.1 
20140216,-3.7,3.3,-7.0,-2.2,0.0,52.1 
20140217,-2.8,1.8,-7.7,-3.4,0.0,34.8 
20140218,-3.7,6.2,-5.6,-1.4,0.0,39.9 
20140219,-2.2,6.8,-3.1,1.0,0.0,62.2 
20140220,-1.3,5.6,-3.9,0.5,0.0,51.1 
20140221,-1.4,4.0,-4.6,-1.0,0.0,37.9 
20140222,-2.1,6.1,-3.2,1.2,1.2,70.5 
20140223,0.1,7.3,-2.1,4.3,3.2,90.8 
20140224,3.6,6.4,-2.3,2.5,0.0,57.2 
20140225,-2.4,6.7,-3.6,0.7,0.0,55.0 
20140226,-2.0,7.6,-4.6,1.1,0.0,59.2 
20140227,-1.1,6.4,-2.5,3.2,0.0,60.3 
20140228,3.2,6.7,1.0,3.2,14.2,82.1 
20140301,2.1,3.4,-3.8,0.2,21.0,68.2 
20140302,-3.8,5.0,-6.8,-1.8,0.0,45.3 
20140303,-0.4,14.2,-1.6,8.5,0.0,43.7 
20140304,8.2,9.8,5.5,7.9,2.9,94.6 
20140305,5.5,8.7,1.0,4.8,4.1,73.7 
20140306,0.9,10.0,-2.1,4.5,4.5,57.2 
20140307,2.4,12.4,1.0,6.6,1.0,62.1 
20140308,4.8,9.5,1.7,4.3,3.2,83.0 
20140309,2.0,9.0,1.0,4.1,3.5,70.7 
20140310,0.8,7.1,1.0,5.0,0.0,81.1 
20140311,4.6,10.4,1.0,5.1,0.0,73.6 
20140312,0.8,13.2,1.0,7.2,0.0,72.9 
20140313,4.2,15.3,3.2,9.7,0.0,77.4 
20140314,11.5,19.6,11.5,14.8,0.0,74.2 
20140315,14.2,14.2,6.7,10.9,10.0,92.6 
20140316,6.7,11.9,3.2,6.8,10.5,57.4 
20140317,4.1,12.6,1.0,6.5,0.0,60.5 
20140318,5.4,10.8,4.1,6.7,1.1,70.0 
20140319,5.6,11.0,5.0,7.9,1.5,75.3 
20140320,5.4,9.7,1.8,4.9,0.0,52.0 
20140321,1.8,7.2,1.0,2.4,0.0,62.8 
20140322,1.5,10.2,1.0,4.9,0.0,70.9 
20140323,2.3,11.4,1.0,5.2,0.0,75.5 
20140324,4.6,8.8,3.0,5.8,0.0,85.0 
20140325,4.0,12.2,3.6,6.5,0.0,84.1 
20140326,3.8,14.6,3.1,7.2,0.0,85.8 
20140327,3.1,17.0,2.8,9.4,0.0,82.1 
20140328,9.8,16.9,8.3,11.9,0.0,81.9 
20140329,11.3,20.3,8.2,13.6,0.0,81.1 
20140330,8.4,19.6,7.2,11.8,0.0,69.2 
20140331,8.5,18.5,7.8,12.3,0.0,66.6 
20140401,10.4,17.8,10.3,13.2,0.0,82.7 
20140402,13.5,22.3,13.4,16.3,0.0,79.4 
20140403,15.2,19.0,11.2,15.6,0.0,85.7 
20140404,11.6,17.0,8.4,11.6,11.5,73.9 
20140405,8.5,9.6,5.4,7.4,5.3,91.3 
20140406,5.5,7.6,2.7,5.5,4.8,80.6 
20140407,2.6,8.8,1.8,4.5,5.0,49.4 
20140408,3.5,8.7,1.0,4.1,2.4,67.7 
20140409,1.5,16.3,1.0,9.9,2.5,68.7 
20140410,7.6,19.5,4.8,12.5,1.5,71.0 
20140411,10.5,16.3,7.0,11.3,1.5,66.5 
20140412,8.3,18.9,6.1,12.6,0.0,48.8 
20140413,9.2,18.9,6.8,13.6,0.0,32.7 
20140414,14.3,15.0,7.0,9.6,5.5,77.7 
20140415,7.0,13.9,4.7,9.2,6.5,71.1 
20140416,7.5,19.1,4.7,10.9,0.0,49.4 
20140417,7.7,19.2,5.3,11.5,0.0,49.2 
20140418,7.7,17.0,4.5,11.0,0.0,48.1 
20140419,7.9,19.3,5.1,12.2,0.0,52.3 
20140420,10.6,24.8,8.4,15.9,0.0,60.7 
20140421,12.1,23.1,9.1,16.4,0.0,50.4 
20140422,14.1,18.1,10.0,13.4,6.7,71.6 
20140423,10.3,10.4,8.6,9.6,30.0,97.7 
20140424,8.5,15.1,8.2,11.6,2.1,68.2 
20140425,10.1,23.8,6.8,14.4,2.0,46.1 
20140426,11.2,21.1,9.0,13.8,0.0,68.5 
20140427,10.2,21.9,8.8,14.2,0.0,70.5 
20140428,10.9,19.6,9.1,13.8,0.0,64.6 
20140429,10.0,21.2,8.0,14.6,0.0,59.2 
20140430,12.0,22.8,11.8,16.9,0.0,75.5 
20140501,16.7,23.0,15.9,19.0,0.0,83.1 
20140502,17.0,17.7,9.1,14.6,4.3,92.5 
20140503,9.1,15.8,7.0,11.7,5.5,65.7 
20140504,10.6,18.2,10.3,13.7,0.0,54.8 
