datadate,수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러)
201511,5063.0,14203.0,574549.0,622843.0,-608640.0
201512,2810.0,9163.0,513849.0,542915.0,-533752.0
201601,4928.0,13266.0,759710.0,825148.0,-811882.0
201602,4692.0,16825.0,691540.0,724034.0,-707209.0
201603,14470.0,33531.0,805259.0,881242.0,-847711.0
201604,11446.0,23500.0,736220.0,778433.0,-754933.0
201605,8879.0,23840.0,692699.0,741588.0,-717748.0
201606,7968.0,21188.0,811137.0,915643.0,-894455.0
201607,15052.0,36050.0,834246.0,980246.0,-944196.0
201608,4806.0,14455.0,499271.0,539379.0,-524924.0
201609,8016.0,23711.0,434050.0,508533.0,-484822.0
201610,4409.0,11289.0,315337.0,392992.0,-381703.0
201611,6425.0,20893.0,721994.0,903968.0,-883075.0
201612,4184.0,12186.0,626194.0,848803.0,-836617.0
201301,1540.0,4724.0,63925.0,211802.0,-207078.0
201302,1853.0,4839.0,71541.0,243195.0,-238356.0
201303,337.0,1044.0,93809.0,285470.0,-284426.0
201304,1320.0,3784.0,153630.0,518849.0,-515065.0
201305,1758.0,5040.0,182002.0,574442.0,-569402.0
201306,3268.0,9872.0,246750.0,752339.0,-742467.0
201307,1308.0,4252.0,51560.0,151745.0,-147493.0
201308,1800.0,4884.0,160718.0,523377.0,-518493.0
201309,1500.0,4300.0,35369.0,112376.0,-108076.0
201310,0.0,0.0,170465.0,616165.0,-616165.0
201311,2004.0,5661.0,40986.0,137591.0,-131930.0
201312,86.0,333.0,16312.0,66798.0,-66465.0
201401,2135.0,7104.0,39971.0,154156.0,-147052.0
201402,1364.0,4143.0,122616.0,472179.0,-468036.0
201403,2848.0,8850.0,146790.0,530157.0,-521307.0
201404,1214.0,4171.0,167689.0,578799.0,-574628.0
201405,1801.0,5591.0,206348.0,676702.0,-671111.0
201406,2738.0,8567.0,87316.0,252792.0,-244225.0
201407,215.0,741.0,133486.0,351366.0,-350625.0
201408,1931.0,6046.0,130700.0,416256.0,-410210.0
201409,1607.0,5129.0,126875.0,353503.0,-348374.0
201410,3233.0,9721.0,124387.0,365786.0,-356065.0
201411,487.0,1610.0,22392.0,58091.0,-56481.0
201412,1276.0,3991.0,150419.0,520170.0,-516179.0
201501,280.0,1233.0,126477.0,433555.0,-432322.0
201502,1210.0,3842.0,48031.0,202605.0,-198763.0
201503,1893.0,5798.0,110593.0,397641.0,-391843.0
201504,4247.0,12470.0,212646.0,720156.0,-707686.0
201505,548.0,2083.0,114777.0,350633.0,-348550.0
201506,1986.0,6442.0,206345.0,587386.0,-580944.0
201507,1540.0,4984.0,198700.0,543293.0,-538309.0
201508,1990.0,6790.0,112865.0,287646.0,-280856.0
201509,1878.0,6213.0,116078.0,302558.0,-296345.0
201510,405.0,1727.0,9290.0,27801.0,-26074.0
201511,297.0,1187.0,48317.0,126532.0,-125345.0
201512,1531.0,5198.0,81181.0,213777.0,-208579.0
201601,196.0,820.0,67529.0,162773.0,-161953.0
201602,2663.0,7364.0,85673.0,242878.0,-235514.0
201603,1553.0,4864.0,215443.0,568394.0,-563530.0
201604,3534.0,9387.0,139735.0,383683.0,-374296.0
201605,388.0,1632.0,171477.0,448797.0,-447165.0
201606,3364.0,11041.0,284060.0,775858.0,-764817.0
201607,1815.0,5606.0,245914.0,683592.0,-677986.0
201608,367.0,1533.0,241161.0,645786.0,-644253.0
201609,375.0,1569.0,247789.0,700635.0,-699066.0
201610,1735.0,5982.0,112649.0,328125.0,-322143.0
201611,401.0,1589.0,182657.0,512388.0,-510799.0
201612,317.0,2110.0,95796.0,279523.0,-277413.0
