datadate,농산물 부류명,등급코드,등급명,조사단위(kg),시도별 구분,지역명,시장코드,시장명,가격(원)
20130501,,,,,,,,,
20130502,,,,,,,,,
20130503,,,,,,,,,
20130504,,,,,,,,,
20130505,,,,,,,,,
20130506,,,,,,,,,
20130507,,,,,,,,,
20130508,,,,,,,,,
20130509,,,,,,,,,
20130510,,,,,,,,,
20130511,,,,,,,,,
20130512,,,,,,,,,
20130513,,,,,,,,,
20130514,,,,,,,,,
20130515,,,,,,,,,
20130516,,,,,,,,,
20130517,,,,,,,,,
20130518,,,,,,,,,
20130519,,,,,,,,,
20130520,,,,,,,,,
20130521,,,,,,,,,
20130522,,,,,,,,,
20130523,,,,,,,,,
20130524,,,,,,,,,
20130525,,,,,,,,,
20130526,,,,,,,,,
20130527,,,,,,,,,
20130528,,,,,,,,,
20130529,,,,,,,,,
20130530,,,,,,,,,
20130531,,,,,,,,,
20130601,,,,,,,,,
20130602,,,,,,,,,
20130603,,,,,,,,,
20130604,,,,,,,,,
20130605,,,,,,,,,
20130606,,,,,,,,,
20130607,,,,,,,,,
20130608,,,,,,,,,
20130609,,,,,,,,,
20130610,,,,,,,,,
20130611,,,,,,,,,
20130612,,,,,,,,,
20130613,,,,,,,,,
20130614,,,,,,,,,
20130615,,,,,,,,,
20130616,,,,,,,,,
20130617,,,,,,,,,
20130618,,,,,,,,,
20130619,,,,,,,,,
20130620,,,,,,,,,
20130621,,,,,,,,,
20130622,,,,,,,,,
20130623,,,,,,,,,
20130624,,,,,,,,,
20130625,,,,,,,,,
20130626,,,,,,,,,
20130627,,,,,,,,,
20130628,,,,,,,,,
20130629,,,,,,,,,
20130630,,,,,,,,,
20130701,,,,,,,,,
20130702,,,,,,,,,
20130703,,,,,,,,,
20130704,,,,,,,,,
20130705,,,,,,,,,
20130706,,,,,,,,,
20130707,,,,,,,,,
20130708,,,,,,,,,
20130709,,,,,,,,,
20130710,,,,,,,,,
20130711,,,,,,,,,
20130712,,,,,,,,,
20130713,,,,,,,,,
20130714,,,,,,,,,
20130715,,,,,,,,,
20130716,,,,,,,,,
20130717,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,28000.0
20130717,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,26000.0
20130717,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,25000.0
20130717,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,27000.0
20130717,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,26000.0
20130717,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,20000.0
20130717,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,22000.0
20130717,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,20000.0
20130717,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,22000.0
20130717,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,21000.0
20130718,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,28000.0
20130718,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,26000.0
20130718,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,25000.0
20130718,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,26000.0
20130718,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,26000.0
20130718,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,20000.0
20130718,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,22000.0
20130718,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,20000.0
20130718,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,21000.0
20130718,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,21000.0
20130719,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,25000.0
20130719,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,26000.0
20130719,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,25000.0
20130719,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,27000.0
20130719,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,26000.0
20130719,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,18000.0
20130719,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,22000.0
20130719,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,20000.0
20130719,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,22000.0
20130719,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,21000.0
20130720,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,25000.0
20130720,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,26000.0
20130720,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,25000.0
20130720,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,26000.0
20130720,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,26000.0
20130720,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,18000.0
20130720,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,22000.0
20130720,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,20000.0
20130720,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,21000.0
20130720,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,21000.0
20130721,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,25000.0
20130721,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,26000.0
20130721,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,25000.0
20130721,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,27000.0
20130721,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,26000.0
20130721,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,18000.0
20130721,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,22000.0
20130721,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,20000.0
20130721,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,22000.0
20130721,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,21000.0
20130722,,,,,,,,,
20130723,,,,,,,,,
20130724,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,25000.0
20130724,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,26000.0
20130724,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,25000.0
20130724,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,25000.0
20130724,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,26000.0
20130724,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,18000.0
20130724,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,22000.0
20130724,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,20000.0
20130724,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,20000.0
20130724,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,21000.0
20130725,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,25000.0
20130725,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,26000.0
20130725,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,25000.0
20130725,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,25000.0
20130725,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,26000.0
20130725,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,18000.0
20130725,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,22000.0
20130725,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,20000.0
20130725,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,20000.0
20130725,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,21000.0
20130726,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,22000.0
20130726,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,26000.0
20130726,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,25000.0
20130726,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,25000.0
20130726,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,26000.0
20130726,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,16000.0
20130726,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,22000.0
20130726,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,20000.0
20130726,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,20000.0
20130726,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,21000.0
20130727,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,20000.0
20130727,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,25000.0
20130727,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,25000.0
20130727,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,24000.0
20130727,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,26000.0
20130727,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,15000.0
20130727,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,21000.0
20130727,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,20000.0
20130727,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,19000.0
20130727,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,21000.0
20130728,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,20000.0
20130728,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,25000.0
20130728,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,25000.0
20130728,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,24000.0
20130728,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,25000.0
20130728,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,15000.0
20130728,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,21000.0
20130728,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,20000.0
20130728,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,19000.0
20130728,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,20000.0
20130729,,,,,,,,,
20130730,,,,,,,,,
20130731,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,20000.0
20130731,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,25000.0
20130731,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,25000.0
20130731,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,22000.0
20130731,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,25000.0
20130731,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,15000.0
20130731,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,21000.0
20130731,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,20000.0
20130731,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,17000.0
20130731,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,20000.0
20130801,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,20000.0
20130801,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,25000.0
20130801,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,25000.0
20130801,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,22000.0
20130801,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,24000.0
20130801,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,15000.0
20130801,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,21000.0
20130801,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,20000.0
20130801,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,17000.0
20130801,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,20000.0
20130802,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,20000.0
20130802,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,25000.0
20130802,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,25000.0
20130802,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,20000.0
20130802,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,24000.0
20130802,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,15000.0
20130802,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,21000.0
20130802,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,20000.0
20130802,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,15000.0
20130802,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,20000.0
20130803,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,20000.0
20130803,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,25000.0
20130803,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,25000.0
20130803,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,20000.0
20130803,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,23000.0
20130803,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,15000.0
20130803,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,21000.0
20130803,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,20000.0
20130803,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,15000.0
20130803,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,19000.0
20130804,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,20000.0
20130804,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,25000.0
20130804,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,25000.0
20130804,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,20000.0
20130804,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,22000.0
20130804,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,15000.0
20130804,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,21000.0
20130804,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,20000.0
20130804,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,15000.0
20130804,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,18000.0
20130805,,,,,,,,,
20130806,,,,,,,,,
20130807,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,20000.0
20130807,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,25000.0
20130807,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,25000.0
20130807,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,18000.0
20130807,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,21000.0
20130807,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,15000.0
20130807,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,21000.0
20130807,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,20000.0
20130807,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,13000.0
20130807,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,17000.0
20130808,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,20000.0
20130808,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,23000.0
20130808,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,25000.0
20130808,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,20000.0
20130808,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,19000.0
20130808,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,15000.0
20130808,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,19000.0
20130808,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,20000.0
20130808,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,15000.0
20130808,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,15000.0
20130809,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,20000.0
20130809,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,23000.0
20130809,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,25000.0
20130809,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,20000.0
20130809,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,19000.0
20130809,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,15000.0
20130809,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,19000.0
20130809,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,20000.0
20130809,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,15000.0
20130809,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,15000.0
20130810,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,20000.0
20130810,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,23000.0
20130810,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,25000.0
20130810,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,20000.0
20130810,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,19000.0
20130810,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,15000.0
20130810,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,19000.0
20130810,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,20000.0
20130810,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,15000.0
20130810,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,15000.0
20130811,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,22000.0
20130811,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,21000.0
20130811,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,20000.0
20130811,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,18000.0
20130811,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,19000.0
20130811,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,17000.0
20130811,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,18000.0
20130811,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,15000.0
20130811,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,13000.0
20130811,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,15000.0
20130812,,,,,,,,,
20130813,,,,,,,,,
20130814,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,22000.0
20130814,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,22000.0
20130814,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,20000.0
20130814,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,18000.0
20130814,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,19000.0
20130814,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,17000.0
20130814,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,19000.0
20130814,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,15000.0
20130814,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,13000.0
20130814,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,15000.0
20130815,,,,,,,,,
20130816,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,22000.0
20130816,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,22000.0
20130816,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,20000.0
20130816,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,18000.0
20130816,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,19000.0
20130816,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,17000.0
20130816,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,19000.0
20130816,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,15000.0
20130816,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,13000.0
20130816,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,15000.0
20130817,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,20000.0
20130817,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,20000.0
20130817,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,20000.0
20130817,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,18000.0
20130817,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,19000.0
20130817,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,14000.0
20130817,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,17000.0
20130817,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,15000.0
20130817,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,13000.0
20130817,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,15000.0
20130818,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,18000.0
20130818,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,18000.0
20130818,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,18000.0
20130818,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,18000.0
20130818,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,18000.0
20130818,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,12000.0
20130818,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,15000.0
20130818,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,13000.0
20130818,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,13000.0
20130818,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,14000.0
20130819,,,,,,,,,
20130820,,,,,,,,,
20130821,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,18000.0
20130821,과일류,4.0,상품,4.5kg,2100.0,부산,210042.0,엄궁도매,18000.0
20130821,과일류,4.0,상품,4.5kg,2200.0,대구,220021.0,북부도매,18000.0
20130821,과일류,4.0,상품,4.5kg,2401.0,광주,240122.0,각화도매,17000.0
20130821,과일류,4.0,상품,4.5kg,2501.0,대전,250113.0,오정도매,17000.0
20130821,과일류,5.0,중품,4.5kg,1101.0,서울,110211.0,가락도매,10000.0
20130821,과일류,5.0,중품,4.5kg,2100.0,부산,210042.0,엄궁도매,15000.0
20130821,과일류,5.0,중품,4.5kg,2200.0,대구,220021.0,북부도매,13000.0
20130821,과일류,5.0,중품,4.5kg,2401.0,광주,240122.0,각화도매,12000.0
20130821,과일류,5.0,중품,4.5kg,2501.0,대전,250113.0,오정도매,13000.0
20130822,과일류,4.0,상품,4.5kg,1101.0,서울,110211.0,가락도매,16000.0
