datadate,수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러)
201302,30005.0,81082.0,456830.0,904849.0,-823767.0
201303,29778.0,93107.0,698607.0,1349724.0,-1256617.0
201304,12275.0,34649.0,755050.0,1336698.0,-1302049.0
201305,49997.0,155652.0,1328572.0,2234983.0,-2079331.0
201306,16905.0,53121.0,1518761.0,2519172.0,-2466051.0
201307,16717.0,52347.0,1477002.0,2443709.0,-2391362.0
201308,16805.0,53486.0,700806.0,1256762.0,-1203276.0
201309,18705.0,62771.0,717514.0,1361182.0,-1298411.0
201310,32784.0,77757.0,343026.0,706306.0,-628549.0
201311,47679.0,148131.0,280614.0,654320.0,-506189.0
201312,38188.0,122739.0,328691.0,726623.0,-603884.0
201401,20629.0,97087.0,394893.0,764927.0,-667840.0
201402,1024.0,18898.0,395335.0,856821.0,-837923.0
201403,48256.0,166492.0,527517.0,1025110.0,-858618.0
201404,44397.0,168844.0,527616.0,1022421.0,-853577.0
201405,94254.0,284814.0,1362818.0,2540874.0,-2256060.0
201406,38085.0,123995.0,1122698.0,2090211.0,-1966216.0
201407,16425.0,54006.0,1120912.0,1895147.0,-1841141.0
201408,51337.0,181668.0,1384564.0,2518205.0,-2336537.0
201409,54630.0,131613.0,554993.0,944309.0,-812696.0
201410,38675.0,79106.0,478752.0,886028.0,-806922.0
201411,48089.0,143929.0,599839.0,1267087.0,-1123158.0
201412,34088.0,91009.0,256473.0,480461.0,-389452.0
201501,48889.0,152039.0,451816.0,930374.0,-778335.0
201502,23777.0,107722.0,417490.0,939400.0,-831678.0
201503,33063.0,107622.0,466529.0,1032204.0,-924582.0
201504,2243.0,24028.0,580907.0,1349919.0,-1325891.0
201505,49671.0,155701.0,1260149.0,2526031.0,-2370330.0
201506,38937.0,126988.0,827685.0,1657443.0,-1530455.0
201507,62155.0,200949.0,1534739.0,3010801.0,-2809852.0
201508,16595.0,49689.0,986782.0,1784345.0,-1734656.0
201509,610.0,2737.0,423963.0,862814.0,-860077.0
201510,35422.0,183480.0,512045.0,1046734.0,-863254.0
201511,68315.0,236953.0,529324.0,1074350.0,-837397.0
201512,65099.0,281596.0,487514.0,1029188.0,-747592.0
201601,31057.0,95726.0,517085.0,882081.0,-786355.0
201602,160.0,497.0,300983.0,627960.0,-627463.0
201603,16425.0,55596.0,509997.0,890502.0,-834906.0
201604,320.0,939.0,688557.0,1244690.0,-1243751.0
201605,11960.0,40609.0,749180.0,1582575.0,-1541966.0
201606,23122.0,44633.0,996058.0,1712812.0,-1668179.0
201607,8760.0,25580.0,1159584.0,2064691.0,-2039111.0
201608,40185.0,87133.0,571049.0,1029071.0,-941938.0
201609,0.0,0.0,844588.0,1416509.0,-1416509.0
201610,31319.0,104630.0,461063.0,857789.0,-753159.0
201611,30252.0,104535.0,632704.0,1181860.0,-1077325.0
201612,39982.0,134290.0,456303.0,702186.0,-567896.0
201303,320.0,3287.0,0.0,0.0,3287.0
201312,300.0,8061.0,0.0,0.0,8061.0
201401,120.0,2957.0,0.0,0.0,2957.0
201402,100.0,2656.0,0.0,0.0,2656.0
201406,0.0,0.0,1.0,10.0,-10.0
201407,0.0,0.0,23.0,179.0,-179.0
201301,0.0,0.0,84769.0,291431.0,-291431.0
201302,0.0,0.0,128479.0,447828.0,-447828.0
201303,0.0,0.0,42508.0,199608.0,-199608.0
201304,0.0,0.0,132520.0,474362.0,-474362.0
201305,54.0,2452.0,51903.0,255940.0,-253488.0
201306,2.0,57.0,85663.0,318593.0,-318536.0
201307,63.0,2453.0,148456.0,569836.0,-567383.0
201308,18.0,405.0,79307.0,258981.0,-258576.0
201309,76.0,2327.0,41779.0,206989.0,-204662.0
201310,9545.0,19441.0,13215.0,92413.0,-72972.0
201311,22.0,267.0,25932.0,78274.0,-78007.0
201312,501.0,5145.0,23706.0,78482.0,-73337.0
201401,537.0,7042.0,176658.0,620207.0,-613165.0
201402,215.0,1745.0,122218.0,462564.0,-460819.0
201403,1022.0,10015.0,94841.0,367879.0,-357864.0
201404,199.0,3403.0,113485.0,429673.0,-426270.0
201405,181.0,5751.0,35898.0,180314.0,-174563.0
201406,1079.0,4252.0,105457.0,352985.0,-348733.0
201407,535.0,7432.0,432078.0,1277861.0,-1270429.0
201408,36.0,1855.0,74156.0,302390.0,-300535.0
201409,1267.0,5268.0,58987.0,246884.0,-241616.0
201410,35.0,3102.0,145138.0,506120.0,-503018.0
201411,1339.0,6317.0,30754.0,127520.0,-121203.0
201412,1212.0,7255.0,51164.0,345954.0,-338699.0
201501,3623.0,16320.0,161023.0,878407.0,-862087.0
201502,172.0,7855.0,90005.0,343947.0,-336092.0
201503,4368.0,15017.0,94542.0,435444.0,-420427.0
201504,718.0,3402.0,110288.0,534600.0,-531198.0
201505,6821.0,25779.0,33887.0,229011.0,-203232.0
201506,193.0,1980.0,118265.0,479788.0,-477808.0
201507,721.0,9031.0,31458.0,208910.0,-199879.0
201508,536.0,4257.0,105507.0,462436.0,-458179.0
201509,602.0,10330.0,59180.0,281555.0,-271225.0
201510,4151.0,17841.0,44962.0,299551.0,-281710.0
201511,14864.0,57294.0,80274.0,407964.0,-350670.0
201512,181.0,2017.0,37597.0,305662.0,-303645.0
201601,2513.0,8716.0,111014.0,498166.0,-489450.0
201602,2056.0,7856.0,97031.0,371063.0,-363207.0
201603,1057.0,5064.0,63341.0,235000.0,-229936.0
201604,2368.0,7329.0,35607.0,154911.0,-147582.0
201605,704.0,3705.0,94175.0,328882.0,-325177.0
201606,1366.0,5239.0,109305.0,447931.0,-442692.0
201607,1311.0,5611.0,108883.0,405262.0,-399651.0
201608,2454.0,10290.0,38812.0,156511.0,-146221.0
201609,664.0,4712.0,20659.0,111348.0,-106636.0
201610,733.0,4410.0,53666.0,208430.0,-204020.0
201611,993.0,6737.0,35435.0,147478.0,-140741.0
201612,32.0,2292.0,13692.0,107757.0,-105465.0
