datadate,수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러)
201603,48197.0,169074.0,0.0,0.0,169074.0
201604,39993.0,132958.0,0.0,0.0,132958.0
201605,16642.0,64900.0,0.0,0.0,64900.0
201606,8746.0,40092.0,0.0,0.0,40092.0
201607,9312.0,38605.0,0.0,0.0,38605.0
201608,14154.0,61719.0,0.0,0.0,61719.0
201609,23329.0,95811.0,0.0,0.0,95811.0
201610,38546.0,128338.0,0.0,0.0,128338.0
201611,32752.0,114197.0,0.0,0.0,114197.0
201612,28824.0,116734.0,0.0,0.0,116734.0
201301,54.0,941.0,0.0,1.0,940.0
201302,3702.0,57510.0,0.0,0.0,57510.0
201303,664.0,12628.0,0.0,0.0,12628.0
201304,209.0,5329.0,0.0,0.0,5329.0
201305,292.0,6616.0,0.0,0.0,6616.0
201306,1746.0,26198.0,0.0,0.0,26198.0
201307,3431.0,23250.0,0.0,0.0,23250.0
201308,1000.0,13083.0,0.0,0.0,13083.0
201309,1715.0,20709.0,0.0,0.0,20709.0
201310,597.0,8192.0,0.0,0.0,8192.0
201311,1049.0,15505.0,0.0,2.0,15503.0
201312,985.0,19707.0,5000.0,12089.0,7618.0
201401,810.0,15695.0,1.0,7.0,15688.0
201402,1152.0,16473.0,0.0,0.0,16473.0
201403,1992.0,34507.0,5002.0,12117.0,22390.0
201404,271.0,5803.0,1.0,6.0,5797.0
201405,8047.0,88813.0,11.0,275.0,88538.0
201406,1362.0,27619.0,6.0,62.0,27557.0
201407,945.0,16910.0,10.0,70.0,16840.0
201408,828.0,13669.0,1.0,10.0,13659.0
201409,612.0,13093.0,0.0,0.0,13093.0
201410,933.0,19925.0,1.0,10.0,19915.0
201411,1443.0,11714.0,0.0,0.0,11714.0
201412,0.0,0.0,1.0,16.0,-16.0
201501,11.0,220.0,0.0,0.0,220.0
201502,894.0,18987.0,0.0,0.0,18987.0
201503,984.0,15261.0,0.0,0.0,15261.0
201504,210.0,2447.0,0.0,0.0,2447.0
201505,1732.0,31151.0,0.0,0.0,31151.0
201506,245.0,1556.0,0.0,0.0,1556.0
201507,749.0,14003.0,0.0,0.0,14003.0
201508,1421.0,27244.0,0.0,0.0,27244.0
201509,1639.0,33799.0,1004.0,1373.0,32426.0
201510,1631.0,29268.0,0.0,0.0,29268.0
201511,967.0,19418.0,10000.0,12772.0,6646.0
201512,1524.0,33092.0,0.0,0.0,33092.0
201601,150.0,688.0,0.0,0.0,688.0
201602,1504.0,30074.0,0.0,0.0,30074.0
201603,413.0,9296.0,0.0,0.0,9296.0
201604,784.0,14507.0,0.0,10.0,14497.0
201605,1204.0,20425.0,0.0,0.0,20425.0
201606,467.0,8724.0,4.0,38.0,8686.0
201607,991.0,18891.0,0.0,0.0,18891.0
201608,597.0,10078.0,3.0,46.0,10032.0
201609,503.0,9731.0,4.0,42.0,9689.0
201610,1400.0,19853.0,2.0,19.0,19834.0
201611,2485.0,38824.0,2.0,14.0,38810.0
201612,869.0,16766.0,13.0,99.0,16667.0
201301,972.0,1521.0,0.0,0.0,1521.0
201303,300.0,594.0,0.0,0.0,594.0
201304,0.0,0.0,3460.0,6034.0,-6034.0
201307,300.0,588.0,0.0,0.0,588.0
201407,1805.0,5734.0,0.0,0.0,5734.0
201409,4.0,11.0,0.0,0.0,11.0
201411,10.0,39.0,95844.0,100195.0,-100156.0
201501,700.0,2221.0,0.0,0.0,2221.0
201503,1920.0,6284.0,0.0,0.0,6284.0
201505,40.0,265.0,0.0,0.0,265.0
201506,117.0,731.0,0.0,0.0,731.0
201507,386.0,1340.0,0.0,0.0,1340.0
201508,80.0,232.0,0.0,0.0,232.0
201509,560.0,1614.0,0.0,0.0,1614.0
201510,497.0,1537.0,0.0,0.0,1537.0
201511,616.0,1999.0,76745.0,79860.0,-77861.0
201512,16240.0,128564.0,0.0,0.0,128564.0
201603,6500.0,16594.0,0.0,0.0,16594.0
201604,3800.0,10365.0,0.0,0.0,10365.0
201605,4000.0,19976.0,0.0,0.0,19976.0
201607,4000.0,32978.0,0.0,0.0,32978.0
201612,0.0,0.0,41895.0,44525.0,-44525.0
201301,0.0,0.0,32200.0,36073.0,-36073.0
201302,0.0,0.0,32430.0,37818.0,-37818.0
201303,0.0,0.0,29644.0,32952.0,-32952.0
201304,0.0,0.0,34000.0,42905.0,-42905.0
201305,0.0,0.0,24003.0,19440.0,-19440.0
201306,0.0,0.0,24004.0,19440.0,-19440.0
201307,1.0,1.0,14001.0,35007.0,-35006.0
201308,0.0,0.0,24008.0,23245.0,-23245.0
201309,0.0,0.0,48000.0,46480.0,-46480.0
201310,0.0,0.0,10000.0,20200.0,-20200.0
201311,0.0,0.0,23532.0,18338.0,-18338.0
201312,0.0,0.0,8633.0,6485.0,-6485.0
201401,0.0,0.0,7.0,66.0,-66.0
201402,0.0,0.0,58310.0,60969.0,-60969.0
201403,26.0,145.0,10094.0,20213.0,-20068.0
201405,0.0,0.0,58006.0,63209.0,-63209.0
201406,0.0,0.0,72001.0,64699.0,-64699.0
201407,0.0,0.0,34116.0,42878.0,-42878.0
201408,0.0,0.0,11821.0,13995.0,-13995.0
201409,0.0,0.0,75146.0,65464.0,-65464.0
201410,88.0,457.0,10000.0,20150.0,-19693.0
201411,0.0,0.0,42248.0,40776.0,-40776.0
201412,0.0,0.0,24000.0,22120.0,-22120.0
201501,0.0,0.0,10000.0,20150.0,-20150.0
201503,0.0,0.0,6.0,43.0,-43.0
201504,1.0,1.0,10440.0,21109.0,-21108.0
201505,0.0,0.0,32756.0,43042.0,-43042.0
201506,1408.0,7016.0,0.0,0.0,7016.0
201507,420.0,3087.0,10000.0,20689.0,-17602.0
201508,41.0,581.0,20052.0,21049.0,-20468.0
201509,0.0,0.0,10000.0,20691.0,-20691.0
201510,606.0,4326.0,0.0,0.0,4326.0
201511,79.0,980.0,22440.0,28210.0,-27230.0
201512,620.0,3566.0,0.0,0.0,3566.0
201602,30.0,746.0,2.0,16.0,730.0
201603,0.0,0.0,100.0,793.0,-793.0
201604,30.0,212.0,0.0,0.0,212.0
201606,340.0,1424.0,0.0,0.0,1424.0
201607,0.0,0.0,1.0,29.0,-29.0
201609,15.0,346.0,0.0,0.0,346.0
201610,338.0,1961.0,0.0,0.0,1961.0
201611,80.0,324.0,10.0,145.0,179.0
201612,15.0,401.0,0.0,0.0,401.0
