datadate,초기온도(℃),최대온도(℃),최저온도(℃),평균온도(℃),강수량(ml),습도(%)
20130315,4.0,11.8,2.7,6.8,0.0, 
20130316,2.8,13.7,2.0,7.4,0.0, 
20130317,4.8,14.1,1.7,8.3,0.0, 
20130318,5.6,12.0,2.3,8.1,0.0, 
20130319,6.5,17.4,3.6,10.9,0.0, 
20130320,12.1,13.0,8.9,11.7,5.5, 
20130321,10.0,10.8,4.4,8.5,8.0, 
20130322,6.4,12.1,2.0,8.1,0.0, 
20130323,8.0,12.4,6.2,8.6,3.6, 
20130324,8.1,14.1,4.9,9.8,4.0, 
20130325,9.8,11.0,6.5,8.6,3.0, 
20130326,5.0,10.9,4.0,7.0,3.5, 
20130327,6.4,11.7,4.2,7.3,2.2, 
20130328,6.2,14.0,2.3,8.7,2.5, 
20130329,8.0,18.2,7.0,11.9,4.4, 
20130330,8.4,15.6,7.0,11.0,4.5, 
20130331,9.7,12.9,6.0,9.0,6.0, 
20130401,6.4,12.9,5.0,8.9,7.0, 
20130402,6.9,15.4,4.8,10.0,0.0, 
20130403,9.1,18.8,5.1,11.8,0.0, 
20130404,8.2,17.1,7.0,12.5,0.0, 
20130405,13.6,15.3,13.2,14.6,18.6, 
20130406,14.6,15.8,13.7,14.6,83.3, 
20130407,14.1,18.8,12.3,15.1,130.5, 
20130408,15.6,20.7,12.0,16.4,0.0, 
20130409,12.4,19.3,11.1,14.3,0.0, 
20130410,12.8,18.3,12.2,14.1,0.0, 
20130411,12.6,16.3,10.5,13.2,4.2, 
20130412,12.3,19.8,10.0,14.4,4.5, 
20130413,10.4,21.0,8.3,14.1,0.0, 
20130414,9.4,19.1,7.0,14.5,0.0, 
20130415,16.2,21.0,11.7,16.9,0.0, 
20130416,12.4,21.5,9.6,16.2,0.0, 
20130417,18.8,19.0,13.8,16.5,34.7, 
20130418,13.5,18.4,10.5,14.7,43.5, 
20130419,12.3,20.0,7.7,14.2,0.0, 
20130420,10.6,15.9,9.4,13.5,0.0, 
20130421,14.0,15.6,12.3,14.0,0.0, 
20130422,11.2,18.1,8.2,12.7,1.0, 
20130423,10.2,19.2,7.4,12.8,1.0, 
20130424,8.9,20.2,8.5,14.7,0.0, 
20130425,16.5,19.9,15.0,16.7,0.0, 
20130426,15.1,17.8,12.8,14.9,11.8, 
20130427,14.1,18.4,8.2,13.6,14.0, 
20130428,11.6,22.1,9.6,16.0,0.0, 
20130429,13.9,24.0,13.2,18.1,0.0, 
20130430,17.3,23.8,14.5,18.8,0.0, 
20130501,15.8,25.4,12.7,17.5,0.0, 
20130502,14.8,22.4,11.8,16.4,0.0, 
20130503,13.9,22.8,11.5,18.1,0.0, 
20130504,17.7,21.7,16.4,18.4,4.6, 
20130505,18.2,18.9,15.5,17.7,7.4, 
20130506,16.9,21.9,13.9,17.6,11.0, 
20130507,17.0,24.5,9.9,18.6,0.0, 
20130508,13.1,22.2,10.2,16.6,0.0, 
20130509,12.2,19.5,11.8,14.6,6.1, 
20130510,13.3,21.8,12.6,15.6,3.0, 
20130511,14.6,24.9,13.2,19.7,3.0, 
20130512,19.5,20.6,14.5,18.0,13.3, 
20130513,14.9,21.9,12.3,17.1,18.5, 
20130514,18.6,22.0,11.9,17.5,0.0, 
20130515,16.5,20.6,10.5,16.0,0.0, 
20130516,11.6,23.2,10.4,16.5,0.0, 
20130517,13.6,24.6,12.4,18.2,0.0, 
20130518,13.0,34.2,11.0,17.8,0.0, 
20130519,14.2,21.9,13.8,17.4,0.0, 
20130520,15.3,24.3,13.8,18.4,0.0, 
20130521,16.6,24.5,14.8,19.0,0.0, 
20130522,16.0,23.6,13.2,18.9,0.0, 
20130523,16.8,22.4,14.0,18.7,1.0, 
20130524,17.6,21.2,16.1,18.5,5.1, 
20130525,16.4,27.2,14.2,20.1,6.0, 
20130526,19.9,21.7,9.5,17.6,0.0, 
20130527,9.3,20.7,7.6,14.6,0.0, 
20130528,13.1,23.3,11.5,17.5,0.0, 
20130529,14.2,30.1,13.1,21.3,0.0, 
20130530,18.9,27.7,15.8,21.3,0.0, 
20130531,17.8,20.5,16.7,19.8,0.0, 
20130601,20.4,28.2,19.1,23.6,0.0, 
20130602,21.5,25.2,14.1,20.2,0.0, 
20130603,16.1,23.5,13.1,19.0,0.0, 
20130604,15.7,23.5,14.1,18.5,0.0, 
20130605,15.7,26.5,14.6,20.1,0.0, 
20130606,19.9,20.7,16.4,19.2,33.8, 
20130607,20.0,22.5,16.2,19.3,13.1, 
20130608,16.0,25.4,14.9,19.2,10.5, 
20130609,15.9,25.5,13.6,19.7,0.0, 
20130610,19.9,23.3,19.1,20.8,0.0, 
20130611,18.8,25.8,16.9,20.5,0.0, 
20130612,18.2,22.2,17.1,19.4,0.0, 
20130613,18.1,23.4,13.1,18.7,0.0, 
20130614,14.7,23.3,12.4,18.3,0.0, 
20130615,15.0,28.4,14.3,21.5,0.0, 
20130616,19.0,25.9,15.0,21.0,0.0, 
20130617,15.6,27.0,14.1,20.5,0.0, 
20130618,16.8,26.7,14.6,20.7,0.0, 
20130619,18.8,26.0,16.7,21.6,0.0, 
20130620,22.2,22.5,18.1,21.0,12.5, 
20130621,18.0,26.6,16.8,21.3,21.5, 
20130622,19.1,25.9,17.1,20.9,0.0, 
20130623,19.3,25.0,18.0,21.4,0.0, 
20130624,18.8,23.4,17.8,20.8,3.2, 
20130625,20.6,25.0,19.1,21.6,3.5, 
20130626,20.9,23.8,20.3,21.9,0.0, 
20130627,21.7,24.5,19.2,21.7,0.0, 
20130628,20.4,24.0,18.8,21.4,0.0, 
20130629,20.1,22.7,19.1,20.9,26.6, 
20130630,21.8,26.6,21.7,23.6,44.0, 
20130701,23.2,27.0,22.9,24.3,0.0, 
20130702,24.2,25.6,23.6,24.7,0.0, 
20130703,24.3,26.1,24.1,24.8,0.0, 
20130704,25.0,28.7,23.4,25.5,2.9, 
20130705,24.3,28.3,23.2,25.5,3.0, 
20130706,25.2,26.1,24.9,25.4,0.0, 
20130707,25.2,27.9,24.9,25.7,0.0, 
20130708,25.1,25.9,24.1,25.2,2.9, 
20130709,24.5,27.3,24.0,25.7,3.5, 
20130710,25.3,25.7,24.1,25.3,0.0, 
20130711,24.0,27.0,22.4,24.3,15.0, 
20130712,23.2,29.9,21.0,24.8,21.5, 
20130713,22.6,29.8,22.0,25.5,0.0, 
20130714,24.3,30.2,23.6,26.5,0.0, 
20130715,26.0,29.0,24.4,26.6,0.0, 
20130716,25.6,30.1,25.6,27.0,0.0, 
20130717,26.2,28.6,25.4,26.9,0.0, 
20130718,25.7,26.9,23.8,25.8,1.9, 
20130719,24.1,31.2,22.5,26.8,2.5, 
20130720,23.9,32.1,23.0,27.4,0.0, 
20130721,24.8,31.0,22.8,27.3,0.0, 
20130722,24.3,30.7,23.7,26.8,0.0, 
20130723,24.5,31.5,23.3,27.5,0.0, 
20130724,23.6,34.2,23.0,28.1,0.0, 
20130725,25.3,30.3,24.0,26.6,0.0, 
20130726,26.9,27.3,24.2,25.2,1.9, 
20130727,25.1,30.8,24.2,26.9,2.0, 
20130728,25.9,33.4,24.1,28.1,0.0, 
20130729,26.2,32.9,25.0,27.8,1.5, 
20130730,25.9,31.1,25.6,27.8,2.4, 
20130731,27.3,31.4,25.0,27.8,18.5, 
20130801,26.8,31.2,26.7,28.4,8.0, 
20130802,27.2,29.8,25.9,27.3,6.5, 
20130803,26.0,31.2,25.0,27.8,0.0, 
20130804,26.7,32.5,26.2,28.5,0.0, 
20130805,27.0,31.4,26.4,28.0,0.0, 
20130806,27.3,31.3,26.6,28.2,0.0, 
20130807,27.1,31.9,26.5,28.6,0.0, 
20130808,26.8,30.8,23.1,27.0,40.1, 
20130809,26.5,30.6,25.0,27.2,8.8, 
20130810,25.2,29.8,24.1,26.6,7.5, 
20130811,24.3,30.2,23.8,26.5,0.0, 
20130812,24.3,29.8,23.8,26.3,0.0, 
20130813,25.7,27.7,25.0,25.8,0.0, 
20130814,25.3,30.5,24.3,26.6,37.8, 
20130815,25.7,30.8,24.8,27.1,4.6, 
20130816,25.0,28.8,23.9,25.8,6.0, 
20130817,24.5,27.6,23.2,25.1,2.4, 
20130818,23.0,29.4,22.3,25.3,2.5, 
20130819,23.5,29.6,22.2,25.5,1.9, 
20130820,26.5,30.6,24.4,27.4,3.4, 
20130821,26.3,31.0,23.5,27.0,4.9, 
20130822,26.3,32.2,24.6,28.0,33.3, 
20130823,27.2,33.1,26.5,29.4,40.5, 
20130824,27.3,34.7,25.8,29.4,0.0, 
20130825,26.1,31.3,24.9,27.7,2.5, 
20130826,26.9,27.8,21.0,23.8,2.5, 
20130827,21.3,28.9,19.5,24.4,0.0, 
20130828,23.5,31.0,21.3,26.2,0.0, 
20130829,24.4,25.9,19.7,24.1,0.0, 
20130830,19.5,25.8,18.8,21.7,0.0, 
20130831,19.7,25.6,19.3,22.0,0.0, 
20130901,24.2,24.7,20.7,22.4,0.0, 
20130902,21.8,24.6,18.2,21.2,0.0, 
20130903,19.9,25.9,19.6,22.9,0.0, 
20130904,21.9,24.5,21.7,22.9,2.0, 
20130905,22.8,26.0,22.3,23.8,1.6, 
20130906,23.9,29.8,23.2,25.8,2.7, 
20130907,23.2,23.2,18.9,21.2,28.1, 
20130908,20.8,25.2,19.5,21.9,33.5, 
20130909,19.8,26.8,18.7,22.6,0.0, 
20130910,22.1,28.5,21.1,24.5,0.0, 
20130911,24.3,28.1,20.8,24.1,27.1, 
20130912,20.8,25.1,19.6,22.2,29.5, 
20130913,19.6,26.2,17.7,21.5,0.0, 
20130914,18.8,25.0,18.5,22.3,0.0, 
20130915,22.3,23.1,21.4,22.1,0.0, 
20130916,21.6,22.0,21.1,21.6,0.0, 
20130917,21.1,23.6,19.6,21.3,1.0, 
20130918,19.9,25.1,18.0,21.4,1.0, 
20130919,19.8,27.0,19.5,22.9,0.0, 
20130920,20.5,24.4,18.6,21.7,0.0, 
20130921,18.6,23.8,16.4,19.5,0.0, 
20130922,19.4,25.6,18.5,21.3,0.0, 
20130923,18.8,24.7,18.0,20.2,0.0, 
20130924,18.4,26.2,18.2,21.5,0.0, 
20130925,19.5,26.3,19.5,22.8,0.0, 
20130926,22.8,26.4,22.4,24.0,2.7, 
20130927,24.2,24.6,19.9,22.0,1.8, 
20130928,20.3,23.2,17.4,20.6,2.0, 
20130929,17.9,21.4,15.4,18.2,0.0, 
20130930,16.2,25.6,15.4,20.3,0.0, 
20131001,21.3,24.7,17.3,21.5,13.4, 
20131002,21.5,25.0,19.3,21.5,58.5, 
20131003,19.6,21.8,17.3,19.8,72.0, 
20131004,17.5,20.8,16.3,18.8,2.0, 
20131005,19.5,20.8,15.8,19.2,5.6, 
20131006,16.1,21.4,15.9,19.1,18.3, 
20131007,18.7,22.1,18.5,19.5,24.0, 
20131008,19.4,25.4,17.7,21.5,0.0, 
20131009,19.7,26.5,17.7,22.1,0.0, 
20131010,20.7,26.9,19.7,22.7,0.0, 
20131011,20.6,25.1,16.2,19.3,0.0, 
20131012,16.2,16.9,14.2,15.6,1.5, 
20131013,14.1,17.5,12.2,14.9,1.5, 
20131014,14.0,18.6,13.8,16.3,1.5, 
20131015,17.9,18.2,14.6,16.4,12.0, 
20131016,17.1,18.8,15.5,16.5,12.4, 
20131017,16.1,19.1,15.9,17.7,20.5, 
20131018,18.6,18.9,17.2,17.9,0.0, 
20131019,17.2,18.6,14.3,16.7,0.0, 
20131020,14.4,20.1,13.5,16.8,0.0, 
20131021,17.4,19.9,14.9,17.5,0.0, 
20131022,17.4,19.2,16.7,17.6,0.0, 
20131023,17.0,18.3,11.3,15.2,0.0, 
20131024,12.6,19.1,11.6,14.9,0.0, 
20131025,12.8,17.4,11.5,13.9,0.0, 
20131026,11.5,20.1,10.9,15.2,0.0, 
20131027,14.2,19.5,13.3,16.4,0.0, 
20131028,17.1,18.9,16.0,17.8,0.0, 
20131029,18.5,18.7,11.3,15.4,0.0, 
20131030,11.3,13.0,8.5,11.0,0.0, 
20131031,9.3,15.0,8.1,11.2,0.0, 
20131101,9.5,16.0,9.1,12.2,0.0, 
20131102,10.8,17.3,10.2,13.4,0.0, 
20131103,13.1,18.1,11.0,14.3,0.0, 
20131104,11.1,11.7,6.8,9.7,0.0, 
20131105,6.9,14.4,6.5,9.7,0.0, 
20131106,8.5,19.2,7.7,14.0,0.0, 
20131107,16.2,22.7,16.2,19.1,0.0, 
20131108,18.1,18.8,9.8,15.8,0.0, 
20131109,9.9,17.3,8.7,13.0,0.0, 
20131110,14.8,22.6,11.9,16.7,0.0, 
20131111,12.8,12.8,7.3,9.9,0.0, 
20131112,8.2,14.1,5.9,9.5,0.0, 
20131113,8.5,16.0,7.8,11.2,0.0, 
20131114,12.0,14.8,8.5,12.7,0.0, 
20131115,8.7,12.9,7.4,10.0,0.0, 
20131116,7.5,12.1,5.4,8.2,0.0, 
20131117,6.6,14.1,6.6,10.8,0.0, 
20131118,12.4,12.4,3.9,6.3,0.0, 
20131119,4.5,7.2,4.5,5.8,0.0, 
20131120,7.0,10.3,5.3,7.3,3.8, 
20131121,6.3,12.0,3.7,7.9,4.0, 
20131122,8.7,13.7,8.7,10.7,0.0, 
20131123,8.8,9.7,6.7,7.8,0.0, 
20131124,7.6,10.7,5.7,8.4,0.0, 
20131125,5.9,14.1,5.3,9.4,0.0, 
20131126,9.4,15.3,7.2,11.9,0.0, 
20131127,7.3,9.9,4.4,7.2,0.0, 
20131128,5.0,14.6,4.2,11.2,2.2, 
20131129,13.3,13.3,7.2,10.5,8.6, 
20131130,7.3,7.4,2.7,5.7,9.5, 
20131201,2.8,6.4,1.2,4.1,0.0, 
20131202,1.7,8.9,1.0,5.5,0.0, 
20131203,4.6,12.5,2.4,7.7,0.0, 
20131204,9.3,10.3,3.8,7.3,0.0, 
20131205,4.4,5.6,1.1,3.3,2.6, 
20131206,4.6,9.5,3.6,5.8,3.0, 
20131207,6.3,11.6,5.3,8.1,0.0, 
20131208,5.3,5.4,2.6,3.9,0.0, 
20131209,4.5,9.6,4.2,6.8,0.0, 
20131210,5.3,12.0,4.5,8.6,5.3, 
20131211,7.4,7.4,1.1,4.5,5.5, 
20131212,2.3,2.5,1.0,1.4,0.0, 
20131213,1.3,2.9,1.0,1.7,0.0, 
20131214,0.7,6.3,-1.3,3.9,0.0, 
20131215,4.6,7.8,2.8,5.1,0.0, 
20131216,6.4,7.6,1.0,4.7,1.8, 
20131217,0.5,3.7,1.0,2.0,2.0, 
20131218,3.6,7.2,1.2,4.6,2.9, 
20131219,7.1,7.7,1.8,4.9,3.0, 
20131220,2.3,6.4,2.3,3.9,1.0, 
20131221,4.1,7.6,2.7,5.2,1.0, 
20131222,3.9,10.4,2.3,6.2,0.0, 
20131223,6.6,13.7,6.2,9.8,0.0, 
20131224,10.2,14.0,6.2,10.5,8.6, 
20131225,6.2,6.2,3.5,4.4,9.5, 
20131226,4.2,7.8,2.2,5.3,0.0, 
20131227,2.3,3.4,1.0,2.2,0.0, 
20131228,0.6,5.7,1.0,4.0,0.0, 
20131229,4.2,9.2,2.9,6.0,0.0, 
20131230,9.1,10.7,7.5,8.7,2.2, 
20131231,7.8,7.9,5.0,6.0,4.3, 
20140101,5.4,6.4,1.3,4.5,4.5, 
20140102,1.9,8.2,1.0,5.0,0.0, 
20140103,6.6,6.6,1.6,3.4,0.0, 
20140104,1.7,2.8,1.0,2.2,0.0, 
20140105,0.8,4.5,1.0,3.4,3.3, 
20140106,4.3,6.3,2.7,4.2,3.5, 
20140107,2.8,10.1,2.4,6.9,3.1, 
20140108,8.4,10.8,4.7,7.4,4.0, 
20140109,5.1,5.2,1.2,3.0,5.0, 
20140110,1.7,3.6,-1.5,1.9,3.1, 
20140111,-0.1,-1.0,-4.2,-2.4,4.7, 
20140112,-2.3,-1.0,-4.2,-2.3,1.1, 
20140113,0.2,4.8,1.0,3.0,1.0, 
20140114,2.3,10.7,1.0,6.0,0.0, 
20140115,8.0,12.4,5.7,9.4,0.0, 
20140116,9.8,14.6,9.4,12.3,10.0, 
20140117,10.1,10.1,6.5,8.0,6.8, 
20140118,6.9,8.7,3.4,6.9,7.5, 
20140119,4.7,7.5,1.5,4.7,0.0, 
20140120,2.6,7.7,1.6,4.3,0.0, 
20140121,3.8,10.3,2.3,6.4,0.0, 
20140122,7.2,8.9,5.2,7.0,2.8, 
20140123,6.0,6.0,-1.6,2.4,3.0, 
20140124,-1.5,-1.5,-4.1,-3.1,1.5, 
20140125,-3.6,-3.2,-4.6,-3.9,1.5, 
20140126,-3.3,-2.3,-4.0,-3.1,0.0, 
20140127,-2.4,1.5,-3.6,-2.2,0.0, 
20140128,0.9,2.8,-1.2,1.5,1.0, 
20140129,1.2,2.1,-2.1,0.0,1.0, 
20140130,-2.0,2.4,-2.1,-0.1,1.0, 
20140131,0.5,3.9,1.0,2.7,1.4, 
20140201,2.3,4.8,1.1,2.7,1.5, 
20140202,1.1,3.8,1.0,2.1,0.0, 
20140203,0.9,2.8,-2.7,-0.7,0.0, 
20140204,-1.8,-1.2,-4.0,-2.4,1.3, 
20140205,-2.1,-1.0,-3.6,-2.2,3.6, 
20140206,-2.7,-1.5,-3.9,-2.6,4.3, 
20140207,-2.8,1.2,-2.8,-1.5,1.0, 
20140208,-2.0,4.2,-3.3,1.0,1.0, 
20140209,3.1,8.6,1.0,4.9,1.0, 
20140210,4.6,6.6,1.0,4.3,2.0, 
20140211,0.9,3.2,1.0,1.6,1.0, 
20140212,1.7,2.4,-1.8,1.3,1.0, 
20140213,2.4,6.3,1.0,3.1,0.0, 
20140214,1.4,15.8,1.0,8.2,0.0, 
20140215,8.7,8.9,2.0,5.5,0.0, 
20140216,2.1,7.4,1.7,4.1,0.0, 
20140217,2.8,5.2,1.0,3.1,0.0, 
20140218,0.7,8.8,1.0,6.5,0.0, 
20140219,5.2,9.2,3.8,6.5,2.0, 
20140220,5.5,10.9,2.5,6.7,2.0, 
20140221,5.7,5.7,1.3,4.0,0.0, 
20140222,1.3,6.3,1.0,2.9,0.0, 
20140223,1.2,11.7,1.0,6.7,0.0, 
20140224,5.1,12.4,2.2,7.7,0.0, 
20140225,7.6,13.0,4.2,8.1,0.0, 
20140226,4.6,11.3,2.2,6.4,0.0, 
20140227,6.1,13.8,3.6,9.3,0.0, 
20140228,11.1,16.8,5.5,11.1,54.2, 
20140301,6.4,9.0,1.0,5.4,69.0, 
20140302,1.2,8.3,1.0,4.3,0.0, 
20140303,3.5,14.2,2.2,9.9,0.0, 
20140304,14.1,22.7,10.8,17.1,0.0, 
20140305,21.7,22.2,6.6,10.3,3.0, 
20140306,6.9,9.6,6.1,7.5,3.5, 
20140307,8.2,10.0,7.1,8.6,13.1, 
20140308,7.1,7.1,3.2,5.3,31.4, 
20140309,3.3,6.2,1.9,3.9,35.5, 
20140310,2.1,10.2,2.0,5.9,0.0, 
20140311,3.9,11.2,3.4,6.8,0.0, 
20140312,5.3,14.7,3.8,9.3,0.0, 
20140313,8.3,20.1,5.8,13.5,0.0, 
20140314,13.1,21.3,9.4,16.5,0.0, 
20140315,18.2,20.5,10.9,16.4,12.2, 
20140316,11.0,11.0,6.8,8.0,2.9, 
20140317,6.8,11.4,5.3,7.8,3.5, 
20140318,7.3,17.5,5.9,13.3,2.3, 
20140319,16.2,16.3,8.7,12.4,4.5, 
20140320,8.8,8.8,4.6,6.9,6.7, 
20140321,4.6,4.7,2.3,3.6,15.9, 
20140322,3.9,8.2,3.5,5.2,25.5, 
20140323,4.1,11.1,3.0,6.5,0.0, 
20140324,6.3,15.9,6.2,10.6,0.0, 
20140325,8.9,15.8,7.0,11.6,0.0, 
20140326,10.1,16.9,8.2,12.3,0.0, 
20140327,9.2,17.9,7.0,12.9,0.0, 
20140328,9.7,19.1,5.5,13.1,0.0, 
20140329,10.9,19.4,8.7,14.2,0.0, 
20140330,12.5,16.8,11.9,13.6,0.0, 
20140331,12.0,22.5,11.1,16.2,0.0, 
20140401,14.7,21.6,13.2,17.3,0.0, 
20140402,15.6,22.0,12.2,17.4,0.0, 
20140403,14.8,22.7,12.6,17.7,0.0, 
20140404,17.6,23.0,14.4,17.1,0.0, 
20140405,14.4,18.3,12.9,15.2,1.3, 
20140406,16.7,16.7,6.3,10.0,10.8, 
20140407,6.3,8.1,2.4,5.7,12.5, 
20140408,4.9,16.2,4.2,10.6,0.0, 
20140409,13.7,18.1,9.8,13.7,0.0, 
20140410,14.0,22.7,9.7,17.5,0.0, 
20140411,18.8,22.1,11.0,17.5,0.0, 
20140412,11.0,22.9,10.5,15.9,0.0, 
20140413,14.1,17.8,12.3,14.7,0.0, 
20140414,12.6,20.8,8.5,13.9,13.5, 
20140415,8.6,13.7,7.5,10.0,16.5, 
20140416,7.6,13.8,6.0,10.1,0.0, 
20140417,11.1,17.3,9.1,12.9,0.0, 
20140418,9.8,16.0,6.4,11.7,0.0, 
20140419,7.2,19.0,6.0,13.1,0.0, 
20140420,12.5,21.6,10.1,15.4,0.0, 
20140421,10.9,22.1,8.9,16.4,0.0, 
20140422,16.7,21.0,16.7,18.9,11.3, 
20140423,19.8,21.9,15.8,18.8,17.5, 
20140424,15.9,15.9,12.7,13.7,21.1, 
20140425,12.8,17.6,9.8,13.4,3.3, 
20140426,10.2,18.8,9.7,13.9,3.5, 
20140427,11.6,20.3,10.8,15.4,0.0, 
20140428,14.5,20.4,9.7,15.3,0.0, 
20140429,13.9,19.9,10.1,15.7,0.0, 
20140430,16.6,22.7,15.3,18.7,2.0, 
20140501,15.6,23.1,14.8,19.2,2.0, 
20140502,19.0,23.6,11.3,16.8,0.0, 
20140503,11.6,17.3,10.2,13.3,0.0, 
20140504,10.5,19.3,10.0,14.4,0.0, 
20140505,11.3,23.4,10.3,17.7,0.0, 
20140506,20.7,22.0,16.6,19.0,12.3, 
20140507,17.0,18.9,14.3,15.9,14.9, 
20140508,14.8,15.9,12.5,14.3,19.5, 
20140509,12.6,16.7,11.9,13.8,0.0, 
20140510,13.2,20.2,10.1,14.9,0.0, 
20140511,10.8,22.9,8.0,17.0,0.0, 
20140512,18.7,23.5,18.3,20.8,3.0, 
20140513,18.3,20.2,14.0,17.0,27.0, 
20140514,16.0,24.4,13.2,19.4,31.0, 
20140515,18.0,27.6,15.0,22.5,0.0, 
20140516,22.8,30.1,21.4,25.1,0.0, 
20140517,21.8,29.1,21.1,24.1,0.0, 
20140518,22.8,26.6,16.2,22.1,1.0, 
20140519,16.2,16.6,13.9,14.9,1.0, 
20140520,13.9,16.4,13.5,14.8,1.5, 
20140521,14.3,17.1,14.3,15.4,1.5, 
20140522,16.5,23.9,15.8,19.2,1.1, 
20140523,18.8,21.5,13.3,16.9,2.0, 
20140524,13.6,24.7,12.0,18.7,2.0, 
20140525,18.3,24.5,15.3,19.3,0.0, 
20140526,16.7,21.6,13.5,17.0,4.2, 
20140527,15.7,24.0,14.4,19.1,4.5, 
20140528,18.4,21.3,17.2,18.6,6.1, 
20140529,18.3,24.8,17.9,19.9,8.0, 
20140530,19.1,25.7,18.3,20.6,0.0, 
20140531,18.9,21.2,14.1,17.8,0.0, 
20140601,14.2,25.6,13.5,20.1,0.0, 
20140602,19.7,27.8,16.6,21.7,0.0, 
20140603,18.3,25.5,16.9,20.7,0.0, 
20140604,17.2,26.5,15.6,20.4,0.0, 
20140605,,,,,,
20140606,22.7,24.9,17.7,20.9,0.0, 
20140607,18.5,25.4,16.3,20.4,0.0, 
20140608,18.0,23.9,17.3,19.6,0.0, 
20140609,18.0,23.7,15.4,19.7,0.0, 
20140610,19.0,19.1,17.1,18.4,5.4, 
20140611,17.1,21.3,16.7,18.1,13.5, 
20140612,17.5,22.4,16.7,19.1,3.1, 
20140613,17.2,24.9,16.1,20.4,3.0, 
20140614,18.7,22.7,17.5,19.9,0.0, 
20140615,19.5,21.3,17.3,19.1,0.0, 
20140616,17.4,20.3,16.6,18.3,0.0, 
