datadate,초기온도(℃),최대온도(℃),최저온도(℃),평균온도(℃),강수량(ml),습도(%)
20130807,26.0,32.5,23.7,27.6,0.0,65.5 
20130808,23.0,30.4,21.2,25.5,0.0,70.6 
20130809,24.7,24.9,22.6,23.7,5.2,82.5 
20130810,23.2,29.1,23.1,24.8,2.8,81.9 
20130811,23.2,31.1,22.4,25.4,2.0,75.7 
20130812,22.4,30.4,21.1,25.4,1.9,68.5 
20130813,22.5,26.1,21.4,23.9,0.0,68.5 
20130814,22.2,24.6,20.6,21.9,23.6,83.6 
20130815,21.7,23.1,20.9,22.1,11.2,87.4 
20130816,23.0,27.0,21.6,23.8,22.1,81.3 
20130817,22.5,28.9,21.6,24.1,7.9,77.4 
20130818,21.8,28.4,21.4,24.2,4.3,74.8 
20130819,22.1,29.5,20.7,23.8,10.3,76.9 
20130820,22.7,27.8,21.9,24.1,13.4,77.2 
20130821,24.1,26.4,22.4,23.9,44.7,83.0 
20130822,23.8,31.3,22.4,25.8,62.0,75.1 
20130823,24.0,31.2,23.5,26.7,5.8,76.3 
20130824,24.9,29.5,22.9,26.5,33.8,76.1 
20130825,22.3,30.6,19.6,24.8,42.1,62.7 
20130826,18.8,28.2,16.5,22.0,0.0,56.0 
20130827,16.8,27.9,15.8,21.0,0.0,65.4 
20130828,18.7,27.3,17.0,22.1,28.1,74.7 
20130829,20.6,23.2,16.0,19.7,30.2,59.9 
20130830,16.7,21.4,14.6,17.2,0.0,57.4 
20130831,15.3,26.2,14.6,19.8,0.0,66.1 
20130901,26.5,26.6,15.8,20.6,0.0,56.5 
20130902,16.1,26.6,14.0,19.4,0.0,66.3 
20130903,13.5,28.2,13.4,22.0,0.0,55.7 
20130904,17.1,27.4,13.4,20.5,0.0,59.3 
20130905,17.1,23.1,16.2,19.8,0.0,72.7 
20130906,19.6,22.3,17.8,19.9,1.9,79.7 
20130907,17.8,26.7,16.9,20.8,2.4,71.1 
20130908,17.2,27.6,17.2,21.4,0.0,67.9 
20130909,17.7,28.1,15.1,20.6,0.0,69.9 
20130910,18.4,25.4,17.2,21.0,0.0,74.3 
20130911,20.4,23.6,17.4,19.9,18.1,72.8 
20130912,17.5,27.0,14.3,20.2,21.5,63.9 
20130913,14.9,26.7,11.5,18.5,0.0,53.5 
20130914,13.6,27.0,11.2,18.5,0.0,60.0 
20130915,16.0,25.1,14.9,20.1,0.0,49.9 
20130916,16.7,24.2,15.4,19.6,0.0,49.2 
20130917,17.8,27.1,13.7,20.1,0.0,58.0 
20130918,16.8,26.2,13.0,19.0,0.0,62.9 
20130919,14.6,26.6,13.8,20.4,0.0,67.8 
20130920,23.0,23.3,11.7,19.0,0.0,44.0 
20130921,11.9,25.2,9.3,16.3,0.0,58.2 
20130922,12.1,26.2,11.0,17.9,0.0,61.9 
20130923,15.0,24.9,12.8,18.0,0.0,71.9 
20130924,16.4,26.7,15.9,20.8,0.0,71.5 
20130925,19.5,28.2,16.9,21.3,0.0,65.7 
20130926,16.9,28.3,14.8,21.1,0.0,61.7 
20130927,19.6,24.3,16.2,19.3,15.5,73.0 
20130928,18.4,23.6,14.6,19.0,17.7,52.8 
20130929,15.3,20.9,6.8,14.0,0.0,47.5 
20130930,8.4,24.8,7.0,15.3,0.0,69.0 
20131001,12.4,18.6,11.8,15.1,3.2,90.6 
20131002,14.9,25.3,14.9,18.9,2.9,85.9 
20131003,16.1,20.9,11.4,16.5,3.0,74.5 
20131004,14.7,22.8,9.4,15.6,0.0,74.2 
20131005,14.5,20.7,10.8,16.4,0.0,74.0 
20131006,15.2,18.5,10.6,15.5,0.0,86.5 
20131007,16.3,24.4,15.6,18.8,0.0,86.3 
20131008,16.7,26.3,15.6,19.9,0.0,82.0 
20131009,16.2,26.6,15.2,20.1,0.0,82.5 
20131010,17.0,25.3,15.3,19.5,0.0,88.4 
20131011,18.8,20.5,12.3,16.1,3.5,89.9 
20131012,12.3,12.9,6.8,11.3,3.8,89.9 
20131013,7.0,16.8,3.2,9.4,0.0,80.7 
20131014,8.5,18.6,4.5,11.5,0.0,67.9 
20131015,9.9,19.9,6.0,12.6,0.0,76.4 
20131016,12.1,20.2,9.0,14.2,0.0,74.4 
20131017,9.2,21.9,5.6,12.8,0.0,76.9 
20131018,9.7,18.0,9.2,14.5,0.0,70.2 
20131019,11.9,20.1,7.2,13.3,0.0,76.2 
20131020,9.5,21.9,6.8,13.4,0.0,74.8 
20131021,8.9,22.3,5.9,13.1,0.0,74.8 
20131022,8.3,22.2,4.5,13.3,0.0,67.8 
20131023,13.3,17.9,4.7,11.4,0.0,64.6 
20131024,5.5,17.8,4.0,10.0,0.0,76.7 
20131025,6.2,18.9,3.4,10.3,0.0,79.0 
20131026,7.3,18.8,4.9,11.3,0.0,76.3 
20131027,11.4,21.6,8.0,13.5,0.0,70.3 
20131028,7.9,22.8,5.6,13.2,0.0,74.9 
20131029,9.1,17.1,5.5,10.1,0.0,68.4 
20131030,6.0,11.9,-1.2,6.3,0.0,48.5 
20131031,-0.1,16.2,-3.2,6.3,0.0,72.4 
20131101,4.8,17.8,4.7,11.2,0.0,77.9 
20131102,11.2,18.2,9.3,13.1,0.0,84.2 
20131103,9.4,15.7,6.9,10.4,0.0,79.9 
20131104,7.1,12.7,1.1,7.0,0.0,60.9 
20131105,1.2,14.0,-2.2,6.2,0.0,75.7 
20131106,2.0,16.1,1.0,8.9,0.0,78.2 
20131107,4.3,19.3,3.5,11.3,0.0,75.7 
20131108,13.0,17.8,5.3,13.3,0.0,64.3 
20131109,4.7,16.2,-1.1,7.6,0.0,62.0 
20131110,3.3,17.5,1.0,8.5,5.2,72.4 
20131111,6.6,9.7,-1.6,5.9,5.3,51.7 
20131112,-1.6,11.6,-3.9,3.1,0.0,71.4 
20131113,-0.9,12.2,-2.2,6.2,0.0,69.3 
20131114,8.6,12.1,2.0,7.7,1.1,55.8 
20131115,2.1,8.5,1.0,4.6,1.1,56.5 
20131116,2.7,6.7,-5.0,1.3,0.0,53.5 
20131117,-3.3,8.1,-5.3,2.4,0.0,59.5 
20131118,4.7,4.7,-2.8,-0.1,0.0,44.8 
20131119,-2.8,3.5,-6.8,-1.6,0.0,44.8 
20131120,-0.9,8.1,-3.9,3.1,0.0,59.1 
20131121,-1.1,7.9,-6.0,-0.1,0.0,72.1 
20131122,-3.3,10.4,-3.6,4.2,0.0,65.1 
20131123,2.9,4.8,-5.3,0.1,0.0,69.3 
20131124,-1.6,2.7,-5.0,-1.2,5.3,87.8 
20131125,-4.8,10.1,-7.1,3.2,1.1,73.1 
20131126,7.0,10.3,-2.4,6.3,8.7,77.4 
20131127,-2.5,9.7,-5.6,1.1,9.3,76.8 
20131128,-1.2,11.8,-2.0,3.9,0.0,80.7 
20131129,3.3,8.9,1.0,4.9,0.0,54.6 
20131130,0.7,2.7,-3.1,-0.8,0.0,32.9 
20131201,-2.4,14.6,-9.2,-2.6,0.0,45.3 
20131202,-0.9,7.3,-6.8,-0.1,0.0,66.2 
20131203,-1.9,7.1,-3.9,2.0,0.0,87.7 
20131204,1.6,4.1,-3.5,0.9,0.0,65.1 
20131205,-3.5,-1.0,-7.2,-4.6,0.0,48.3 
20131206,-6.3,3.9,-6.4,-1.7,1.6,86.2 
20131207,1.1,6.1,-1.8,2.4,2.5,72.2 
20131208,-1.8,-1.0,-4.8,-3.2,0.0,52.8 
20131209,-3.3,5.2,-3.3,0.3,0.0,58.3 
20131210,-0.5,8.3,-1.7,3.5,1.0,79.7 
20131211,0.1,-1.0,-9.1,-4.7,1.0,55.8 
20131212,-9.1,-3.4,-13.8,-8.2,0.0,50.0 
20131213,-9.4,-1.7,-12.3,-7.7,0.0,52.2 
20131214,-12.0,-1.0,-15.1,-8.7,0.0,62.0 
20131215,-7.2,2.4,-11.0,-5.4,0.0,59.8 
20131216,1.8,1.9,-6.8,-3.1,0.0,46.6 
20131217,-6.8,-1.3,-11.5,-6.4,0.0,52.8 
20131218,-9.2,6.9,-9.3,-1.0,0.0,66.3 
20131219,1.9,2.2,-9.4,-3.2,0.0,56.0 
20131220,-9.4,3.5,-12.1,-4.7,0.0,76.0 
20131221,-0.3,4.2,-6.1,-1.3,0.0,74.2 
20131222,-6.1,8.1,-6.8,-0.5,0.0,77.4 
20131223,-1.2,10.4,-1.3,6.0,0.0,82.9 
20131224,0.3,6.0,1.0,3.1,9.7,88.6 
20131225,1.5,1.5,-4.1,-2.1,10.7,53.1 
20131226,-3.0,1.4,-6.4,-2.9,0.0,61.8 
20131227,-6.3,-1.4,-13.0,-6.7,0.0,46.8 
20131228,-8.8,2.9,-9.3,-3.5,0.0,59.0 
20131229,-1.2,4.4,-1.2,2.2,0.0,70.2 
20131230,2.9,6.5,1.2,3.5,1.3,77.7 
20131231,1.2,4.3,-4.2,1.0,1.7,66.6 
20140101,-4.2,3.8,-8.5,-2.9,0.0,65.9 
20140102,-5.4,2.9,-8.1,-3.3,0.0,67.4 
20140103,-1.3,-1.0,-7.2,-3.8,0.0,49.3 
20140104,-3.6,-1.0,-8.1,-3.9,0.0,53.6 
20140105,-4.4,2.6,-7.0,-3.5,0.0,68.7 
20140106,-3.7,3.5,-9.0,-2.7,0.0,64.9 
20140107,-6.5,2.7,-10.4,-4.8,0.0,68.2 
20140108,0.5,3.2,1.0,2.2,1.6,77.2 
20140109,-0.8,-1.0,-5.8,-3.2,1.8,86.4 
20140110,-4.8,-2.2,-11.4,-6.2,1.7,67.6 
20140111,-10.4,-6.7,-16.2,-11.2,1.7,73.6 
20140112,-12.1,-5.8,-20.6,-12.2,0.0,65.3 
20140113,-8.9,1.5,-8.9,-5.2,0.0,82.4 
20140114,-7.9,5.4,-13.0,-4.9,0.0,77.4 
20140115,-0.8,8.2,-1.5,3.9,0.0,75.7 
20140116,-1.0,6.5,-2.8,1.8,1.2,86.0 
20140117,1.9,5.9,1.6,3.2,4.7,94.2 
20140118,2.2,6.0,1.0,2.8,5.0,79.6 
20140119,-0.5,5.3,-4.8,-0.6,0.0,65.5 
20140120,-4.2,7.7,-6.3,-0.6,0.0,76.5 
20140121,-1.6,6.0,-5.9,-1.2,0.0,72.2 
20140122,-0.8,7.4,-1.9,2.8,1.2,66.5 
20140123,-1.9,-1.9,-11.7,-8.2,1.2,49.9 
20140124,-11.7,-8.8,-15.2,-12.4,0.0,33.9 
20140125,-13.8,-8.4,-17.0,-12.7,0.0,42.4 
20140126,-14.2,-9.5,-16.7,-13.5,0.0,49.1 
20140127,-16.7,-2.9,-19.1,-11.1,0.0,53.6 
20140128,-7.5,-1.0,-8.7,-5.3,0.0,44.8 
20140129,-6.9,-4.1,-11.0,-7.6,0.0,48.3 
20140130,-10.8,1.3,-15.5,-8.2,0.0,65.2 
20140131,-4.4,2.4,-6.9,-2.3,0.0,53.1 
20140201,-2.9,2.3,-11.5,-4.7,0.0,49.5 
20140202,-7.2,3.7,-12.0,-4.9,0.0,56.5 
20140203,-6.9,-3.3,-8.8,-5.9,0.0,61.2 
20140204,-8.8,-4.8,-12.9,-8.5,0.0,47.2 
20140205,-8.6,-4.2,-15.8,-9.2,0.0,47.4 
20140206,-10.0,-5.1,-13.1,-9.2,0.0,49.7 
20140207,-10.5,-1.9,-19.0,-9.8,0.0,57.0 
20140208,-10.0,3.2,-14.6,-6.5,0.0,56.4 
20140209,-8.1,7.9,-9.3,-1.0,0.0,56.3 
20140210,-1.6,5.6,-6.4,-0.9,0.0,55.1 
20140211,-6.4,-1.0,-11.1,-5.5,0.0,69.7 
20140212,-5.4,-2.4,-15.7,-7.4,0.0,75.1 
20140213,-5.6,4.0,-12.8,-3.6,0.0,73.3 
20140214,-4.2,9.6,-6.1,2.7,0.0,66.2 
20140215,0.9,4.7,-5.0,-0.2,0.0,42.2 
20140216,-5.0,5.6,-8.0,-2.0,0.0,56.0 
20140217,-0.5,1.8,-5.7,-2.6,0.0,32.9 
20140218,-3.1,4.2,-5.8,-1.6,0.0,45.8 
20140219,-3.0,7.8,-6.2,0.5,0.0,57.2 
20140220,-3.4,6.5,-5.7,0.4,0.0,57.2 
20140221,0.3,4.1,-4.7,-0.6,0.0,32.8 
20140222,-3.6,7.2,-8.4,-1.1,0.0,59.4 
20140223,-0.4,10.1,-1.3,6.4,0.0,71.0 
20140224,5.4,10.0,-2.1,5.3,0.0,48.7 
20140225,-2.1,9.1,-2.4,2.3,0.0,38.9 
20140226,-2.2,11.3,-7.2,1.4,0.0,51.9 
20140227,-1.7,13.0,-5.1,3.6,0.0,56.1 
20140228,2.8,9.0,1.4,4.7,19.4,77.9 
20140301,5.4,5.4,-2.8,1.6,1.7,69.2 
20140302,-2.7,7.3,-7.8,-0.7,1.6,48.8 
20140303,-2.5,17.4,-3.2,7.3,0.0,49.6 
20140304,7.5,20.9,7.2,12.7,5.7,68.1 
20140305,12.2,12.2,1.0,6.3,6.4,78.3 
20140306,0.8,12.1,-3.0,4.3,7.1,66.3 
20140307,0.1,9.9,1.0,5.6,2.6,69.0 
20140308,2.2,7.5,1.0,3.3,5.9,87.6 
20140309,2.1,8.1,1.0,4.1,6.7,73.0 
20140310,0.2,10.9,-3.4,3.1,0.0,75.3 
20140311,1.2,13.3,1.1,6.3,0.0,61.4 
20140312,1.1,17.5,-2.4,7.7,0.0,65.2 
20140313,2.5,20.1,1.0,12.9,0.0,64.9 
20140314,9.8,24.1,4.2,13.7,0.0,64.8 
20140315,10.9,14.9,8.4,12.2,6.7,94.5 
20140316,8.3,9.3,1.0,6.5,7.6,68.2 
20140317,-0.1,14.4,-2.9,5.8,0.0,60.1 
20140318,4.1,11.3,1.5,6.5,2.0,75.8 
20140319,7.8,9.8,5.3,7.8,8.8,90.0 
20140320,5.3,9.7,2.8,5.6,13.7,51.1 
20140321,2.8,4.8,1.0,2.2,1.8,77.1 
20140322,0.5,11.3,1.0,6.1,3.6,68.6 
20140323,0.8,13.1,-2.8,5.2,0.0,65.3 
20140324,3.1,15.5,1.0,9.0,0.0,69.5 
20140325,4.9,19.1,3.1,8.9,0.0,70.7 
20140326,5.1,19.4,1.0,10.7,0.0,71.0 
20140327,6.7,22.2,2.8,12.3,0.0,68.1 
20140328,9.3,22.7,4.5,13.4,0.0,64.2 
20140329,10.6,21.0,7.4,13.7,0.0,72.3 
20140330,10.3,20.5,6.0,13.3,0.0,58.3 
20140331,10.7,22.2,6.6,14.0,0.0,58.5 
20140401,9.8,21.1,7.4,14.1,0.0,68.9 
20140402,13.4,24.8,9.1,16.5,0.0,69.4 
20140403,13.0,24.3,10.5,17.3,0.0,68.4 
20140404,15.0,16.2,9.0,12.0,11.8,83.9 
20140405,9.1,9.1,7.1,7.8,10.6,91.4 
20140406,7.1,10.3,3.0,7.1,12.0,73.2 
20140407,3.2,8.7,2.8,4.8,13.7,41.9 
20140408,3.3,12.5,-2.2,7.4,0.0,52.8 
