datadate,수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러)
201607,1880377.0,1725948.0,0.0,0.0,1725948.0
201608,412772.0,456224.0,0.0,0.0,456224.0
201609,60196.0,134319.0,120000.0,115474.0,18845.0
201610,12936.0,45118.0,769600.0,671159.0,-626041.0
201611,28622.0,89983.0,475270.0,459588.0,-369605.0
201612,158386.0,551884.0,1295061.0,1153614.0,-601730.0
201301,3370.0,18445.0,77938.0,165152.0,-146707.0
201302,4222.0,27987.0,67134.0,180236.0,-152249.0
201303,4682.0,24410.0,84642.0,198820.0,-174410.0
201304,3537.0,15464.0,53057.0,106810.0,-91346.0
201305,3249.0,19234.0,72108.0,141485.0,-122251.0
201306,4004.0,22277.0,14003.0,27008.0,-4731.0
201307,4136.0,22225.0,13601.0,30363.0,-8138.0
201308,2846.0,22785.0,5765.0,11597.0,11188.0
201309,5098.0,41996.0,51315.0,69037.0,-27041.0
201310,7361.0,52284.0,34121.0,59783.0,-7499.0
201311,5498.0,31235.0,121702.0,219552.0,-188317.0
201312,4904.0,24570.0,105037.0,186402.0,-161832.0
201401,4166.0,29928.0,46563.0,108080.0,-78152.0
201402,3064.0,21198.0,53874.0,110776.0,-89578.0
201403,4105.0,29155.0,28475.0,70645.0,-41490.0
201404,5754.0,33577.0,31862.0,48044.0,-14467.0
201405,3214.0,16864.0,45025.0,82530.0,-65666.0
201406,2613.0,23118.0,28322.0,63790.0,-40672.0
201407,3330.0,23713.0,22075.0,45307.0,-21594.0
201408,8324.0,29901.0,11.0,161.0,29740.0
201409,4546.0,26894.0,26.0,314.0,26580.0
201410,8286.0,41131.0,132126.0,201770.0,-160639.0
201411,8036.0,44641.0,175374.0,294449.0,-249808.0
201412,3068.0,31593.0,185320.0,361615.0,-330022.0
201501,2802.0,23455.0,113271.0,209995.0,-186540.0
201502,1815.0,18470.0,41012.0,73679.0,-55209.0
201503,3184.0,35321.0,56390.0,89551.0,-54230.0
201504,1662.0,11274.0,42018.0,75016.0,-63742.0
201505,3185.0,15428.0,18011.0,31452.0,-16024.0
201506,1960.0,8693.0,31008.0,69174.0,-60481.0
201507,3508.0,16606.0,15505.0,23798.0,-7192.0
201508,1205.0,6457.0,46539.0,73694.0,-67237.0
201509,24292.0,34193.0,127747.0,190000.0,-155807.0
201510,4179.0,21260.0,131243.0,182666.0,-161406.0
201511,47632.0,64207.0,148059.0,227719.0,-163512.0
201512,2619.0,14206.0,89586.0,183257.0,-169051.0
201601,3671.0,19378.0,107135.0,212925.0,-193547.0
201602,3743.0,19476.0,35079.0,88485.0,-69009.0
201603,1181.0,9786.0,52862.0,104078.0,-94292.0
201604,461.0,8501.0,32380.0,68134.0,-59633.0
201605,107.0,2080.0,13250.0,29992.0,-27912.0
201606,536.0,4808.0,54765.0,120169.0,-115361.0
201607,602.0,3933.0,125807.0,176338.0,-172405.0
201608,683.0,14487.0,76940.0,123777.0,-109290.0
201609,644.0,5141.0,120703.0,208823.0,-203682.0
201610,7165.0,25956.0,78993.0,118286.0,-92330.0
201611,7452.0,32208.0,112973.0,205096.0,-172888.0
201612,250.0,5043.0,162527.0,315127.0,-310084.0
