datadate,수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러)
201410,0.0,0.0,1260851.0,1069578.0,-1069578.0
201411,0.0,0.0,1581308.0,1297652.0,-1297652.0
201412,0.0,0.0,1623002.0,1353625.0,-1353625.0
201501,0.0,0.0,1463778.0,1305919.0,-1305919.0
201502,0.0,0.0,798547.0,696316.0,-696316.0
201503,0.0,0.0,1097802.0,927357.0,-927357.0
201504,2.0,400.0,1400340.0,1045055.0,-1044655.0
201505,0.0,0.0,923607.0,769663.0,-769663.0
201506,1000.0,1500.0,1197212.0,850283.0,-848783.0
201507,0.0,0.0,1275520.0,966561.0,-966561.0
201508,0.0,0.0,1435874.0,1096700.0,-1096700.0
201509,0.0,0.0,1562912.0,1324176.0,-1324176.0
201510,0.0,0.0,1097262.0,887642.0,-887642.0
201511,0.0,0.0,1351200.0,1138511.0,-1138511.0
201512,0.0,0.0,1587149.0,1192832.0,-1192832.0
201601,266.0,645.0,1520578.0,1147001.0,-1146356.0
201602,0.0,0.0,1232825.0,900851.0,-900851.0
201603,0.0,0.0,1525058.0,1240461.0,-1240461.0
201604,0.0,0.0,1568921.0,1134406.0,-1134406.0
201605,0.0,0.0,1241303.0,1110534.0,-1110534.0
201606,0.0,0.0,1419377.0,1129488.0,-1129488.0
201607,0.0,0.0,2137683.0,1557904.0,-1557904.0
201608,0.0,0.0,1217035.0,976800.0,-976800.0
201609,0.0,0.0,1355414.0,1054225.0,-1054225.0
201610,0.0,0.0,1025869.0,840784.0,-840784.0
201611,0.0,0.0,1162932.0,1281559.0,-1281559.0
201612,0.0,0.0,1774177.0,1382034.0,-1382034.0
201301,0.0,0.0,2245002.0,2095455.0,-2095455.0
201302,0.0,0.0,1932453.0,1811859.0,-1811859.0
201303,0.0,0.0,2381839.0,2159926.0,-2159926.0
201304,0.0,0.0,1692411.0,1517524.0,-1517524.0
201305,0.0,0.0,2401268.0,2199051.0,-2199051.0
201306,0.0,0.0,2947561.0,2770975.0,-2770975.0
201307,0.0,0.0,2373429.0,2276505.0,-2276505.0
201308,0.0,0.0,2331604.0,2186117.0,-2186117.0
201309,0.0,0.0,1998272.0,1797959.0,-1797959.0
201310,0.0,0.0,1936858.0,1862134.0,-1862134.0
201311,0.0,0.0,2801986.0,2578789.0,-2578789.0
201312,18788.0,15030.0,2634714.0,2320281.0,-2305251.0
201401,37600.0,18800.0,2921654.0,2612438.0,-2593638.0
201402,0.0,0.0,2061597.0,1729346.0,-1729346.0
201403,0.0,0.0,2910949.0,2760346.0,-2760346.0
201404,0.0,0.0,2326037.0,2264991.0,-2264991.0
201405,0.0,0.0,2457449.0,2129077.0,-2129077.0
201406,0.0,0.0,2703311.0,2403012.0,-2403012.0
201407,0.0,0.0,1830872.0,1708579.0,-1708579.0
201408,38576.0,31632.0,3267985.0,2852128.0,-2820496.0
201409,0.0,0.0,1197936.0,1255823.0,-1255823.0
201410,0.0,0.0,2047338.0,1729368.0,-1729368.0
201411,0.0,0.0,2319666.0,2087890.0,-2087890.0
201412,10418.0,8126.0,1986561.0,1732635.0,-1724509.0
201501,0.0,0.0,2635696.0,2271532.0,-2271532.0
201502,0.0,0.0,1850664.0,1665629.0,-1665629.0
201503,0.0,0.0,2661543.0,2308801.0,-2308801.0
201504,0.0,0.0,2704918.0,2409648.0,-2409648.0
201505,0.0,0.0,3163069.0,2959045.0,-2959045.0
201506,0.0,0.0,3019957.0,2917714.0,-2917714.0
201507,0.0,0.0,3080576.0,2870131.0,-2870131.0
201508,0.0,0.0,1306401.0,1349881.0,-1349881.0
201509,0.0,0.0,2401704.0,2350152.0,-2350152.0
201510,0.0,0.0,1466207.0,1314400.0,-1314400.0
201511,0.0,0.0,2140821.0,1892232.0,-1892232.0
201512,0.0,0.0,1706683.0,1609529.0,-1609529.0
201601,0.0,0.0,2521147.0,2268877.0,-2268877.0
201602,0.0,0.0,2122159.0,2097350.0,-2097350.0
201603,0.0,0.0,1769778.0,1654791.0,-1654791.0
201604,0.0,0.0,2247076.0,2051308.0,-2051308.0
201605,0.0,0.0,3451069.0,2963911.0,-2963911.0
201606,0.0,0.0,1979403.0,1898257.0,-1898257.0
201607,0.0,0.0,2228491.0,1922943.0,-1922943.0
201608,0.0,0.0,2001909.0,1860493.0,-1860493.0
201609,0.0,0.0,1453634.0,1488117.0,-1488117.0
201610,0.0,0.0,1598958.0,1477361.0,-1477361.0
201611,0.0,0.0,1566700.0,1517037.0,-1517037.0
201612,710.0,588.0,1877499.0,1606259.0,-1605671.0
201301,63271.0,82804.0,270361.0,366373.0,-283569.0
201302,49248.0,58251.0,291358.0,444791.0,-386540.0
201303,168780.0,221766.0,222924.0,266250.0,-44484.0
201304,126818.0,154016.0,289328.0,428700.0,-274684.0
201305,98219.0,130353.0,210269.0,202630.0,-72277.0
201306,153568.0,184603.0,248328.0,256864.0,-72261.0
201307,279183.0,320521.0,326349.0,312637.0,7884.0
201308,200400.0,288209.0,251472.0,249399.0,38810.0
201309,232719.0,309907.0,271961.0,276440.0,33467.0
201310,81389.0,130474.0,211997.0,273924.0,-143450.0
201311,74809.0,115645.0,288740.0,272441.0,-156796.0
201312,155953.0,158141.0,238969.0,259151.0,-101010.0
201401,79408.0,118370.0,192913.0,204040.0,-85670.0
201402,163035.0,230287.0,218877.0,262661.0,-32374.0
201403,76762.0,143073.0,318591.0,311548.0,-168475.0
201404,229928.0,305224.0,327316.0,302890.0,2334.0
201405,188958.0,256206.0,347098.0,325497.0,-69291.0
201406,167328.0,201984.0,314506.0,293395.0,-91411.0
201407,138183.0,187495.0,390978.0,376812.0,-189317.0
201408,262772.0,277994.0,305923.0,292632.0,-14638.0
201409,89276.0,100650.0,175443.0,162306.0,-61656.0
201410,362553.0,400152.0,250015.0,263258.0,136894.0
201411,213351.0,223009.0,247357.0,275638.0,-52629.0
201412,183639.0,229060.0,283166.0,288280.0,-59220.0
201501,64426.0,94502.0,296437.0,369428.0,-274926.0
201502,63434.0,68801.0,248229.0,240002.0,-171201.0
201503,168451.0,190926.0,377624.0,416154.0,-225228.0
201504,203697.0,280953.0,364787.0,391877.0,-110924.0
201505,166187.0,216055.0,376820.0,424075.0,-208020.0
201506,256302.0,291373.0,224896.0,294050.0,-2677.0
201507,207458.0,241301.0,292315.0,352831.0,-111530.0
201508,375982.0,333882.0,265314.0,314838.0,19044.0
201509,220075.0,266412.0,263620.0,287230.0,-20818.0
201510,153948.0,171692.0,368477.0,389251.0,-217559.0
201511,115254.0,131262.0,164855.0,195276.0,-64014.0
201512,157522.0,188973.0,364676.0,441966.0,-252993.0
201601,155884.0,193289.0,288533.0,334103.0,-140814.0
201602,185043.0,255261.0,307100.0,352610.0,-97349.0
201603,153374.0,203206.0,210872.0,255081.0,-51875.0
201604,232906.0,347541.0,233663.0,305031.0,42510.0
201605,119258.0,199474.0,129681.0,164292.0,35182.0
201606,156184.0,199800.0,174655.0,231614.0,-31814.0
201607,167229.0,206209.0,274847.0,395977.0,-189768.0
201608,220837.0,237567.0,300023.0,433932.0,-196365.0
201609,297013.0,359802.0,277894.0,391471.0,-31669.0
201610,194745.0,197243.0,266876.0,389703.0,-192460.0
201611,217415.0,258113.0,347078.0,466224.0,-208111.0
201612,217068.0,238713.0,329262.0,502265.0,-263552.0
201301,684.0,1219.0,270454.0,252338.0,-251119.0
201302,1094.0,1936.0,311848.0,263840.0,-261904.0
201303,0.0,0.0,485359.0,432570.0,-432570.0
201304,829.0,1512.0,247048.0,151888.0,-150376.0
201305,1244.0,4295.0,398938.0,305656.0,-301361.0
201306,0.0,0.0,181045.0,173290.0,-173290.0
201307,3050.0,2373.0,306373.0,307598.0,-305225.0
201308,0.0,0.0,424498.0,343850.0,-343850.0
201309,502.0,878.0,344672.0,375433.0,-374555.0
201310,3506.0,5905.0,366928.0,224991.0,-219086.0
201311,410.0,735.0,453113.0,367845.0,-367110.0
201312,0.0,0.0,294311.0,213227.0,-213227.0
201401,0.0,0.0,467082.0,415005.0,-415005.0
201402,319.0,570.0,380370.0,355444.0,-354874.0
201403,365.0,680.0,392665.0,317349.0,-316669.0
201404,319.0,588.0,368090.0,351772.0,-351184.0
201405,0.0,0.0,522260.0,407370.0,-407370.0
201406,9250.0,16672.0,315654.0,278031.0,-261359.0
201407,274.0,496.0,344714.0,279913.0,-279417.0
201408,228.0,414.0,440296.0,393974.0,-393560.0
201409,274.0,496.0,269926.0,256943.0,-256447.0
201410,365.0,662.0,421142.0,308994.0,-308332.0
201411,13663.0,33158.0,424877.0,313921.0,-280763.0
201412,274.0,496.0,249232.0,290028.0,-289532.0
201501,4103.0,6489.0,463420.0,339033.0,-332544.0
201502,334.0,599.0,250463.0,209490.0,-208891.0
201503,18.0,10.0,258180.0,219288.0,-219278.0
201504,274.0,496.0,351590.0,321814.0,-321318.0
201505,638.0,1158.0,157525.0,218444.0,-217286.0
201506,3672.0,3822.0,180720.0,248119.0,-244297.0
201507,0.0,0.0,178105.0,242893.0,-242893.0
201508,0.0,0.0,133669.0,204377.0,-204377.0
201509,0.0,0.0,70403.0,112772.0,-112772.0
201510,0.0,0.0,123939.0,201197.0,-201197.0
201511,0.0,0.0,172508.0,197891.0,-197891.0
201512,274.0,496.0,145986.0,258498.0,-258002.0
201601,0.0,0.0,121340.0,156778.0,-156778.0
201602,2162.0,15552.0,109776.0,191768.0,-176216.0
201603,0.0,0.0,193140.0,218239.0,-218239.0
201604,0.0,0.0,106583.0,124887.0,-124887.0
201605,0.0,0.0,105772.0,256420.0,-256420.0
201606,0.0,7.0,139142.0,175903.0,-175896.0
201607,0.0,0.0,73171.0,489711.0,-489711.0
201608,280.0,3100.0,50183.0,67552.0,-64452.0
201609,7.0,10.0,71859.0,116339.0,-116329.0
201610,0.0,0.0,146353.0,462688.0,-462688.0
201611,0.0,0.0,205215.0,239419.0,-239419.0
201612,275.0,212.0,45369.0,74498.0,-74286.0
201301,482.0,4582.0,223210.0,401268.0,-396686.0
201302,5468.0,22168.0,385127.0,678428.0,-656260.0
201303,6411.0,17822.0,339601.0,553516.0,-535694.0
201304,1711.0,1431.0,564571.0,802357.0,-800926.0
201305,787.0,2529.0,481925.0,839220.0,-836691.0
201306,7685.0,16809.0,378275.0,605051.0,-588242.0
201307,45215.0,43256.0,633771.0,897433.0,-854177.0
201308,82566.0,65372.0,395744.0,595676.0,-530304.0
201309,138677.0,136113.0,379787.0,568827.0,-432714.0
201310,1387.0,4529.0,423751.0,679640.0,-675111.0
201311,1575.0,8637.0,371177.0,585395.0,-576758.0
201312,9247.0,25558.0,369650.0,676095.0,-650537.0
201401,12912.0,34707.0,546024.0,818455.0,-783748.0
201402,6470.0,6473.0,198897.0,367091.0,-360618.0
201403,4062.0,16624.0,462752.0,742405.0,-725781.0
201404,4138.0,17899.0,398502.0,677470.0,-659571.0
201405,8898.0,27429.0,454282.0,736210.0,-708781.0
201406,6168.0,19524.0,485687.0,749032.0,-729508.0
201407,3141.0,10833.0,426229.0,666313.0,-655480.0
201408,3006.0,16195.0,512472.0,817114.0,-800919.0
201409,3827.0,15478.0,448858.0,746421.0,-730943.0
201410,18727.0,50973.0,368049.0,565276.0,-514303.0
201411,3329.0,13659.0,441314.0,721103.0,-707444.0
201412,2492.0,11598.0,329829.0,551227.0,-539629.0
201501,2529.0,9954.0,719492.0,1163875.0,-1153921.0
201502,4047.0,15884.0,306598.0,459033.0,-443149.0
201503,3549.0,11286.0,565822.0,856790.0,-845504.0
201504,4344.0,14153.0,476564.0,744137.0,-729984.0
201505,5634.0,21693.0,494413.0,817902.0,-796209.0
201506,3974.0,14106.0,494587.0,759485.0,-745379.0
201507,1782.0,6445.0,473882.0,763981.0,-757536.0
201508,5231.0,15631.0,406486.0,644381.0,-628750.0
201509,6240.0,12986.0,391568.0,513924.0,-500938.0
201510,2236.0,7781.0,459724.0,669051.0,-661270.0
201511,4696.0,16726.0,404201.0,696063.0,-679337.0
201512,1779.0,6898.0,379667.0,569051.0,-562153.0
201601,612.0,3174.0,456385.0,630127.0,-626953.0
201602,2088.0,7947.0,496836.0,755155.0,-747208.0
201603,2713.0,11159.0,620545.0,885082.0,-873923.0
201604,2690.0,13113.0,312001.0,621885.0,-608772.0
201605,8423.0,28281.0,575661.0,902432.0,-874151.0
201606,5846.0,24068.0,412122.0,746724.0,-722656.0
201607,7379.0,28301.0,426468.0,800930.0,-772629.0
201608,3633.0,17794.0,309114.0,561805.0,-544011.0
201609,8673.0,21643.0,356689.0,605224.0,-583581.0
201610,7444.0,23090.0,472872.0,784510.0,-761420.0
201611,9704.0,37716.0,558354.0,993453.0,-955737.0
201612,9754.0,35605.0,422079.0,772716.0,-737111.0
