datadate,수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러)
201603,0.0,0.0,2.0,27.0,-27.0
201606,4.0,13.0,0.0,0.0,13.0
201608,0.0,0.0,1.0,12.0,-12.0
201611,0.0,0.0,2.0,133.0,-133.0
201301,0.0,0.0,103620.0,157977.0,-157977.0
201302,10806.0,64759.0,174922.0,244256.0,-179497.0
201303,0.0,0.0,134839.0,186132.0,-186132.0
201304,5000.0,32056.0,158841.0,218053.0,-185997.0
201305,3.0,81.0,209735.0,321555.0,-321474.0
201306,160.0,1328.0,152210.0,223422.0,-222094.0
201307,5000.0,32551.0,148317.0,230362.0,-197811.0
201308,0.0,0.0,144756.0,207379.0,-207379.0
201309,14036.0,62421.0,171470.0,296199.0,-233778.0
201310,20340.0,135334.0,140553.0,211393.0,-76059.0
201311,0.0,0.0,106562.0,141634.0,-141634.0
201312,180.0,1452.0,173581.0,278412.0,-276960.0
201401,0.0,0.0,183242.0,271742.0,-271742.0
201402,0.0,0.0,110682.0,192989.0,-192989.0
201403,0.0,0.0,209092.0,344697.0,-344697.0
201404,0.0,0.0,242662.0,408774.0,-408774.0
201405,0.0,0.0,148621.0,242664.0,-242664.0
201406,0.0,0.0,163706.0,238033.0,-238033.0
201407,4115.0,25450.0,191359.0,309858.0,-284408.0
201408,4600.0,5884.0,241806.0,417846.0,-411962.0
201409,0.0,0.0,184401.0,275756.0,-275756.0
201410,14.0,15.0,169972.0,226088.0,-226073.0
201411,0.0,0.0,178461.0,272200.0,-272200.0
201412,0.0,0.0,142557.0,211010.0,-211010.0
201501,6019.0,37867.0,255257.0,371658.0,-333791.0
201502,0.0,0.0,190931.0,298010.0,-298010.0
201503,14956.0,18415.0,165889.0,275406.0,-256991.0
201504,23863.0,27114.0,324381.0,525123.0,-498009.0
201505,32200.0,33262.0,219317.0,322889.0,-289627.0
201506,188.0,2154.0,303820.0,463122.0,-460968.0
201507,32212.0,30303.0,262677.0,412074.0,-381771.0
201508,19125.0,20800.0,243764.0,400038.0,-379238.0
201509,0.0,0.0,298815.0,420398.0,-420398.0
201510,0.0,0.0,132298.0,187041.0,-187041.0
201511,168.0,4301.0,147461.0,199355.0,-195054.0
201512,2000.0,14694.0,223685.0,360424.0,-345730.0
201601,0.0,0.0,169568.0,276328.0,-276328.0
201602,0.0,0.0,195018.0,316971.0,-316971.0
201603,5000.0,35357.0,257913.0,495027.0,-459670.0
201604,7585.0,12232.0,168956.0,256068.0,-243836.0
201605,3450.0,4290.0,122230.0,222847.0,-218557.0
201606,0.0,0.0,259355.0,436607.0,-436607.0
201607,0.0,0.0,313969.0,565095.0,-565095.0
201608,0.0,0.0,227347.0,381137.0,-381137.0
201609,0.0,0.0,315116.0,559892.0,-559892.0
201610,0.0,0.0,160260.0,306780.0,-306780.0
201611,0.0,0.0,227487.0,424711.0,-424711.0
201612,9200.0,72798.0,158071.0,312648.0,-239850.0
201301,0.0,0.0,68586.0,235847.0,-235847.0
201302,0.0,0.0,28007.0,71670.0,-71670.0
201303,0.0,0.0,88396.0,252974.0,-252974.0
201304,0.0,0.0,44750.0,146459.0,-146459.0
201305,100.0,1413.0,97347.0,336949.0,-335536.0
201306,0.0,0.0,106937.0,271213.0,-271213.0
201307,0.0,0.0,54373.0,201806.0,-201806.0
201308,0.0,0.0,116857.0,394190.0,-394190.0
201309,80.0,1847.0,94182.0,270842.0,-268995.0
201310,0.0,0.0,19618.0,82780.0,-82780.0
201311,25.0,839.0,70597.0,243854.0,-243015.0
201312,0.0,0.0,20776.0,78011.0,-78011.0
201401,100.0,3006.0,23597.0,69462.0,-66456.0
201402,0.0,0.0,34512.0,101415.0,-101415.0
201403,11600.0,18133.0,61541.0,185890.0,-167757.0
201404,1295.0,10002.0,96976.0,314223.0,-304221.0
201405,0.0,0.0,135113.0,383096.0,-383096.0
201406,160.0,3765.0,59830.0,175552.0,-171787.0
201407,2.0,20.0,20997.0,80594.0,-80574.0
201408,40.0,718.0,80118.0,254880.0,-254162.0
201409,40.0,730.0,44954.0,154687.0,-153957.0
201410,120.0,2041.0,87099.0,260194.0,-258153.0
201411,180.0,3069.0,44468.0,201378.0,-198309.0
201412,0.0,0.0,33753.0,102230.0,-102230.0
201501,0.0,0.0,76872.0,242363.0,-242363.0
201502,0.0,0.0,22950.0,88101.0,-88101.0
201503,0.0,0.0,178538.0,482793.0,-482793.0
201504,0.0,0.0,40993.0,143715.0,-143715.0
201505,0.0,0.0,72139.0,221932.0,-221932.0
201506,0.0,0.0,101172.0,285401.0,-285401.0
201507,112.0,1149.0,145839.0,446805.0,-445656.0
201508,0.0,0.0,46860.0,152827.0,-152827.0
201509,0.0,0.0,24739.0,93667.0,-93667.0
201510,4.0,43.0,53762.0,167055.0,-167012.0
201511,152.0,1961.0,30452.0,100041.0,-98080.0
201512,0.0,0.0,23604.0,107705.0,-107705.0
201601,0.0,0.0,93100.0,295587.0,-295587.0
201602,300.0,5427.0,93552.0,205943.0,-200516.0
201603,0.0,0.0,40273.0,129335.0,-129335.0
201604,0.0,0.0,56141.0,160992.0,-160992.0
201605,0.0,0.0,62986.0,156473.0,-156473.0
201606,0.0,0.0,142935.0,453613.0,-453613.0
201607,0.0,0.0,167259.0,425966.0,-425966.0
201608,3020.0,4675.0,172348.0,336973.0,-332298.0
201609,0.0,0.0,49146.0,131162.0,-131162.0
201610,0.0,0.0,125258.0,258822.0,-258822.0
201611,0.0,0.0,72322.0,137796.0,-137796.0
201612,80.0,1438.0,46251.0,71494.0,-70056.0
201301,3.0,56.0,2856.0,4297.0,-4241.0
201302,0.0,0.0,36444.0,42145.0,-42145.0
201303,8360.0,30593.0,105305.0,199188.0,-168595.0
201304,0.0,0.0,55111.0,63104.0,-63104.0
201305,0.0,0.0,98397.0,124772.0,-124772.0
201306,0.0,0.0,116421.0,143812.0,-143812.0
201307,0.0,0.0,296969.0,347314.0,-347314.0
201308,0.0,0.0,54890.0,62268.0,-62268.0
201309,0.0,0.0,11055.0,18129.0,-18129.0
201310,0.0,0.0,9309.0,12363.0,-12363.0
201311,0.0,0.0,36704.0,44197.0,-44197.0
201312,0.0,0.0,46510.0,49788.0,-49788.0
201401,0.0,0.0,33120.0,41619.0,-41619.0
201402,0.0,0.0,75373.0,89984.0,-89984.0
201403,0.0,0.0,119770.0,142259.0,-142259.0
201404,0.0,0.0,29351.0,37666.0,-37666.0
201405,0.0,0.0,26407.0,27076.0,-27076.0
201406,0.0,0.0,15105.0,17819.0,-17819.0
201407,0.0,0.0,32364.0,37404.0,-37404.0
201408,0.0,0.0,4131.0,7623.0,-7623.0
201409,0.0,0.0,18054.0,23428.0,-23428.0
201410,0.0,0.0,95492.0,105219.0,-105219.0
201411,0.0,0.0,71027.0,71130.0,-71130.0
201412,0.0,0.0,4587.0,5942.0,-5942.0
201501,0.0,0.0,46902.0,61937.0,-61937.0
201502,0.0,0.0,58884.0,58612.0,-58612.0
201503,0.0,0.0,7218.0,27546.0,-27546.0
201504,0.0,0.0,28293.0,47593.0,-47593.0
201505,0.0,0.0,63617.0,64758.0,-64758.0
201506,0.0,0.0,45082.0,49506.0,-49506.0
201507,0.0,0.0,18419.0,39921.0,-39921.0
201508,0.0,0.0,13290.0,31109.0,-31109.0
201509,0.0,0.0,24356.0,31908.0,-31908.0
201510,0.0,0.0,1237.0,3995.0,-3995.0
201511,0.0,0.0,11123.0,32165.0,-32165.0
201512,0.0,0.0,6870.0,9167.0,-9167.0
201601,0.0,0.0,13199.0,32618.0,-32618.0
201602,0.0,0.0,7056.0,9407.0,-9407.0
201603,0.0,0.0,2714.0,3034.0,-3034.0
201604,0.0,0.0,1662.0,1901.0,-1901.0
201605,0.0,0.0,8147.0,23749.0,-23749.0
201606,0.0,0.0,29639.0,56595.0,-56595.0
201607,0.0,0.0,13045.0,17499.0,-17499.0
201608,0.0,0.0,16820.0,33156.0,-33156.0
201609,0.0,0.0,33905.0,33655.0,-33655.0
201610,0.0,0.0,23547.0,18535.0,-18535.0
201611,0.0,0.0,5919.0,10254.0,-10254.0
201612,0.0,0.0,10189.0,52098.0,-52098.0
