datadate,농산물 부류명,등급코드,등급명,조사단위(kg),시도별 구분,지역명,시장코드,시장명,가격(원)
20130105,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,36000.0
20130105,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130105,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,30000.0
20130105,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,35000.0
20130106,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,43000.0
20130106,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,40000.0
20130106,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130106,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130106,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,40000.0
20130106,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,38000.0
20130106,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,36000.0
20130106,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130106,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,30000.0
20130106,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,35000.0
20130107,,,,,,,,,
20130108,,,,,,,,,
20130109,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,43000.0
20130109,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,40000.0
20130109,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130109,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130109,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,40000.0
20130109,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,38000.0
20130109,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,36000.0
20130109,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130109,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,30000.0
20130109,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,35000.0
20130110,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,43000.0
20130110,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,40000.0
20130110,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130110,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130110,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,40000.0
20130110,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,38000.0
20130110,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,36000.0
20130110,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130110,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,30000.0
20130110,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,35000.0
20130111,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,43000.0
20130111,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,40000.0
20130111,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130111,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130111,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,40000.0
20130111,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,38000.0
20130111,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,36000.0
20130111,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130111,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,30000.0
20130111,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,35000.0
20130112,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,45000.0
20130112,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,40000.0
20130112,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130112,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,40000.0
20130112,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,40000.0
20130112,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,40000.0
20130112,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,36000.0
20130112,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130112,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130112,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,35000.0
20130113,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,45000.0
20130113,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,37000.0
20130113,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130113,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,40000.0
20130113,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,45000.0
20130113,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,40000.0
20130113,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,33000.0
20130113,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130113,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130113,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,40000.0
20130114,,,,,,,,,
20130115,,,,,,,,,
20130116,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,45000.0
20130116,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,37000.0
20130116,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130116,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,40000.0
20130116,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,55000.0
20130116,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,40000.0
20130116,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,33000.0
20130116,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130116,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130116,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,50000.0
20130117,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,45000.0
20130117,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,39000.0
20130117,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130117,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,40000.0
20130117,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,45000.0
20130117,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,40000.0
20130117,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,35000.0
20130117,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130117,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130117,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,40000.0
20130118,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,45000.0
20130118,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,39000.0
20130118,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130118,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,40000.0
20130118,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,45000.0
20130118,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,40000.0
20130118,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,35000.0
20130118,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130118,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130118,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,40000.0
20130119,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,45000.0
20130119,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,39000.0
20130119,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130119,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,40000.0
20130119,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,45000.0
20130119,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,40000.0
20130119,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,35000.0
20130119,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130119,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130119,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,40000.0
20130120,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,45000.0
20130120,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,39000.0
20130120,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130120,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,40000.0
20130120,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,45000.0
20130120,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,40000.0
20130120,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,35000.0
20130120,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130120,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130120,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,40000.0
20130121,,,,,,,,,
20130122,,,,,,,,,
20130123,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,45000.0
20130123,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,39000.0
20130123,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130123,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,40000.0
20130123,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,45000.0
20130123,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,40000.0
20130123,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,35000.0
20130123,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130123,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130123,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,40000.0
20130124,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,47000.0
20130124,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,39000.0
20130124,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130124,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,40000.0
20130124,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,45000.0
20130124,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,40000.0
20130124,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,35000.0
20130124,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130124,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130124,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,40000.0
20130125,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,47000.0
20130125,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,40000.0
20130125,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130125,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,40000.0
20130125,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,45000.0
20130125,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,40000.0
20130125,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,35000.0
20130125,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130125,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130125,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,40000.0
20130126,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,47000.0
20130126,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,40000.0
20130126,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130126,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,40000.0
20130126,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,40000.0
20130126,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,40000.0
20130126,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,35000.0
20130126,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130126,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130126,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,35000.0
20130127,,,,,,,,,
20130128,,,,,,,,,
20130129,,,,,,,,,
20130130,,,,,,,,,
20130131,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,47000.0
20130131,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,40000.0
20130131,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130131,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,40000.0
20130131,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,40000.0
20130131,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,40000.0
20130131,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,35000.0
20130131,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130131,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130131,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,35000.0
20130201,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,47000.0
20130201,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,40000.0
20130201,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130201,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,40000.0
20130201,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,40000.0
20130201,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,40000.0
20130201,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,35000.0
20130201,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130201,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130201,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,35000.0
20130202,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,47000.0
20130202,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,40000.0
20130202,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130202,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,40000.0
20130202,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,40000.0
20130202,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,40000.0
20130202,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,35000.0
20130202,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130202,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130202,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,35000.0
20130203,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,47000.0
20130203,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,40000.0
20130203,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130203,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,40000.0
20130203,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,40000.0
20130203,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,40000.0
20130203,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,35000.0
20130203,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130203,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130203,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,35000.0
20130204,,,,,,,,,
20130205,,,,,,,,,
20130206,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,47000.0
20130206,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,40000.0
20130206,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130206,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,40000.0
20130206,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,40000.0
20130206,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,40000.0
20130206,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,35000.0
20130206,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130206,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130206,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,35000.0
20130207,,,,,,,,,
20130208,,,,,,,,,
20130209,,,,,,,,,
20130210,,,,,,,,,
20130211,,,,,,,,,
20130212,,,,,,,,,
20130213,,,,,,,,,
20130214,,,,,,,,,
20130215,,,,,,,,,
20130216,,,,,,,,,
20130217,,,,,,,,,
20130218,,,,,,,,,
20130219,,,,,,,,,
20130220,,,,,,,,,
20130221,,,,,,,,,
20130222,,,,,,,,,
20130223,,,,,,,,,
20130224,,,,,,,,,
20130225,,,,,,,,,
20130226,,,,,,,,,
20130227,,,,,,,,,
20130228,,,,,,,,,
20130301,,,,,,,,,
20130302,,,,,,,,,
20130303,,,,,,,,,
20130304,,,,,,,,,
20130305,,,,,,,,,
20130306,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,45000.0
20130306,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,40000.0
20130306,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130306,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130306,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,35000.0
20130306,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,40000.0
20130306,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,35000.0
20130306,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130306,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,30000.0
20130306,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,30000.0
20130307,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,45000.0
20130307,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,40000.0
20130307,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130307,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130307,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,35000.0
20130307,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,40000.0
20130307,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,35000.0
20130307,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130307,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,30000.0
20130307,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,30000.0
20130308,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,45000.0
20130308,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,40000.0
20130308,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130308,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130308,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,35000.0
20130308,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,40000.0
20130308,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,35000.0
20130308,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130308,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,30000.0
20130308,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,30000.0
20130309,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,45000.0
20130309,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,40000.0
20130309,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130309,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130309,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,35000.0
20130309,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,40000.0
20130309,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,35000.0
20130309,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130309,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,30000.0
20130309,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,30000.0
20130310,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,45000.0
20130310,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,40000.0
20130310,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130310,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130310,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,40000.0
20130310,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,40000.0
20130310,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,35000.0
20130310,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130310,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,30000.0
20130310,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,35000.0
20130311,,,,,,,,,
20130312,,,,,,,,,
20130313,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,43000.0
20130313,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,37000.0
20130313,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130313,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130313,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,37000.0
20130313,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,38000.0
20130313,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,32000.0
20130313,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130313,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,30000.0
20130313,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,32000.0
20130314,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,43000.0
20130314,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,37000.0
20130314,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130314,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,35000.0
20130314,과일류,4.0,상품,10kg,2501.0,대전,250113.0,오정도매,37000.0
20130314,과일류,5.0,중품,10kg,1101.0,서울,110211.0,가락도매,38000.0
20130314,과일류,5.0,중품,10kg,2100.0,부산,210042.0,엄궁도매,32000.0
20130314,과일류,5.0,중품,10kg,2200.0,대구,220021.0,북부도매,35000.0
20130314,과일류,5.0,중품,10kg,2401.0,광주,240122.0,각화도매,30000.0
20130314,과일류,5.0,중품,10kg,2501.0,대전,250113.0,오정도매,32000.0
20130315,과일류,4.0,상품,10kg,1101.0,서울,110211.0,가락도매,43000.0
20130315,과일류,4.0,상품,10kg,2100.0,부산,210042.0,엄궁도매,37000.0
20130315,과일류,4.0,상품,10kg,2200.0,대구,220021.0,북부도매,40000.0
20130315,과일류,4.0,상품,10kg,2401.0,광주,240122.0,각화도매,35000.0
