datadate,수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러)
201301,0.0,0.0,501080.0,276968.0,-276968.0
201302,18660.0,10076.0,426705.0,283016.0,-272940.0
201303,0.0,0.0,436344.0,273858.0,-273858.0
201304,0.0,0.0,395141.0,233340.0,-233340.0
201305,0.0,0.0,358406.0,227507.0,-227507.0
201306,0.0,0.0,215123.0,126679.0,-126679.0
201307,0.0,0.0,449552.0,303764.0,-303764.0
201308,0.0,0.0,361920.0,194917.0,-194917.0
201309,0.0,0.0,366696.0,208733.0,-208733.0
201310,0.0,0.0,278184.0,168673.0,-168673.0
201311,0.0,0.0,514847.0,311188.0,-311188.0
201312,0.0,0.0,417010.0,246349.0,-246349.0
201401,0.0,0.0,376252.0,228047.0,-228047.0
201402,0.0,0.0,550421.0,345482.0,-345482.0
201403,0.0,0.0,467615.0,306216.0,-306216.0
201404,0.0,0.0,299374.0,178876.0,-178876.0
201405,0.0,0.0,396757.0,254208.0,-254208.0
201406,0.0,0.0,363158.0,221219.0,-221219.0
201407,0.0,0.0,454439.0,270905.0,-270905.0
201408,0.0,0.0,451792.0,305534.0,-305534.0
201409,7000.0,3488.0,487310.0,296875.0,-293387.0
201410,0.0,0.0,463005.0,288188.0,-288188.0
201411,0.0,0.0,409761.0,246314.0,-246314.0
201412,0.0,0.0,568056.0,331162.0,-331162.0
201501,0.0,0.0,646132.0,405312.0,-405312.0
201502,0.0,0.0,386353.0,232420.0,-232420.0
201503,0.0,0.0,422990.0,273538.0,-273538.0
201504,0.0,0.0,482572.0,316666.0,-316666.0
201505,0.0,0.0,358612.0,221339.0,-221339.0
201506,0.0,0.0,482040.0,317020.0,-317020.0
201507,20280.0,10748.0,472734.0,276702.0,-265954.0
201508,0.0,0.0,481930.0,325099.0,-325099.0
201509,4.0,63.0,488252.0,296020.0,-295957.0
201510,0.0,0.0,557738.0,349657.0,-349657.0
201511,0.0,0.0,422301.0,262113.0,-262113.0
201512,0.0,0.0,488558.0,330979.0,-330979.0
201601,0.0,0.0,624922.0,407009.0,-407009.0
201602,0.0,0.0,327536.0,196974.0,-196974.0
201603,0.0,0.0,557371.0,354832.0,-354832.0
201604,0.0,0.0,268328.0,168915.0,-168915.0
201605,0.0,0.0,371517.0,244295.0,-244295.0
201606,0.0,0.0,339350.0,197567.0,-197567.0
201607,0.0,0.0,517336.0,347940.0,-347940.0
201608,0.0,0.0,364180.0,231003.0,-231003.0
201609,0.0,0.0,530867.0,338335.0,-338335.0
201610,0.0,0.0,516117.0,314433.0,-314433.0
201611,0.0,0.0,397016.0,253963.0,-253963.0
201612,0.0,0.0,568053.0,364324.0,-364324.0
