datadate,초기온도(℃),최대온도(℃),최저온도(℃),평균온도(℃),강수량(ml),습도(%)
20130514,11.1,21.9,9.1,14.7,2.5,72.0
20130515,9.2,21.4,7.7,14.6,0.0,71.0
20130516,10.2,23.2,8.7,15.0,0.0,77.4
20130517,10.7,24.9,8.8,16.7,0.0,71.2
20130518,11.2,27.2,8.9,18.0,0.0,68.3
20130519,13.0,24.0,10.4,14.5,0.0,84.5
20130520,11.3,27.1,9.4,18.7,0.0,59.0
20130521,15.4,27.3,11.0,19.1,0.0,63.3
20130522,13.5,28.1,10.5,19.8,0.0,65.4
20130523,15.8,26.2,13.1,19.5,0.0,73.5
20130524,17.9,26.4,16.6,20.5,12.4,79.1
20130525,15.5,25.7,12.4,18.0,13.5,71.5
20130526,11.8,22.1,7.8,15.7,0.0,62.0
20130527,10.4,24.8,8.4,16.5,0.0,67.5
20130528,11.6,27.8,10.7,19.2,0.0,63.3
20130529,19.5,28.0,14.1,21.1,0.0,68.4
20130530,16.0,29.5,14.6,21.2,0.0,66.1
20130531,17.7,26.8,14.4,20.0,13.5,80.2
20130601,19.2,24.4,14.2,19.7,14.0,86.6
20130602,12.9,25.3,9.9,17.9,0.0,69.8
20130603,16.4,25.7,12.1,18.6,0.0,64.1
20130604,12.2,28.9,9.1,19.1,0.0,58.8
20130605,14.8,30.3,11.1,20.5,0.0,55.2
20130606,20.5,22.0,15.2,18.4,9.7,75.1
20130607,16.4,19.3,15.6,17.9,6.6,93.2
20130608,16.3,24.3,14.0,18.8,7.5,80.9
20130609,16.5,27.3,15.9,20.9,0.0,76.2
20130610,20.4,26.1,18.9,21.5,0.0,80.8
20130611,18.9,30.5,15.0,22.4,0.0,51.2
20130612,15.4,28.2,13.7,20.7,0.0,63.7
20130613,18.4,27.5,15.2,20.4,0.0,65.3
20130614,15.3,27.6,12.4,19.7,0.0,73.3
20130615,15.7,28.5,13.7,20.6,0.0,79.3
20130616,17.9,30.5,16.6,22.6,0.0,72.3
20130617,17.4,30.4,14.9,22.2,0.0,68.3
20130618,17.3,30.9,14.5,22.3,0.0,68.4
20130619,17.4,31.6,15.5,22.8,0.0,69.8
20130620,18.6,30.5,17.2,23.1,0.0,67.6
20130621,20.4,28.7,18.8,23.1,0.0,73.5
20130622,19.0,30.8,17.4,23.8,0.0,74.9
20130623,20.3,33.4,18.4,25.2,0.0,68.7
20130624,22.5,31.8,19.3,23.1,3.7,80.6
20130625,19.9,29.2,18.4,23.4,4.0,77.5
20130626,21.2,29.5,18.7,22.6,7.8,84.0
20130627,20.0,29.4,19.8,23.5,2.5,83.9
20130628,22.3,31.4,21.4,24.6,7.0,80.4
20130629,21.3,30.5,20.7,24.7,8.0,80.0
20130630,22.7,31.1,21.2,25.3,0.0,78.9
20130701,23.7,27.6,21.8,24.5,1.7,91.4
20130702,25.3,29.1,24.3,26.3,1.1,88.9
20130703,26.6,26.8,24.4,25.5,30.8,92.4
20130704,25.3,28.7,24.3,25.7,41.5,91.5
20130705,24.2,32.8,23.6,26.9,0.0,81.6
20130706,23.4,32.7,22.4,25.6,3.2,87.4
20130707,22.7,29.9,22.5,26.3,1.2,87.9
20130708,25.6,29.8,23.6,26.1,48.0,91.0
20130709,24.9,33.0,24.3,27.3,60.5,86.4
20130710,24.6,28.6,24.2,26.4,15.7,92.5
20130711,25.5,28.9,23.4,25.7,2.7,89.4
20130712,24.1,32.8,22.9,26.9,1.5,82.9
20130713,22.5,32.6,21.7,26.5,0.0,83.3
20130714,23.3,33.4,23.0,26.4,0.0,85.7
20130715,23.7,27.2,22.4,24.8,30.3,92.1
20130716,24.9,30.2,24.7,27.1,35.0,86.3
20130717,24.9,28.7,22.6,25.2,12.6,94.1
20130718,22.6,28.7,22.5,24.7,2.0,93.5
20130719,23.3,33.4,22.7,26.9,1.0,85.6
20130720,24.2,34.1,22.9,28.0,0.0,84.0
20130721,25.3,34.1,24.3,28.6,0.0,84.8
20130722,26.2,32.1,25.3,28.3,0.0,86.1
20130723,25.9,30.7,25.2,27.5,0.0,90.5
20130724,27.3,31.1,26.8,28.2,2.9,93.2
20130725,26.7,35.0,25.8,29.3,5.7,82.4
20130726,25.6,34.2,22.9,27.9,5.5,69.6
20130727,23.9,34.0,22.9,27.5,0.0,76.9
20130728,24.4,32.3,23.1,27.2,0.0,86.3
20130729,26.7,32.8,24.5,28.3,0.0,83.6
20130730,23.9,32.9,23.4,27.3,0.0,85.4
20130731,25.3,27.0,23.6,25.2,12.3,97.0
20130801,23.7,35.6,23.0,27.2,18.5,81.9
20130802,25.3,35.8,23.7,29.0,0.0,81.4
20130803,25.7,35.1,23.7,28.6,0.0,76.9
20130804,24.4,37.0,22.5,29.3,0.0,75.1
20130805,26.4,38.0,24.7,30.9,0.0,74.4
20130806,28.6,37.2,26.1,30.7,0.0,77.5
20130807,26.0,34.7,24.5,28.9,0.0,78.1
20130808,24.7,33.5,24.0,27.5,0.0,81.8
20130809,25.3,26.3,22.6,24.1,20.7,94.6
20130810,24.0,32.3,22.9,27.0,25.0,80.8
20130811,23.2,34.2,21.8,26.8,0.0,79.1
20130812,23.4,33.9,22.0,27.1,0.0,77.9
20130813,23.6,27.0,22.8,24.4,1.0,82.5
20130814,22.1,27.6,21.0,22.9,40.2,92.4
20130815,22.4,26.2,21.9,23.7,10.6,96.6
20130816,25.0,30.7,23.1,25.8,2.2,87.3
20130817,23.0,32.0,22.3,25.9,1.5,82.9
20130818,22.0,31.7,21.0,25.1,18.9,85.2
20130819,22.7,32.1,21.6,25.4,19.0,84.8
20130820,23.2,31.4,22.9,25.4,10.8,88.4
20130821,24.7,29.6,22.8,25.3,28.3,92.5
20130822,24.3,32.5,23.9,27.2,4.5,87.0
20130823,26.0,33.3,24.8,28.5,4.0,84.6
20130824,26.7,30.5,25.4,27.8,9.8,88.5
20130825,25.2,33.6,20.6,26.3,11.0,78.3
20130826,20.1,31.3,15.8,22.7,0.0,69.6
20130827,15.4,31.9,14.6,22.2,0.0,71.7
20130828,17.9,28.5,17.2,23.2,2.7,85.4
20130829,24.2,28.6,16.6,22.2,3.5,65.2
20130830,17.9,22.3,15.0,18.0,0.0,68.3
20130831,14.7,30.0,12.9,20.8,0.0,73.8
20130901,29.4,29.7,15.6,21.2,0.0,73.5
20130902,15.6,29.2,14.4,20.4,0.0,78.6
20130903,14.7,30.4,14.7,23.4,0.0,65.7
20130904,17.5,30.5,15.9,21.7,0.0,73.7
20130905,17.6,21.1,16.9,19.3,2.0,91.3
20130906,19.1,24.5,18.6,20.9,1.1,89.2
20130907,18.6,28.1,17.3,21.5,1.0,83.8
20130908,17.5,28.9,17.0,21.8,0.0,85.1
20130909,17.8,30.0,16.1,21.6,0.0,83.0
20130910,18.0,28.8,17.2,22.3,0.0,84.3
20130911,21.6,24.4,17.4,20.7,43.5,88.1
20130912,18.2,29.1,13.8,20.6,51.0,81.4
20130913,13.7,28.6,11.9,18.7,0.0,79.7
20130914,13.0,30.0,11.0,19.8,0.0,73.0
20130915,17.6,26.9,16.8,21.7,0.0,59.2
20130916,18.2,25.3,15.2,20.4,0.0,66.0
20130917,19.0,30.2,16.5,21.9,0.0,67.1
20130918,16.5,27.5,13.2,19.7,0.0,82.3
20130919,16.8,28.2,16.1,22.1,0.0,86.1
20130920,23.1,27.0,11.8,20.1,0.0,71.7
20130921,11.7,27.3,9.3,17.2,0.0,75.5
20130922,13.5,28.5,11.3,18.5,0.0,78.3
20130923,13.5,27.3,12.9,19.3,0.0,86.5
20130924,17.8,29.2,16.8,21.9,0.0,84.5
20130925,17.2,30.6,17.1,22.2,0.0,82.0
20130926,18.4,30.1,15.2,22.3,0.0,79.0
20130927,21.3,25.1,16.6,19.8,29.2,90.5
20130928,18.1,26.0,11.9,19.8,35.0,73.6
20130929,12.6,22.1,7.2,14.0,0.0,74.5
20130930,8.8,26.8,6.8,15.4,0.0,80.1
20131001,11.4,17.9,10.8,14.4,15.2,96.0
20131002,16.1,26.2,14.6,19.3,4.6,87.6
20131003,15.5,23.9,10.9,17.3,5.0,74.3
20131004,13.5,24.4,11.3,17.2,0.0,65.7
20131005,16.0,23.0,12.6,17.4,0.0,78.2
20131006,15.0,19.7,14.2,16.7,1.0,87.5
20131007,17.2,25.7,13.3,18.8,1.0,85.6
20131008,16.6,27.3,14.0,19.8,0.0,85.0
20131009,16.3,28.5,14.2,20.1,0.0,85.0
20131010,16.4,27.7,15.4,20.9,0.0,88.2
20131011,20.9,21.6,13.2,17.5,3.6,91.8
20131012,13.5,13.8,7.0,12.2,1.0,88.0
20131013,6.9,20.9,2.8,10.7,1.0,75.3
20131014,8.4,21.5,5.0,13.3,0.0,64.6
20131015,11.6,21.4,9.3,14.9,0.0,63.3
20131016,14.7,22.8,8.9,16.1,0.0,66.8
20131017,9.4,23.3,7.2,14.2,0.0,74.6
20131018,10.7,20.3,10.2,16.1,0.0,69.5
20131019,14.3,23.3,10.6,16.3,0.0,67.4
20131020,11.2,24.5,9.4,15.9,0.0,70.7
20131021,10.0,24.4,8.6,15.8,0.0,69.4
20131022,11.8,24.0,9.5,16.3,0.0,59.7
20131023,14.1,20.6,6.0,12.8,0.0,65.2
20131024,6.5,20.2,5.3,11.1,0.0,82.1
20131025,6.1,20.9,4.2,10.7,0.0,84.7
20131026,6.5,20.3,4.5,11.9,0.0,81.5
20131027,11.5,22.1,7.3,13.4,0.0,76.3
20131028,7.6,25.2,6.8,15.2,0.0,75.2
20131029,13.9,19.7,4.2,11.5,0.0,70.9
20131030,5.1,15.8,-2.1,7.6,0.0,62.3
20131031,0.2,17.5,-2.2,8.0,0.0,76.4
20131101,4.8,18.6,4.2,11.2,0.0,83.3
20131102,9.9,19.4,7.0,12.2,0.0,88.1
20131103,7.4,17.8,4.6,10.8,2.0,84.9
20131104,5.9,15.1,1.0,6.8,2.0,74.1
20131105,1.0,16.7,-2.4,7.0,0.0,80.4
20131106,2.3,17.5,1.0,8.8,0.0,82.6
20131107,4.7,21.8,2.6,11.9,0.0,83.9
20131108,14.3,19.9,2.0,13.1,0.0,79.5
20131109,2.3,18.3,-1.0,8.2,0.0,73.7
20131110,2.3,20.2,1.0,9.2,1.0,80.9
20131111,7.7,14.0,-1.3,7.3,1.0,68.5
20131112,-1.1,14.7,-2.7,4.2,0.0,79.1
20131113,-0.7,13.8,-1.7,7.5,0.0,79.9
20131114,9.2,14.7,1.0,7.5,1.5,73.9
20131115,-0.2,11.8,-1.5,5.9,1.5,70.5
20131116,-0.7,10.6,-3.5,2.8,0.0,67.1
20131117,-2.8,7.5,-4.4,2.9,0.0,70.1
20131118,7.4,7.4,-6.0,1.4,0.0,54.3
20131119,-3.6,4.8,-7.5,-1.0,0.0,60.7
20131120,0.1,10.4,-4.3,3.5,0.0,68.1
20131121,0.2,9.7,-5.2,1.3,0.0,72.3
20131122,-2.2,12.2,-2.7,4.9,1.0,81.2
20131123,-0.3,8.3,-5.1,0.3,3.3,84.1
20131124,-0.3,6.5,-2.1,2.4,5.5,90.3
20131125,-2.1,12.5,-2.5,6.7,6.0,75.4
20131126,7.3,12.5,-1.3,7.8,10.4,77.4
20131127,-1.2,10.5,-4.4,1.8,12.5,80.1
20131128,-1.7,13.1,-2.1,4.3,0.0,87.1
20131129,2.6,11.7,1.0,5.8,0.0,56.6
20131130,0.9,5.7,-6.3,0.2,0.0,49.3
20131201,-5.4,6.3,-7.1,-1.2,0.0,55.3
20131202,-1.0,8.7,-3.0,2.3,0.0,65.2
20131203,-2.8,13.0,-3.6,4.5,0.0,82.0
20131204,5.0,6.8,-1.6,3.6,0.0,66.9
20131205,-1.6,3.2,-7.7,-2.9,0.0,63.1
20131206,-4.3,7.6,-4.3,1.1,1.9,86.0
20131207,4.5,7.9,-1.6,4.0,2.4,81.2
20131208,-1.7,3.8,-5.3,-1.5,2.5,61.8
20131209,-3.0,4.9,-3.0,0.5,0.0,78.8
20131210,-1.8,9.7,-2.2,5.0,1.0,82.7
20131211,0.5,1.1,-7.6,-3.4,1.6,77.0
20131212,-7.7,-1.0,-11.6,-6.5,2.0,71.4
20131213,-10.1,2.2,-11.8,-6.9,0.0,68.4
20131214,-9.6,1.8,-12.6,-6.8,0.0,69.4
20131215,-6.1,3.9,-9.5,-4.1,0.0,63.8
20131216,-0.1,2.5,-8.1,-2.9,0.0,58.0
20131217,-8.0,-1.0,-11.0,-6.4,0.0,69.9
20131218,-7.8,7.8,-8.8,-1.6,0.0,79.1
20131219,1.3,4.1,-7.3,-1.5,1.9,68.7
20131220,-6.3,5.4,-9.1,-2.6,2.4,79.9
20131221,-0.1,3.9,-5.2,-1.8,0.0,91.6
20131222,-4.8,8.2,-5.0,0.2,0.0,86.4
20131223,-2.7,11.8,-4.5,1.8,0.0,88.6
20131224,0.8,9.5,1.0,3.8,19.1,90.3
20131225,2.7,4.7,-2.9,0.3,22.0,60.1
20131226,-1.2,4.9,-6.9,-1.0,0.0,75.2
20131227,-6.9,2.5,-10.6,-5.5,0.0,63.2
20131228,-6.9,3.1,-7.6,-2.5,0.0,65.6
20131229,-1.7,3.7,-1.7,0.9,0.0,83.3
20131230,1.6,5.9,1.3,2.9,1.6,91.9
20131231,2.3,7.4,-3.8,1.1,2.0,74.4
20140101,-3.0,5.1,-7.0,-2.2,0.0,77.6
20140102,-4.8,3.7,-6.7,-2.7,0.0,84.3
20140103,-3.9,3.8,-7.8,-3.0,0.0,66.4
20140104,-5.9,-1.0,-5.9,-3.5,0.0,61.5
20140105,-2.4,5.2,-5.3,-1.3,0.0,68.0
20140106,-5.3,6.0,-8.4,-2.6,0.0,78.8
20140107,-5.7,2.3,-8.2,-3.2,0.0,75.8
20140108,1.5,3.8,1.0,2.0,0.0,84.0
20140109,0.2,1.8,-4.9,-1.9,0.0,85.4
20140110,-1.0,-1.0,-9.1,-4.8,0.0,80.1
20140111,-8.5,-2.8,-17.2,-10.3,0.0,80.7
20140112,-14.8,-3.1,-17.9,-11.0,0.0,78.3
20140113,-9.2,4.6,-9.3,-3.5,0.0,80.1
20140114,-6.5,6.0,-9.8,-3.1,0.0,81.6
20140115,0.1,10.9,-1.0,6.4,0.0,85.2
20140116,-0.6,7.0,-2.6,2.9,0.0,93.2
20140117,3.4,9.5,2.1,4.7,0.0,92.3
20140118,3.0,8.0,1.0,3.8,0.0,84.0
20140119,0.1,7.1,-5.1,-0.8,0.0,74.8
20140120,-4.5,8.4,-6.5,-0.7,0.0,81.9
20140121,-2.4,7.6,-5.4,0.1,0.0,75.4
20140122,1.9,8.9,1.0,4.3,0.0,61.8
20140123,-0.7,-1.0,-10.1,-5.4,0.0,54.2
20140124,-9.8,-4.4,-13.6,-10.3,0.0,55.9
20140125,-13.0,-2.8,-15.4,-10.0,0.0,57.8
20140126,-11.8,-3.0,-16.0,-10.6,0.0,60.2
20140127,-13.6,-1.0,-16.1,-8.5,0.0,52.4
20140128,-4.5,3.0,-8.8,-3.5,0.0,48.3
20140129,-8.6,-1.0,-10.8,-6.8,0.0,63.0
20140130,-10.6,2.3,-13.9,-7.3,0.0,71.3
20140131,-5.9,4.5,-8.1,-2.0,0.0,66.2
20140201,-3.1,5.0,-10.0,-3.1,0.0,50.3
20140202,-8.1,5.9,-11.8,-4.4,0.0,61.9
20140203,-5.3,-1.0,-9.0,-4.2,0.0,54.7
20140204,-8.4,-1.0,-12.2,-7.2,0.0,54.7
20140205,-12.3,-1.0,-14.6,-8.1,0.0,59.4
20140206,-9.8,-1.1,-15.8,-8.3,0.0,58.2
20140207,-8.7,1.5,-16.1,-9.1,0.0,67.0
20140208,-10.1,6.2,-13.7,-5.4,0.0,59.1
20140209,-7.9,9.0,-7.9,0.4,0.0,61.9
20140210,-3.5,8.1,-5.7,-0.2,0.0,60.7
20140211,-5.2,1.9,-12.0,-5.1,0.0,68.5
20140212,-3.9,-1.0,-14.5,-6.2,0.0,86.3
20140213,-3.2,4.6,-14.9,-3.9,0.0,75.6
20140214,-2.1,11.0,-5.6,2.6,0.0,80.7
20140215,-0.2,7.9,-4.5,0.8,0.0,51.0
20140216,-4.2,8.3,-6.5,-0.6,0.0,57.6
20140217,-3.2,5.8,-8.7,-1.4,0.0,46.9
20140218,-2.1,6.4,-5.3,-0.4,0.0,45.7
20140219,-1.1,11.2,-3.6,3.4,0.0,47.0
20140220,-3.2,9.7,-5.6,1.0,0.0,59.1
20140221,-1.4,7.1,-6.9,-0.4,0.0,40.5
20140222,-6.7,8.0,-9.8,-1.9,0.0,66.4
20140223,-1.2,10.9,-1.2,5.6,0.0,78.3
20140224,4.2,11.7,-1.8,5.6,0.0,74.1
20140225,0.7,10.5,-4.7,3.2,0.0,47.0
20140226,-4.6,11.5,-7.6,1.0,0.0,58.3
20140227,-2.7,13.1,-5.4,3.2,0.0,57.5
20140228,1.5,10.1,1.0,4.6,0.0,79.4
20140301,4.4,5.0,-4.3,2.2,1.0,73.1
20140302,-4.3,9.2,-7.2,0.0,1.0,59.9
20140303,-2.7,18.6,-4.3,6.0,0.0,68.8
20140304,7.9,22.4,7.7,13.9,11.5,75.5
20140305,14.1,14.2,1.0,7.7,5.9,87.2
20140306,0.7,14.9,-1.6,6.4,6.5,70.9
20140307,3.0,12.1,1.5,6.5,2.1,64.9
20140308,4.0,9.8,1.0,4.1,6.7,88.3
20140309,0.4,7.8,-1.7,3.7,8.0,81.1
20140310,-1.4,10.8,-2.5,2.7,0.0,84.6
20140311,-0.8,14.2,1.0,6.6,0.0,78.4
20140312,-0.3,16.8,-1.9,7.6,0.0,75.0
20140313,0.9,20.8,1.0,11.0,0.0,76.2
20140314,7.3,24.3,3.8,13.6,0.0,73.6
20140315,11.4,15.1,7.2,12.0,29.2,98.2
20140316,7.5,12.5,2.6,8.3,38.5,71.8
20140317,2.6,13.9,1.0,7.6,0.0,71.6
20140318,2.8,10.2,1.0,6.4,6.7,92.8
20140319,8.7,12.9,7.1,9.3,11.8,90.3
20140320,7.6,11.9,2.3,7.4,16.5,48.2
20140321,2.1,3.5,1.0,1.9,6.4,91.1
20140322,1.3,9.9,1.0,5.5,9.0,78.5
20140323,-0.8,13.0,-2.8,4.0,0.0,80.6
20140324,0.3,14.9,-1.1,9.0,0.0,81.5
20140325,5.2,18.4,4.6,8.5,0.0,85.8
20140326,5.0,19.5,4.0,9.2,0.0,83.9
20140327,5.1,20.5,1.7,10.9,0.0,76.7
20140328,7.4,20.9,3.4,12.2,0.0,78.6
20140329,8.9,21.4,7.8,13.3,0.0,83.5
20140330,10.4,22.8,8.4,14.5,0.0,71.3
20140331,10.2,22.3,6.1,13.5,0.0,67.8
20140401,8.7,21.1,6.7,13.6,0.0,76.5
20140402,11.2,25.2,8.2,15.7,0.0,77.4
20140403,11.4,25.5,10.0,16.9,0.0,78.6
20140404,13.9,17.2,10.1,13.8,12.9,88.8
20140405,10.1,10.2,8.4,9.2,9.9,97.7
20140406,8.5,11.2,3.8,7.9,16.2,79.7
20140407,4.5,9.6,1.0,5.5,18.5,51.3
20140408,1.0,13.7,-2.8,7.9,0.0,70.5
20140409,9.7,18.4,2.2,10.4,0.0,72.4
20140410,5.8,23.5,2.8,14.6,0.0,70.0
20140411,18.5,20.6,7.0,14.4,7.9,65.5
20140412,7.4,21.4,2.9,11.7,8.0,60.0
20140413,5.0,19.7,3.7,12.5,0.0,49.4
20140414,12.9,13.1,7.1,9.3,22.0,85.3
20140415,7.1,16.1,3.3,8.7,27.0,76.2
20140416,4.4,19.3,1.0,10.2,0.0,72.0
20140417,7.7,20.3,4.8,11.8,0.0,69.4
20140418,6.1,19.9,1.9,10.4,0.0,69.1
20140419,3.5,21.5,1.0,11.3,0.0,61.0
20140420,7.1,28.7,4.4,15.2,0.0,62.4
20140421,9.9,27.2,6.0,15.7,0.0,67.3
20140422,11.1,22.4,10.6,16.3,1.2,83.7
20140423,15.0,15.0,11.4,12.2,24.9,97.4
20140424,11.5,15.2,10.9,13.0,5.4,87.0
20140425,12.5,23.0,6.1,14.3,6.0,52.3
