datadate,초기온도(℃),최대온도(℃),최저온도(℃),평균온도(℃),강수량(ml),습도(%)
20130209,0.4,1.1,-5.2,-2.3,0.0,42.6
20130210,-5.5,-1.0,-7.7,-4.8,0.0,40.7
20130211,-6.1,1.3,-7.4,-4.4,0.0,36.6
20130212,-1.8,4.8,-5.6,-0.5,0.0,43.7
20130213,-2.2,5.8,-3.5,1.2,0.0,39.9
20130214,-1.6,5.4,-4.4,-0.4,0.0,66.5
20130215,-0.5,11.6,-4.8,4.5,0.0,44.2
20130216,2.7,14.6,1.0,8.2,0.0,49.6
20130217,12.3,13.1,-1.9,7.3,1.5,65.5
20130218,1.3,4.9,-4.6,1.0,1.5,35.2
20130219,-0.2,8.3,-2.7,4.0,0.0,47.3
20130220,8.4,8.7,-2.7,4.1,0.0,50.8
20130221,-3.4,5.0,-6.5,-0.9,0.0,60.6
20130222,-1.0,6.2,-1.5,2.5,2.1,77.2
20130223,2.1,4.7,1.0,2.6,2.5,62.5
20130224,-1.1,6.8,-3.4,1.0,0.0,37.5
20130225,1.4,8.9,1.0,4.4,0.0,36.9
20130226,3.3,7.4,-2.4,2.8,0.0,56.4
20130227,-2.2,9.8,-3.2,2.4,0.0,69.3
20130228,-0.7,13.4,-2.8,5.3,0.0,51.8
20130301,8.8,10.9,3.8,7.5,0.0,59.4
20130302,3.6,4.2,-1.1,2.4,19.1,96.9
20130303,-1.0,10.7,-3.4,4.9,21.5,58.2
20130304,3.3,10.5,-1.4,5.5,0.0,63.7
20130305,-0.4,10.6,-1.8,4.8,1.0,81.9
20130306,3.8,6.5,1.0,3.3,1.0,54.9
20130307,-1.0,5.2,-3.2,0.6,0.0,30.1
20130308,-0.7,5.8,-2.6,1.4,0.0,39.5
20130309,2.0,9.3,1.0,5.1,0.0,40.0
20130310,2.0,12.0,-2.4,4.5,0.0,44.2
20130311,3.9,12.8,1.0,6.9,0.0,48.2
20130312,4.7,14.1,3.2,8.9,0.0,47.6
20130313,9.3,10.3,1.0,6.4,0.0,58.2
20130314,-0.6,5.5,-1.8,1.7,1.5,85.4
20130315,-1.8,8.9,-2.0,2.8,1.5,72.2
20130316,-1.2,11.0,-2.5,3.8,0.0,72.7
20130317,1.0,14.1,-1.4,7.0,0.0,55.3
20130318,5.4,17.0,3.5,10.6,0.0,37.4
20130319,9.1,15.3,2.3,8.7,0.0,52.5
20130320,4.3,15.9,3.5,9.5,0.0,50.2
20130321,11.1,12.3,1.0,5.7,10.4,76.4
20130322,3.2,12.0,-1.2,7.6,12.0,57.7
20130323,6.9,9.4,1.1,5.0,0.0,74.6
20130324,1.2,7.1,1.0,4.6,0.0,85.2
20130325,1.1,9.6,1.0,5.0,4.7,89.4
20130326,3.4,9.0,2.3,4.9,1.6,91.0
20130327,1.7,10.3,1.2,5.4,1.0,75.7
20130328,4.1,13.4,1.0,8.0,0.0,56.5
20130329,8.6,16.3,5.1,10.6,0.0,40.1
20130330,12.0,18.3,7.5,12.0,0.0,47.4
20130331,8.8,9.2,4.1,5.8,13.6,90.3
20130401,4.3,8.3,2.8,5.0,7.3,92.3
20130402,3.4,15.0,1.0,9.0,8.9,64.5
20130403,12.4,21.9,11.1,16.3,0.0,23.1
20130404,16.2,22.7,6.2,15.9,0.0,38.7
20130405,16.9,17.2,9.1,12.9,5.9,58.0
20130406,9.1,20.8,9.0,13.3,2.7,76.3
20130407,12.7,18.8,7.9,13.5,2.5,74.6
20130408,11.9,22.1,10.6,15.3,0.0,71.3
20130409,12.7,14.3,5.7,10.7,8.6,74.2
20130410,6.4,14.3,5.4,9.6,10.0,61.6
20130411,6.0,16.0,5.9,10.0,0.0,79.3
20130412,7.2,17.8,5.0,12.1,0.0,40.8
20130413,10.1,20.5,4.0,13.5,0.0,30.3
20130414,16.2,22.3,11.5,15.9,1.9,43.7
20130415,14.7,24.9,14.3,19.2,3.0,44.4
20130416,18.9,27.9,17.6,21.9,0.0,37.2
20130417,16.9,18.1,10.2,13.2,16.4,75.7
20130418,10.5,19.8,7.8,12.1,9.9,80.1
20130419,10.3,20.3,8.4,12.8,11.0,51.1
20130420,11.9,18.8,8.3,13.5,0.0,60.4
20130421,10.8,17.7,7.0,11.7,0.0,69.8
20130422,9.1,19.1,5.6,12.1,0.0,67.2
20130423,12.6,23.8,7.2,17.2,0.0,34.4
20130424,16.8,24.0,8.0,16.1,0.0,43.6
20130425,13.6,20.5,12.2,16.3,0.0,47.6
20130426,15.6,18.4,7.0,13.6,0.0,46.7
20130427,6.8,20.2,4.4,12.1,0.0,47.1
20130428,14.3,23.9,11.2,17.6,0.0,31.8
20130429,12.1,25.9,7.4,18.6,0.0,39.5
20130430,21.6,28.8,14.4,22.7,0.0,35.4
20130501,13.8,20.4,8.2,14.4,0.0,57.5
20130502,8.2,21.2,6.6,13.2,0.0,74.7
20130503,10.0,23.6,8.2,15.9,0.0,72.9
20130504,14.4,25.0,10.5,18.5,0.0,55.7
20130505,18.6,27.3,15.6,21.3,0.0,52.5
20130506,20.1,23.0,10.9,17.7,0.0,25.2
20130507,15.0,24.6,14.2,19.0,0.0,20.0
20130508,18.5,28.0,17.1,22.5,0.0,25.4
20130509,16.2,17.2,12.4,14.3,2.7,82.7
20130510,12.4,17.9,11.3,13.7,3.9,91.1
20130511,17.7,27.7,14.5,21.9,0.0,50.6
20130512,19.7,25.4,16.4,21.6,0.0,55.3
20130513,19.9,20.1,12.7,15.7,13.1,76.3
20130514,15.7,21.7,14.4,17.6,14.0,41.0
20130515,16.3,22.1,11.7,16.8,0.0,53.5
20130516,13.2,20.2,9.1,14.8,0.0,77.5
20130517,11.3,23.3,9.4,16.5,0.0,75.2
20130518,18.2,29.3,14.6,23.4,0.0,43.0
20130519,22.3,29.5,21.7,24.3,0.0,27.2
20130520,24.5,32.2,17.9,25.5,0.0,44.1
20130521,17.9,28.7,15.7,22.3,0.0,61.4
20130522,17.4,17.5,14.7,16.1,0.0,86.3
20130523,14.8,22.7,12.9,17.3,4.4,81.5
20130524,15.3,22.0,14.8,16.9,5.7,91.0
20130525,17.5,27.0,10.3,18.2,0.0,59.2
20130526,9.8,18.1,8.4,12.7,4.3,79.3
20130527,11.6,22.4,9.1,15.7,4.5,73.4
20130528,12.2,26.3,11.1,18.8,0.0,68.3
20130529,17.7,29.1,16.1,22.2,0.0,63.0
20130530,19.1,29.5,16.5,22.2,0.0,60.8
20130531,18.9,26.9,17.2,21.8,0.0,50.3
20130601,16.4,23.9,13.7,17.5,11.1,79.6
20130602,11.8,21.0,9.0,15.1,5.1,72.2
20130603,13.3,21.3,12.6,16.5,0.0,70.9
20130604,12.3,24.2,9.0,16.4,1.5,69.0
20130605,12.3,21.9,10.5,16.1,1.5,79.9
20130606,12.5,20.2,10.6,15.3,4.6,86.9
20130607,13.7,17.0,13.4,15.3,5.8,97.0
20130608,17.3,28.1,14.1,22.2,7.5,54.9
20130609,23.1,28.2,16.6,22.2,5.7,56.0
20130610,20.1,23.6,11.0,17.4,1.4,65.2
20130611,10.9,22.4,9.8,15.9,1.0,75.5
20130612,12.4,20.0,11.1,15.1,0.0,85.8
20130613,13.3,21.8,10.4,15.5,8.3,88.6
20130614,12.2,28.1,11.9,21.1,8.5,65.4
20130615,24.3,27.2,17.4,22.8,0.0,60.2
20130616,17.2,21.0,14.1,17.6,0.0,87.6
20130617,16.1,24.6,13.9,18.7,0.0,86.4
20130618,16.1,26.0,14.7,20.2,0.0,85.4
20130619,18.5,28.0,16.4,22.2,0.0,79.1
20130620,18.5,28.7,16.2,22.2,0.0,72.0
20130621,19.6,24.2,17.6,20.3,1.9,88.6
20130622,17.8,30.2,16.0,22.4,2.0,75.3
20130623,19.2,26.7,16.9,21.4,0.0,84.3
20130624,18.5,23.9,17.9,20.2,1.0,91.0
20130625,18.1,25.8,17.1,20.1,1.0,89.4
20130626,18.1,19.4,17.8,18.4,20.3,97.0
20130627,17.5,25.5,16.1,20.3,28.5,91.2
20130628,19.1,25.4,18.6,20.9,0.0,92.1
20130629,19.7,27.5,18.6,22.0,0.0,91.4
20130630,19.6,31.1,18.9,25.2,0.0,72.3
20130701,26.6,31.0,24.9,27.4,0.0,57.0
20130702,27.0,27.6,22.0,23.9,6.3,90.4
20130703,22.6,29.2,21.2,23.3,36.4,94.1
20130704,21.9,23.1,20.5,21.7,8.9,97.0
20130705,20.3,27.7,17.9,22.3,7.0,89.9
20130706,19.6,30.1,18.8,23.5,0.0,86.7
20130707,21.0,25.8,19.8,22.3,0.0,94.7
20130708,22.1,27.4,21.4,23.8,27.1,94.5
20130709,25.3,34.5,21.4,27.5,44.5,80.4
20130710,24.6,26.7,23.0,24.3,11.6,96.1
20130711,23.4,32.2,21.3,26.8,13.6,73.7
20130712,27.8,34.1,25.9,29.7,13.5,57.4
20130713,27.5,34.8,21.5,28.5,0.0,62.0
20130714,25.1,34.6,21.9,29.4,0.0,62.6
20130715,27.3,31.7,23.6,27.1,1.0,76.1
20130716,27.4,31.7,24.1,28.0,1.0,70.2
20130717,28.8,33.7,26.7,29.8,0.0,61.2
20130718,28.0,33.4,24.0,28.8,0.0,66.4
20130719,23.6,32.6,23.0,27.5,0.0,77.6
20130720,24.7,33.5,23.1,28.0,0.0,79.8
20130721,26.5,32.6,25.0,28.2,2.2,79.3
20130722,25.0,25.4,20.8,22.1,52.4,97.0
20130723,21.0,22.9,20.9,21.7,21.2,97.0
20130724,21.4,24.9,20.9,22.5,5.5,97.0
20130725,22.3,24.9,20.8,22.7,9.7,97.0
20130726,20.8,25.0,19.2,22.0,14.0,90.6
20130727,19.0,26.0,18.3,21.8,0.0,92.2
20130728,21.6,22.9,21.0,21.8,12.0,97.0
20130729,21.8,24.6,20.5,22.2,8.9,95.3
20130730,20.6,28.0,20.2,23.0,10.0,92.4
20130731,22.1,22.7,20.7,21.6,0.0,97.0
20130801,21.1,24.1,20.4,22.4,0.0,95.5
20130802,21.6,25.8,21.1,23.2,0.0,94.6
20130803,21.7,27.7,19.5,23.6,0.0,91.1
20130804,22.8,29.0,20.2,24.8,0.0,91.6
20130805,24.6,29.4,22.9,25.5,0.0,94.1
20130806,23.0,28.2,22.4,25.0,9.6,95.6
20130807,24.3,28.7,22.2,25.2,4.5,94.1
20130808,22.2,30.3,20.0,24.3,4.0,90.8
20130809,22.4,26.4,21.8,23.2,25.1,96.3
20130810,22.1,23.4,21.3,22.2,43.3,97.0
20130811,21.2,23.1,20.4,21.5,59.9,97.0
20130812,20.6,24.5,18.7,21.2,71.0,95.7
20130813,19.0,24.8,18.0,21.4,0.0,92.3
20130814,20.2,23.1,20.1,21.4,7.8,96.9
20130815,21.8,22.0,18.5,20.4,43.9,97.0
20130816,18.9,21.5,18.7,19.5,25.4,97.0
20130817,18.5,21.8,18.4,20.1,11.4,97.0
20130818,20.1,24.2,18.5,21.0,17.3,97.0
20130819,20.8,22.4,20.1,21.1,8.3,97.0
20130820,20.5,21.8,20.0,20.9,19.7,97.0
20130821,20.9,25.4,20.2,22.4,10.7,97.0
20130822,21.8,30.6,21.0,24.5,24.5,89.4
20130823,25.7,27.6,20.7,24.3,9.2,93.8
20130824,23.6,28.7,21.5,24.7,17.2,94.7
20130825,20.3,29.2,17.5,23.1,27.0,75.7
20130826,23.5,29.2,16.2,22.9,0.0,56.6
20130827,18.0,26.0,15.7,20.0,0.0,86.5
20130828,18.7,24.1,17.5,19.9,4.3,91.0
20130829,18.9,23.2,14.6,18.8,5.0,85.1
20130830,14.9,23.4,14.5,18.5,0.0,80.3
20130831,19.3,23.7,14.1,18.6,1.0,86.2
20130901,22.1,22.2,14.4,17.5,0.0,89.8
20130902,14.3,24.1,12.8,17.3,0.0,85.4
20130903,11.5,25.9,11.3,20.0,0.0,79.3
20130904,15.3,26.4,14.8,19.7,0.0,90.6
20130905,16.9,22.5,15.5,18.8,0.0,93.8
20130906,17.2,25.4,16.9,20.4,0.0,89.5
20130907,20.0,27.4,17.7,21.7,0.0,81.4
20130908,19.3,29.2,16.6,21.9,0.0,82.4
20130909,18.3,28.2,16.1,21.9,0.0,78.4
20130910,20.0,24.4,17.6,21.2,0.0,94.4
20130911,20.5,21.1,15.9,18.0,15.5,96.8
20130912,16.9,25.4,14.5,19.6,18.0,86.9
20130913,16.8,23.7,14.0,18.2,0.0,78.2
20130914,14.1,24.1,12.5,17.6,0.0,85.3
20130915,14.4,23.6,13.9,18.0,0.0,82.8
20130916,13.9,21.4,12.1,17.0,0.0,90.4
20130917,15.8,18.6,14.7,16.8,10.9,97.0
20130918,14.7,26.0,12.5,19.3,16.0,77.2
20130919,21.3,27.7,16.2,21.2,9.3,71.5
20130920,16.2,24.9,12.5,18.6,20.5,62.4
20130921,12.5,24.1,10.7,16.5,0.0,83.7
20130922,13.8,24.1,11.3,17.0,0.0,84.0
20130923,14.1,25.9,13.6,19.6,0.0,75.0
20130924,14.3,25.1,11.4,18.9,0.0,80.3
20130925,19.5,24.7,13.7,19.0,0.0,86.9
20130926,17.1,23.9,14.7,19.7,0.0,91.3
20130927,19.4,20.5,16.0,18.3,58.9,96.7
20130928,15.9,23.4,14.1,17.7,5.4,75.0
20130929,15.4,21.6,8.4,14.9,5.5,54.4
20130930,12.7,25.2,11.4,20.0,0.0,58.6
20131001,21.1,23.5,13.9,17.7,0.0,66.0
20131002,15.2,22.2,14.9,17.7,0.0,90.4
20131003,17.2,17.3,10.9,13.5,6.9,97.0
20131004,10.9,16.7,9.4,12.3,8.0,91.4
20131005,11.1,19.6,9.5,13.9,0.0,91.0
20131006,13.0,17.0,12.1,14.4,12.8,97.0
20131007,15.1,20.9,15.1,17.1,2.3,95.9
20131008,15.2,23.6,14.6,18.0,2.5,94.3
20131009,15.8,24.2,15.6,18.9,0.0,93.6
20131010,16.4,18.1,14.1,15.8,17.7,97.0
20131011,14.6,15.6,12.7,14.1,35.0,96.8
20131012,12.9,14.3,7.7,11.9,41.0,93.7
20131013,7.7,16.9,5.5,10.7,0.0,90.0
20131014,8.6,17.5,6.0,10.7,0.0,75.2
20131015,8.3,18.0,6.2,11.3,0.0,85.5
20131016,11.0,18.0,9.8,12.9,0.0,88.5
20131017,10.0,18.4,7.9,12.2,0.0,92.8
20131018,11.1,16.3,11.1,13.4,0.0,86.2
20131019,11.3,17.2,8.4,12.4,0.0,92.3
20131020,8.5,18.8,6.9,11.7,0.0,90.6
20131021,8.9,21.1,6.9,12.2,0.0,87.3
20131022,6.9,16.6,6.3,11.4,3.0,88.2
20131023,11.4,14.7,4.8,10.2,3.0,75.3
20131024,5.1,16.9,3.6,8.7,0.0,83.9
20131025,6.8,19.4,4.9,10.5,0.0,82.3
20131026,8.5,18.1,6.5,11.9,0.0,83.4
20131027,11.2,19.2,9.3,12.7,0.0,83.4
20131028,9.5,18.3,9.1,13.1,0.0,93.4
20131029,9.5,20.2,7.4,11.9,7.8,84.9
20131030,8.1,13.3,1.9,6.8,8.5,71.3
20131031,3.0,17.6,1.0,9.3,0.0,58.4
20131101,13.3,18.3,10.9,14.5,0.0,56.2
20131102,11.5,19.1,9.9,13.9,0.0,73.5
20131103,10.6,16.6,4.7,11.3,6.5,94.1
20131104,4.7,12.8,3.8,7.6,10.9,71.4
20131105,8.7,15.0,1.0,7.9,11.5,57.6
20131106,4.2,17.9,2.8,10.7,0.0,65.4
20131107,9.4,19.1,7.0,13.4,0.0,68.4
20131108,18.3,19.3,6.0,15.2,0.0,45.2
20131109,6.2,14.5,2.7,7.8,0.0,76.8
20131110,5.4,18.6,4.7,10.5,5.6,62.9
20131111,6.6,11.2,1.9,5.9,6.5,55.4
20131112,2.0,12.2,-1.2,5.7,0.0,69.8
20131113,1.5,14.1,1.3,9.2,0.0,62.2
20131114,12.8,13.1,4.6,9.2,0.0,33.2
20131115,4.8,6.7,1.1,4.1,0.0,33.4
20131116,-0.4,8.5,-2.1,2.4,0.0,36.0
20131117,-2.0,11.2,-2.5,4.4,0.0,57.0
20131118,6.4,6.5,-2.4,1.4,0.0,44.8
20131119,-1.6,4.1,-5.2,-1.0,0.0,26.4
20131120,-0.1,6.1,-2.7,2.7,0.0,37.1
20131121,-2.7,9.8,-4.5,1.3,0.0,50.2
20131122,5.5,10.3,1.5,5.8,0.0,55.6
20131123,2.9,4.1,-2.5,1.9,0.0,33.3
20131124,-1.4,3.8,-4.4,-0.2,0.0,41.0
20131125,-1.2,7.5,-4.2,2.2,2.2,68.7
20131126,3.0,6.7,-2.2,3.1,2.5,79.7
20131127,-2.0,9.0,-3.3,1.3,0.0,80.4
20131128,-0.3,13.5,1.0,7.4,0.0,69.6
20131129,11.4,13.0,2.5,8.4,0.0,44.4
20131130,5.1,6.8,-2.0,3.2,0.0,20.2
20131201,-2.2,2.7,-3.2,-1.2,0.0,28.2
20131202,-0.1,6.4,-2.9,2.5,0.0,44.0
20131203,2.5,10.7,1.0,5.0,0.0,63.5
20131204,5.3,5.5,-3.3,2.0,0.0,41.9
20131205,-3.3,-1.0,-6.5,-4.0,0.0,25.9
20131206,-5.3,5.5,-6.2,-1.3,0.0,54.6
20131207,1.9,6.3,-2.7,2.3,0.0,47.7
20131208,-1.5,3.4,-3.9,-1.2,0.0,36.7
20131209,-1.3,3.8,-3.8,0.3,0.0,43.9
20131210,3.5,6.2,-1.2,3.1,1.0,65.4
20131211,-1.1,-1.1,-8.4,-5.7,1.0,26.6
20131212,-7.7,-2.8,-9.3,-6.4,0.0,22.2
20131213,-6.9,1.0,-8.8,-5.8,0.0,32.0
20131214,-6.6,4.4,-9.8,-3.6,0.0,57.6
20131215,-4.3,4.0,-7.2,-0.8,0.0,47.7
20131216,1.3,1.4,-7.9,-3.5,0.0,30.0
20131217,-7.9,-1.4,-11.0,-5.4,0.0,27.9
20131218,-3.9,4.6,-4.5,0.8,0.0,50.1
20131219,1.1,1.1,-4.1,-2.5,0.0,29.1
20131220,-3.5,3.7,-4.2,-0.7,0.0,44.6
20131221,-0.9,5.4,-3.9,1.6,0.0,45.7
20131222,2.3,8.6,1.1,5.2,0.0,50.4
20131223,7.4,10.9,1.0,5.7,0.0,56.4
20131224,8.2,8.4,1.0,3.0,7.8,80.1
20131225,1.6,3.6,-2.1,-0.2,9.5,42.3
20131226,-1.9,1.6,-6.2,-2.5,0.0,29.3
20131227,-5.9,-1.0,-7.5,-3.8,0.0,17.2
20131228,-1.4,4.5,-6.3,-1.7,0.0,49.9
20131229,3.3,8.0,-2.1,3.9,0.0,56.1
20131230,-1.9,7.2,-2.2,0.7,0.0,84.0
20131231,1.2,4.2,-1.3,2.3,0.0,44.2
20140101,-1.0,3.6,-3.0,-0.3,0.0,25.3
20140102,0.3,4.8,-2.5,2.0,0.0,22.5
20140103,-2.0,2.6,-7.7,-3.7,0.0,42.5
20140104,-3.9,2.1,-8.1,-3.3,0.0,57.7
20140105,-0.5,5.9,-3.6,0.9,0.0,52.0
20140106,0.8,5.0,-5.7,-1.5,0.0,41.5
20140107,-5.6,6.4,-6.4,-0.5,0.0,55.0
20140108,1.2,7.1,1.0,3.8,0.0,51.3
20140109,1.1,1.3,-5.1,-3.1,0.0,45.1
20140110,-4.8,-3.4,-9.5,-6.1,0.0,31.5
20140111,-9.5,-4.7,-10.6,-8.5,0.0,33.0
20140112,-9.8,-1.9,-14.4,-8.1,0.0,31.4
20140113,-5.4,2.8,-7.3,-3.3,0.0,47.0
20140114,-6.9,5.4,-9.0,-2.0,0.0,58.4
20140115,3.2,11.1,1.0,6.3,0.0,50.1
20140116,0.3,9.3,-1.6,4.5,0.0,57.7
20140117,2.3,7.9,1.0,4.1,0.0,79.9
20140118,4.8,7.3,1.2,4.7,0.0,34.2
20140119,3.0,7.7,-3.6,1.7,0.0,29.0
20140120,3.4,5.8,-1.3,3.2,0.0,47.9
20140121,2.7,6.3,-4.4,0.6,0.0,36.8
20140122,-2.2,3.4,-4.0,-0.5,2.0,67.8
20140123,-2.4,-2.0,-13.2,-8.3,2.5,33.8
20140124,-13.0,-8.1,-15.4,-12.2,0.0,22.9
20140125,-13.0,-4.0,-18.1,-11.7,0.0,39.3
20140126,-13.3,-5.9,-17.9,-12.3,0.0,44.0
20140127,-13.1,1.0,-14.3,-9.3,0.0,57.4
20140128,-6.3,1.2,-6.7,-3.4,0.0,28.3
20140129,-6.5,-3.1,-10.0,-6.8,0.0,23.7
20140130,-7.8,-1.0,-8.3,-4.7,0.0,33.5
20140131,-0.4,1.7,-4.2,-1.1,0.0,36.3
20140201,-3.9,2.2,-9.9,-5.5,0.0,51.4
20140202,-7.8,4.0,-8.9,-2.8,0.0,66.9
20140203,-4.9,-1.0,-8.9,-4.1,0.0,43.4
20140204,-8.7,-3.5,-9.4,-7.2,0.0,32.7
20140205,-9.4,-3.9,-10.6,-8.0,0.0,26.8
20140206,-10.1,-4.2,-11.8,-8.7,0.0,30.4
20140207,-9.5,-1.0,-14.0,-7.0,0.0,29.2
20140208,-4.7,3.2,-9.5,-3.7,0.0,29.9
20140209,-5.8,7.3,-8.0,-1.2,0.0,51.5
20140210,-3.0,6.9,-6.0,1.7,0.0,40.0
20140211,-6.0,-2.5,-8.5,-5.6,0.0,22.4
20140212,-6.9,-1.2,-8.9,-5.6,0.0,26.4
20140213,-5.3,3.5,-6.3,-1.0,0.0,35.4
20140214,3.0,9.2,1.2,5.6,0.0,42.7
20140215,1.9,3.0,-6.0,-1.1,0.0,44.5
20140216,-5.5,6.7,-7.8,-0.3,0.0,35.4
20140217,0.5,3.1,-3.6,-0.9,0.0,20.1
20140218,-0.6,3.8,-5.7,-1.1,0.0,32.8
20140219,-1.5,9.1,-2.7,3.2,0.0,43.4
20140220,0.6,8.1,-3.6,2.0,0.0,34.8
20140221,-0.4,2.6,-7.1,-2.4,0.0,31.9
20140222,-0.1,7.2,-2.9,3.0,0.0,36.8
20140223,2.4,9.0,1.0,5.1,0.0,45.5
20140224,7.3,7.3,-1.5,0.7,2.2,80.4
20140225,-1.1,3.5,-3.7,-0.6,2.5,90.8
20140226,-0.8,5.7,-3.1,1.3,0.0,77.8
20140227,-1.8,9.3,-3.2,2.0,0.0,85.1
20140228,2.5,4.8,1.0,3.7,17.8,96.3
20140301,0.1,4.7,-3.1,1.5,2.0,65.0
20140302,-3.0,6.6,-8.0,-0.9,2.0,61.5
20140303,-1.6,15.8,-2.2,6.8,0.0,61.9
20140304,12.4,13.5,3.3,9.0,5.9,81.6
20140305,3.2,3.3,-4.1,-2.0,23.1,96.2
20140306,-4.0,3.6,-5.7,-1.5,29.5,94.1
20140307,0.4,4.9,-1.0,2.7,1.1,93.2
20140308,0.1,2.2,1.0,1.7,5.4,97.0
20140309,0.6,1.0,-1.2,-1.0,1.1,94.9
20140310,-1.1,7.8,-3.2,3.2,1.0,76.1
20140311,5.6,8.1,1.0,5.3,0.0,63.1
20140312,-0.7,15.1,-1.3,8.8,0.0,69.0
20140313,13.1,20.7,10.7,15.8,0.0,35.7
20140314,16.8,22.2,8.9,16.3,0.0,55.3
20140315,17.1,21.1,1.4,13.1,5.3,73.4
20140316,1.5,1.8,-2.7,-0.3,4.3,87.8
20140317,-2.7,9.7,-4.1,2.6,4.5,78.7
20140318,3.7,11.5,3.3,6.5,0.0,74.9
20140319,6.8,7.8,1.0,6.0,2.3,87.0
20140320,0.2,3.2,1.0,2.1,2.5,69.6
20140321,-0.2,2.2,1.0,1.5,0.0,72.0
20140322,-0.4,10.4,-2.3,3.8,0.0,55.9
20140323,-0.9,12.6,-2.1,6.2,0.0,67.3
20140324,9.9,17.0,7.1,12.5,0.0,35.5
20140325,11.6,21.0,11.1,16.0,0.0,25.6
20140326,15.4,22.2,14.7,17.7,0.0,32.7
20140327,15.8,22.3,14.0,18.2,0.0,37.4
20140328,17.9,22.5,16.1,18.7,0.0,38.1
20140329,17.4,17.8,4.2,11.6,0.0,59.8
20140330,4.7,12.9,2.2,7.4,0.0,82.3
20140331,5.0,24.0,4.1,14.2,0.0,58.6
20140401,18.0,22.3,14.1,17.8,0.0,49.6
20140402,18.9,24.7,10.0,19.8,0.0,52.7
20140403,20.1,25.2,7.0,16.3,1.1,66.0
20140404,7.0,7.0,2.7,4.4,26.7,96.9
20140405,3.6,6.1,3.1,4.6,6.8,95.8
20140406,4.6,14.0,3.2,6.3,3.8,74.0
20140407,4.3,7.9,3.1,4.6,4.0,45.2
20140408,3.1,10.4,1.7,4.4,1.4,56.6
20140409,2.6,14.9,1.0,8.3,1.5,56.5
20140410,6.3,24.7,4.2,14.5,6.8,51.6
20140411,15.6,21.0,12.7,16.2,10.5,38.6
20140412,13.9,21.9,9.8,16.2,0.0,20.1
20140413,10.0,14.0,4.4,9.9,0.0,61.7
20140414,8.3,8.3,5.0,7.0,11.8,96.0
20140415,5.1,15.9,5.1,11.1,15.5,58.1
20140416,8.5,15.1,4.0,9.4,0.0,71.2
20140417,4.9,19.3,3.3,11.7,0.0,62.8
20140418,14.9,24.2,12.0,17.5,0.0,29.6
20140419,18.5,26.2,10.7,20.0,0.0,28.6
20140420,19.4,24.2,9.7,17.9,0.0,52.6
20140421,15.2,31.5,13.1,22.5,0.0,29.1
20140422,16.2,17.3,7.5,12.5,3.9,61.6
20140423,8.0,8.4,5.2,7.1,39.6,97.0
20140424,8.4,10.0,3.1,7.2,25.6,96.4
20140425,3.2,20.1,2.4,10.4,30.5,70.9
20140426,6.4,24.8,5.4,16.5,0.0,49.7
20140427,17.7,18.0,5.9,13.8,0.0,50.0
