datadate,초기온도(℃),최대온도(℃),최저온도(℃),평균온도(℃),강수량(ml),습도(%)
20131204,-4.6,-4.5,-15.9,-9.3,0.0, 
20131205,-15.9,-12.8,-19.0,-16.0,0.0, 
20131206,-14.6,-6.0,-14.9,-11.4,0.0, 
20131207,-6.1,-5.9,-14.2,-7.8,0.0, 
20131208,-14.2,-9.3,-15.0,-12.5,0.0, 
20131209,-13.5,-7.4,-14.3,-10.7,0.0, 
20131210,-8.1,-4.7,-13.2,-7.4,2.9, 
20131211,-13.2,-13.2,-15.8,-14.8,3.5, 
20131212,,,,,,
20131213,,,,,,
20131214,-6.8,-5.0,-8.6,-7.4,0.0, 
20131215,-8.0,-7.4,-9.8,-8.8,0.0, 
20131216,-9.8,-9.8,-20.0,-15.0,0.0, 
20131217,-19.8,-14.8,-20.4,-17.8,0.0, 
20131218,-15.4,-7.4,-15.5,-10.9,0.0, 
20131219,-11.2,-11.1,-16.0,-14.0,0.0, 
20131220,-13.7,-8.9,-16.1,-11.7,0.0, 
20131221,-9.1,-7.4,-12.1,-9.4,0.0, 
20131222,-8.1,-3.7,-8.4,-6.2,0.0, 
20131223,-3.8,-2.7,-4.4,-3.7,0.0, 
20131224,-3.1,-1.8,-8.7,-4.0,6.2, 
20131225,-8.7,-8.7,-14.5,-12.4,8.0, 
20131226,-13.6,-12.0,-19.0,-14.2,0.0, 
20131227,-18.9,-12.7,-20.0,-16.4,0.0, 
20131228,-13.3,-7.0,-14.6,-10.3,0.0, 
20131229,-7.1,-3.5,-7.3,-6.0,0.0, 
20131230,-3.5,-1.0,-6.0,-4.3,0.0, 
20131231,-6.0,-6.0,-12.9,-9.4,0.0, 
20140101,-12.9,-8.4,-14.0,-11.7,0.0, 
20140102,-11.0,-7.8,-13.2,-10.7,0.0, 
20140103,-12.8,-9.0,-13.3,-11.7,0.0, 
20140104,-11.1,-6.7,-13.8,-9.2,0.0, 
20140105,-6.8,-6.4,-12.2,-8.7,0.0, 
20140106,-12.3,-6.0,-13.2,-9.2,0.0, 
20140107,-7.4,1.7,-7.9,-3.8,0.0, 
20140108,-5.6,-5.1,-9.9,-6.9,1.3, 
20140109,-9.9,-9.9,-17.2,-15.1,1.5, 
20140110,-16.8,-16.5,-21.8,-18.2,0.0, 
20140111,-21.8,-17.4,-23.0,-20.8,0.0, 
20140112,-22.4,-14.9,-24.1,-19.6,0.0, 
20140113,-17.9,-9.1,-18.0,-12.8,0.0, 
20140114,-9.5,-5.2,-11.2,-8.3,0.0, 
20140115,-5.2,-1.0,-5.2,-3.7,0.0, 
20140116,-4.8,-2.7,-6.0,-4.4,0.0, 
20140117,-4.2,-1.3,-5.4,-3.5,0.0, 
20140118,-5.3,-4.9,-8.1,-6.6,0.0, 
20140119,-8.3,-4.6,-9.2,-7.5,0.0, 
20140120,-9.0,-6.2,-9.2,-7.6,0.0, 
20140121,-8.9,-4.8,-11.2,-8.3,0.0, 
20140122,-8.1,-4.2,-10.4,-7.9,2.5, 
20140123,-10.4,-10.4,-26.1,-19.8,3.0, 
20140124,-26.1,-21.7,-27.7,-26.3,0.0, 
20140125,-22.0,-17.9,-25.5,-21.5,0.0, 
20140126,-25.5,-13.3,-25.9,-20.4,0.0, 
20140127,-14.5,-8.9,-14.5,-11.8,0.0, 
20140128,-12.1,-11.3,-17.8,-14.3,0.0, 
20140129,-19.7,-15.5,-21.2,-19.1,0.0, 
20140130,-20.1,-11.1,-20.6,-15.5,0.0, 
20140131,-11.3,-10.0,-13.8,-11.7,0.0, 
20140201,-13.9,-5.6,-14.1,-9.2,0.0, 
20140202,-8.7,-8.7,-8.7,-8.7,0.0, 
20140203,-12.6,-12.5,-19.7,-14.4,0.0, 
20140204,-21.0,-16.4,-21.8,-21.1,0.0, 
20140205,-21.4,-16.0,-22.5,-20.4,0.0, 
20140206,-23.8,-16.5,-23.9,-18.5,0.0, 
20140207,-18.8,-18.6,-18.8,-18.7,0.0, 
20140208,-15.5,-10.8,-15.5,-11.6,0.0, 
20140209,-11.2,-5.3,-11.6,-8.3,0.0, 
20140210,-7.8,-5.3,-13.8,-7.8,0.0, 
20140211,-17.9,-14.9,-20.4,-17.7,0.0, 
20140212,-20.8,-13.7,-20.8,-15.9,0.0, 
20140213,-17.0,-7.2,-17.3,-12.1,0.0, 
20140214,-7.8,-3.0,-8.0,-5.9,0.0, 
20140215,-7.5,-4.0,-11.3,-8.7,0.0, 
20140216,-9.6,-5.0,-11.8,-8.9,0.0, 
20140217,-11.9,-7.7,-16.2,-12.3,0.0, 
20140218,-11.4,-3.5,-12.8,-8.5,0.0, 
20140219,-9.0,-2.7,-9.8,-6.9,0.0, 
20140220,-7.7,-3.7,-10.4,-7.9,0.0, 
20140221,-10.1,-5.4,-13.4,-9.9,0.0, 
20140222,-11.7,-5.8,-12.5,-9.6,0.0, 
20140223,-8.3,-3.0,-9.7,-6.2,2.1, 
20140224,-4.0,-4.0,-8.9,-7.4,2.5, 
20140225,-8.4,-1.0,-9.2,-5.8,0.0, 
20140226,-6.9,-1.1,-10.0,-5.3,0.0, 
20140227,-3.3,-3.0,-5.9,-4.1,0.0, 
20140228,-3.5,-1.6,-5.4,-3.3,22.3, 
20140301,-4.2,-4.2,-4.9,-4.5,3.3, 
20140302,-8.7,-5.2,-8.7,-7.0,4.5, 
20140303,-7.8,3.9,-7.9,-2.4,0.0, 
20140304,1.6,3.9,-3.6,1.1,6.7, 
20140305,-3.6,-3.5,-11.4,-7.9,20.9, 
20140306,-7.6,-3.7,-7.8,-6.1,0.0, 
20140307,-6.7,-3.5,-6.9,-4.8,1.1, 
20140308,-3.7,-3.6,-7.1,-4.7,14.5, 
20140309,-7.1,-2.5,-8.4,-5.8,12.4, 
20140310,-5.1,-1.0,-6.1,-4.1,0.0, 
20140311,-5.1,2.7,-6.9,-3.1,0.0, 
20140312,-3.0,4.5,-3.7,0.8,0.0, 
20140313,2.2,7.4,-1.1,4.4,0.0, 
20140314,4.5,9.7,3.8,6.4,0.0, 
20140315,6.7,7.6,-6.1,3.9,3.8, 
20140316,-6.0,-6.0,-10.5,-8.1,5.3, 
20140317,-6.5,3.2,-6.6,-2.9,7.0, 
20140318,-0.5,2.7,-1.7,0.0,0.0, 
20140319,1.0,1.9,-6.5,-2.9,2.8, 
20140320,-6.5,-6.3,-10.7,-8.8,3.0, 
20140321,-10.4,-7.6,-10.7,-9.4,0.0, 
20140322,-8.8,4.5,-8.8,-1.5,0.0, 
20140323,-1.6,5.1,-2.8,0.4,0.0, 
20140324,-1.4,5.7,-3.4,0.9,0.0, 
20140325,1.0,9.2,1.0,4.6,0.0, 
20140326,3.2,11.1,2.9,6.1,0.0, 
20140327,4.2,11.0,2.0,6.3,0.0, 
20140328,5.8,10.3,3.5,6.4,0.0, 
20140329,5.2,9.7,3.6,5.9,0.0, 
20140330,3.6,10.2,-1.7,4.8,0.0, 
20140331,6.3,12.3,2.9,7.0,0.0, 
20140401,5.2,10.7,3.6,6.8,0.0, 
20140402,8.3,13.9,7.4,9.7,0.0, 
20140403,8.8,12.2,1.0,8.9,1.6, 
20140404,-0.7,-1.0,-4.6,-2.8,17.5, 
20140405,-4.6,-1.0,-5.0,-2.5,8.2, 
20140406,-0.3,-1.0,-6.1,-3.3,6.4, 
20140407,-6.1,-5.8,-9.1,-7.2,1.4, 
20140408,-9.0,-2.7,-9.2,-6.8,2.7, 
20140409,-0.6,3.0,1.0,1.7,0.0, 
20140410,2.9,11.6,2.8,7.1,10.5, 
20140411,7.0,8.5,2.0,4.9,14.5, 
20140412,2.5,9.7,1.1,5.4,0.0, 
20140413,2.6,7.0,1.0,3.0,0.0, 
20140414,5.0,5.4,1.0,3.8,12.4, 
20140415,-0.6,4.1,-2.0,0.0,19.0, 
20140416,-1.6,9.0,-1.7,4.9,0.0, 
20140417,4.6,14.1,3.8,7.8,0.0, 
20140418,4.3,14.9,2.3,8.0,0.0, 
20140419,11.3,15.0,8.6,12.4,0.0, 
20140420,13.4,21.9,13.4,17.8,0.0, 
20140421,12.9,19.4,10.8,13.1,0.0, 
20140422,10.4,10.6,1.0,4.9,3.6, 
20140423,-1.3,1.1,-2.4,-1.6,1.5, 
20140424,1.4,2.4,-1.6,1.4,1.5, 
20140425,2.1,3.9,2.0,2.8,0.0, 
20140426,,,,,,
20140427,9.8,9.8,9.6,9.7,0.0, 
20140428,8.0,12.5,7.1,8.6,0.0, 
20140429,8.3,14.0,7.4,9.5,0.0, 
20140430,9.2,15.0,7.5,10.0,0.0, 
20140501,10.1,16.9,8.4,12.3,0.0, 
20140502,8.3,9.0,-2.4,4.4,6.8, 
20140503,-2.6,1.7,-2.7,-1.9,4.0, 
20140504,0.2,0.0,0.0,0.0,0.0, 
20140505,,,,,,
20140506,6.3,9.2,6.0,7.5,16.8, 
20140507,9.1,18.1,6.5,13.1,19.5, 
20140508,,,,,,
20140509,0.3,6.5,4.4,5.1,1.5, 
20140510,,,,,,
20140511,,,,,,
20140512,8.9,9.1,8.8,9.0,13.2, 
20140513,9.9,12.7,9.7,10.8,0.0, 
20140514,9.5,13.9,8.5,9.6,0.0, 
20140515,,,,,,
20140516,15.7,17.4,15.7,16.2,18.5, 
20140517,,,,,,
20140518,,,,,,
20140519,4.3,11.0,4.2,7.4,0.0, 
20140520,7.3,7.3,7.3,7.3,0.0, 
20140521,,,,,,
20140522,8.6,8.8,8.6,8.7,3.3, 
