datadate,수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러)
201404,33.0,1205.0,53.0,2154.0,-949.0
201405,97.0,8706.0,50.0,1475.0,7231.0
201406,45.0,4746.0,3.0,161.0,4585.0
201407,166.0,14606.0,1568.0,10403.0,4203.0
201408,20.0,1846.0,11.0,157.0,1689.0
201409,10.0,623.0,3.0,81.0,542.0
201410,92.0,8647.0,1.0,62.0,8585.0
201411,193.0,10452.0,1020.0,9861.0,591.0
201412,208.0,10126.0,157.0,7336.0,2790.0
201501,54.0,1969.0,39.0,2225.0,-256.0
201502,35.0,3182.0,1150.0,16942.0,-13760.0
201503,122.0,9792.0,39.0,2220.0,7572.0
201504,90.0,6501.0,246.0,7096.0,-595.0
201505,23.0,1364.0,202.0,2572.0,-1208.0
201506,74.0,6823.0,241.0,5776.0,1047.0
201507,140.0,7737.0,13.0,161.0,7576.0
201508,87.0,7861.0,100.0,2202.0,5659.0
201509,48.0,3419.0,4.0,62.0,3357.0
201510,139.0,6195.0,8.0,149.0,6046.0
201511,90.0,6057.0,354.0,3938.0,2119.0
201512,95.0,6486.0,0.0,23.0,6463.0
201601,316.0,7766.0,2.0,98.0,7668.0
201602,40.0,3467.0,1.0,146.0,3321.0
201603,84.0,4838.0,1003.0,748.0,4090.0
201604,85.0,7130.0,601.0,7166.0,-36.0
201605,85.0,8474.0,10.0,269.0,8205.0
201606,153.0,13174.0,201.0,1936.0,11238.0
201607,70.0,3723.0,4.0,206.0,3517.0
201608,248.0,17356.0,3.0,135.0,17221.0
201609,109.0,6635.0,1.0,110.0,6525.0
201610,120.0,6615.0,185.0,9308.0,-2693.0
201611,190.0,16581.0,54.0,604.0,15977.0
201612,263.0,22792.0,356.0,4062.0,18730.0
201301,0.0,0.0,195174.0,314469.0,-314469.0
201302,46.0,307.0,177229.0,327064.0,-326757.0
201303,4478.0,7933.0,307806.0,454457.0,-446524.0
201304,107.0,405.0,381398.0,683874.0,-683469.0
201305,384.0,1949.0,454790.0,877007.0,-875058.0
201306,288.0,1507.0,173243.0,344037.0,-342530.0
201307,0.0,0.0,705125.0,1223238.0,-1223238.0
201308,1900.0,2563.0,199673.0,338278.0,-335715.0
201309,864.0,2023.0,196083.0,256184.0,-254161.0
201310,9710.0,13348.0,231540.0,291579.0,-278231.0
201311,2621.0,6013.0,112586.0,177105.0,-171092.0
201312,0.0,0.0,474629.0,806175.0,-806175.0
201401,1080.0,841.0,330333.0,470993.0,-470152.0
201402,0.0,0.0,261877.0,467498.0,-467498.0
201403,0.0,0.0,376589.0,535466.0,-535466.0
201404,830.0,1748.0,440552.0,761955.0,-760207.0
201405,0.0,0.0,378351.0,616182.0,-616182.0
201406,218.0,838.0,339109.0,515138.0,-514300.0
201407,1613.0,8755.0,339071.0,475131.0,-466376.0
201408,0.0,0.0,260681.0,381250.0,-381250.0
201409,2.0,11.0,286620.0,477866.0,-477855.0
201410,2090.0,2049.0,563619.0,1037878.0,-1035829.0
201411,900.0,2902.0,302314.0,474034.0,-471132.0
201412,300.0,507.0,425772.0,685850.0,-685343.0
201501,1285.0,3284.0,330490.0,598893.0,-595609.0
201502,1498.0,131.0,256235.0,307142.0,-307011.0
201503,1052.0,6423.0,283588.0,385234.0,-378811.0
201504,22336.0,48343.0,450635.0,651750.0,-603407.0
201505,6320.0,30325.0,583567.0,989414.0,-959089.0
201506,4013.0,10781.0,281648.0,365959.0,-355178.0
201507,1820.0,6530.0,529223.0,850091.0,-843561.0
201508,7524.0,21041.0,345797.0,441841.0,-420800.0
201509,4850.0,15184.0,182924.0,340730.0,-325546.0
201510,2969.0,8427.0,398896.0,617480.0,-609053.0
201511,1983.0,5347.0,334158.0,557952.0,-552605.0
201512,2236.0,4365.0,546205.0,871878.0,-867513.0
201601,1807.0,6542.0,428879.0,640020.0,-633478.0
201602,190.0,832.0,304193.0,476439.0,-475607.0
201603,752.0,3635.0,378760.0,515889.0,-512254.0
201604,1923.0,8133.0,301296.0,415993.0,-407860.0
201605,4810.0,15717.0,367435.0,687224.0,-671507.0
201606,1439.0,5775.0,488752.0,639784.0,-634009.0
201607,11436.0,32541.0,459152.0,549589.0,-517048.0
201608,13020.0,24812.0,282490.0,422530.0,-397718.0
201609,1341.0,5753.0,428385.0,573018.0,-567265.0
201610,2928.0,8507.0,417422.0,567552.0,-559045.0
201611,10287.0,36363.0,314772.0,475599.0,-439236.0
201612,3582.0,30861.0,644609.0,1074875.0,-1044014.0
201301,0.0,0.0,567493.0,830063.0,-830063.0
201302,0.0,0.0,819513.0,1206083.0,-1206083.0
201303,23770.0,40159.0,764048.0,1075888.0,-1035729.0
201304,4710.0,4256.0,588115.0,776497.0,-772241.0
201305,16806.0,26033.0,1160460.0,1652768.0,-1626735.0
201306,20782.0,33141.0,495060.0,869309.0,-836168.0
201307,19572.0,25356.0,1257858.0,1780086.0,-1754730.0
201308,18446.0,17931.0,673431.0,1007253.0,-989322.0
201309,28076.0,28221.0,698681.0,1132172.0,-1103951.0
201310,23389.0,24700.0,455543.0,656323.0,-631623.0
201311,34600.0,51266.0,536542.0,783509.0,-732243.0
201312,177.0,1129.0,497477.0,685004.0,-683875.0
201401,2160.0,1702.0,636342.0,887169.0,-885467.0
201402,159.0,1123.0,244587.0,451036.0,-449913.0
201403,1770.0,4220.0,608718.0,840859.0,-836639.0
201404,47642.0,86455.0,497230.0,830126.0,-743671.0
201405,5541.0,5839.0,306828.0,484246.0,-478407.0
201406,2730.0,4444.0,1331808.0,2000364.0,-1995920.0
201407,1025.0,5873.0,551254.0,850610.0,-844737.0
201408,455.0,2395.0,722739.0,1203605.0,-1201210.0
201409,1682.0,5521.0,590475.0,1003502.0,-997981.0
201410,2952.0,4389.0,701102.0,1145158.0,-1140769.0
201411,8155.0,14965.0,462790.0,787107.0,-772142.0
201412,9035.0,14760.0,550541.0,829037.0,-814277.0
201501,1329.0,2250.0,644466.0,1128890.0,-1126640.0
201502,2054.0,2403.0,529572.0,871471.0,-869068.0
201503,1.0,68.0,440104.0,688649.0,-688581.0
201504,8685.0,20503.0,413989.0,689291.0,-668788.0
201505,6153.0,13075.0,840352.0,1410904.0,-1397829.0
201506,4425.0,5719.0,1077688.0,1727496.0,-1721777.0
201507,9564.0,9967.0,1052060.0,1731718.0,-1721751.0
201508,808.0,1273.0,712843.0,1143611.0,-1142338.0
201509,3528.0,5657.0,369174.0,605579.0,-599922.0
201510,602.0,737.0,457243.0,744666.0,-743929.0
201511,41798.0,62998.0,498012.0,810561.0,-747563.0
201512,13095.0,27948.0,662063.0,1001205.0,-973257.0
201601,1694.0,4367.0,794644.0,1243650.0,-1239283.0
201602,575.0,1741.0,875317.0,1395583.0,-1393842.0
201603,1471.0,5202.0,540974.0,798383.0,-793181.0
201604,4594.0,14095.0,112968.0,188242.0,-174147.0
201605,278.0,745.0,350236.0,561868.0,-561123.0
201606,3027.0,11236.0,1489237.0,2317980.0,-2306744.0
201607,4091.0,11553.0,581930.0,940816.0,-929263.0
201608,2117.0,11321.0,386022.0,647275.0,-635954.0
201609,3523.0,23604.0,526719.0,943423.0,-919819.0
201610,691.0,6829.0,579017.0,1004989.0,-998160.0
201611,2104.0,10110.0,717681.0,1161916.0,-1151806.0
201612,5474.0,47938.0,567515.0,1020444.0,-972506.0
201301,2344.0,8930.0,9241.0,38920.0,-29990.0
201302,7184.0,15450.0,8522.0,40607.0,-25157.0
201303,13698.0,41671.0,8418.0,37679.0,3992.0
201304,6040.0,18621.0,28256.0,100650.0,-82029.0
201305,6474.0,19911.0,9719.0,36455.0,-16544.0
201306,1933.0,6832.0,17803.0,87154.0,-80322.0
201307,11034.0,34339.0,7964.0,14440.0,19899.0
201308,2774.0,9381.0,27823.0,83021.0,-73640.0
201309,7721.0,21289.0,17685.0,92429.0,-71140.0
201310,8004.0,22341.0,5086.0,31142.0,-8801.0
201311,10706.0,30677.0,9091.0,44932.0,-14255.0
201312,2117.0,7503.0,39907.0,130347.0,-122844.0
201401,11789.0,30128.0,40930.0,100989.0,-70861.0
201402,4170.0,14735.0,18695.0,101195.0,-86460.0
201403,24429.0,66114.0,44057.0,130140.0,-64026.0
201404,684.0,1800.0,57830.0,183444.0,-181644.0
201405,13860.0,39822.0,46970.0,143006.0,-103184.0
201406,13455.0,42592.0,46955.0,88469.0,-45877.0
201407,2890.0,10858.0,22282.0,79387.0,-68529.0
201408,12648.0,44741.0,18317.0,72415.0,-27674.0
201409,9488.0,35242.0,16399.0,67976.0,-32734.0
201410,10740.0,30605.0,16728.0,59292.0,-28687.0
201411,19785.0,67418.0,13434.0,63194.0,4224.0
201412,12696.0,36684.0,27946.0,118594.0,-81910.0
201501,8621.0,23375.0,15464.0,44975.0,-21600.0
201502,1800.0,6600.0,793.0,6940.0,-340.0
201503,1398.0,5140.0,42021.0,134440.0,-129300.0
201504,20703.0,61483.0,15473.0,69009.0,-7526.0
201505,4236.0,10763.0,33902.0,90702.0,-79939.0
201506,2950.0,8546.0,8810.0,33411.0,-24865.0
201507,10975.0,34654.0,12856.0,70688.0,-36034.0
201508,8010.0,22328.0,8864.0,38330.0,-16002.0
201509,13813.0,40027.0,24686.0,102977.0,-62950.0
201510,8422.0,25548.0,13017.0,65136.0,-39588.0
201511,7806.0,24469.0,22677.0,92729.0,-68260.0
201512,5610.0,18104.0,29514.0,80231.0,-62127.0
201601,19366.0,62355.0,11957.0,57293.0,5062.0
201602,3482.0,11042.0,17435.0,65529.0,-54487.0
201603,4443.0,20066.0,5749.0,28588.0,-8522.0
201604,1628.0,6324.0,20035.0,63386.0,-57062.0
201605,13467.0,47714.0,8331.0,51238.0,-3524.0
201606,19432.0,59211.0,18417.0,100095.0,-40884.0
201607,14857.0,54151.0,15859.0,76914.0,-22763.0
201608,24821.0,75031.0,29363.0,98258.0,-23227.0
201609,4946.0,13641.0,15986.0,87810.0,-74169.0
201610,2641.0,14620.0,14847.0,66740.0,-52120.0
201611,11318.0,44048.0,7798.0,37051.0,6997.0
201612,10294.0,32217.0,26593.0,130154.0,-97937.0
