datadate,초기온도(℃),최대온도(℃),최저온도(℃),평균온도(℃),강수량(ml),습도(%)
20130207,-6.3,3.5,-10.6,-4.8,0.0, 
20130208,-4.4,2.4,-9.6,-4.1,0.0, 
20130209,-4.7,-1.2,-11.0,-5.7,0.0, 
20130210,-8.9,-1.1,-11.9,-7.0,0.0, 
20130211,-10.8,1.3,-13.9,-8.4,0.0, 
20130212,-8.5,5.2,-13.1,-5.1,0.0, 
20130213,-6.3,6.0,-11.9,-3.6,0.0, 
20130214,-4.9,7.2,-9.9,-2.4,0.0, 
20130215,-5.5,8.6,-9.1,-1.0,0.0, 
20130216,-2.7,10.0,-6.7,2.9,0.0, 
20130217,9.1,9.5,-4.1,3.7,5.3, 
20130218,-5.5,4.1,-10.9,-3.9,5.5, 
20130219,-4.9,4.9,-7.6,-1.1,1.0, 
20130220,3.6,4.4,-7.2,-0.4,2.2, 
20130221,-7.6,6.9,-11.1,-3.5,0.0, 
20130222,-2.5,2.8,-3.0,0.3,1.8, 
20130223,-0.1,3.9,-3.7,-0.1,2.0, 
20130224,-5.1,5.4,-10.3,-2.7,0.0, 
20130225,-2.7,8.2,-7.0,0.5,0.0, 
20130226,-1.8,10.3,-5.5,1.2,0.0, 
20130227,-3.1,11.2,-7.1,1.1,0.0, 
20130228,-3.0,12.1,-6.5,2.5,0.0, 
20130301,-0.2,10.8,-1.1,5.7,0.0, 
20130302,1.7,6.6,-3.6,1.9,1.0, 
20130303,-4.4,10.5,-7.4,0.7,0.0, 
20130304,-1.8,12.6,-3.2,3.5,0.0, 
20130305,-1.7,12.2,-4.0,3.2,0.0, 
20130306,4.0,5.3,-3.3,1.2,0.0, 
20130307,-3.9,4.1,-6.0,-1.8,0.0, 
20130308,-5.2,5.7,-9.8,-3.1,0.0, 
20130309,-1.2,10.8,-7.7,1.5,0.0, 
20130310,-2.8,12.8,-7.0,2.3,0.0, 
20130311,-2.3,16.7,-5.8,4.5,0.0, 
20130312,1.3,13.5,-1.0,7.1,0.0, 
20130313,5.9,13.3,-2.5,6.0,0.0, 
20130314,-0.3,12.1,-4.5,4.0,0.0, 
20130315,-2.0,13.7,-6.2,3.0,0.0, 
20130316,-2.1,14.1,-5.4,3.9,0.0, 
20130317,-1.1,16.9,-5.0,5.6,0.0, 
20130318,2.2,17.0,1.7,7.9,0.0, 
20130319,1.1,19.4,-3.5,7.5,0.0, 
20130320,2.0,15.4,-1.8,8.4,0.0, 
20130321,4.9,12.9,-1.0,6.2,0.0, 
20130322,-0.3,15.3,-5.0,5.3,0.0, 
20130323,2.9,15.4,-1.6,7.4,0.0, 
20130324,0.3,14.3,-2.8,5.9,0.0, 
20130325,2.1,10.0,1.0,4.9,0.0, 
20130326,3.2,10.7,1.0,5.3,0.0, 
20130327,0.8,8.9,1.0,4.0,1.5, 
20130328,-0.5,12.4,-3.6,4.5,1.5, 
20130329,1.0,15.9,-3.0,6.3,0.0, 
20130330,1.1,18.3,-2.2,8.6,0.0, 
20130331,6.4,7.7,3.0,5.8,5.6, 
20130401,3.6,14.9,2.5,7.0,3.2, 
20130402,1.7,16.9,-1.4,8.7,2.0, 
20130403,2.0,20.8,-1.8,10.8,0.0, 
20130404,4.7,22.6,1.0,12.3,0.0, 
20130405,9.3,13.9,6.4,9.7,9.1, 
20130406,10.5,14.9,10.1,11.6,4.3, 
20130407,10.0,25.8,9.3,15.3,4.0, 
20130408,10.8,21.4,6.9,13.6,0.0, 
20130409,11.8,19.5,10.4,14.0,1.5, 
20130410,11.3,23.5,4.9,13.9,1.5, 
20130411,9.3,22.3,8.1,14.1,0.0, 
20130412,8.3,17.9,2.0,10.2,0.0, 
20130413,4.3,19.5,-1.1,12.1,0.0, 
20130414,11.9,20.0,8.6,12.7,6.8, 
20130415,10.8,24.9,9.1,16.8,7.5, 
20130416,10.8,25.8,7.5,16.2,0.0, 
20130417,13.6,19.9,7.0,13.1,6.9, 
20130418,6.7,16.3,6.0,9.9,12.3, 
20130419,5.3,19.2,2.2,10.8,15.5, 
20130420,8.0,18.8,6.6,11.4,0.0, 
20130421,6.2,20.0,1.8,11.2,0.0, 
20130422,7.2,22.5,3.3,12.8,0.0, 
20130423,7.0,22.6,2.3,12.4,0.0, 
20130424,5.9,23.0,1.2,12.1,0.0, 
20130425,12.8,21.7,8.1,15.1,0.0, 
20130426,12.9,21.4,4.6,13.8,0.0, 
20130427,7.3,20.3,1.2,11.2,0.0, 
20130428,7.3,23.4,4.4,13.2,0.0, 
20130429,7.5,24.8,3.8,14.5,0.0, 
20130430,11.0,28.6,7.5,17.5,0.0, 
20130501,12.1,29.6,8.2,18.2,0.0, 
20130502,12.2,28.8,8.3,18.1,0.0, 
20130503,12.2,30.4,8.2,19.1,0.0, 
20130504,12.6,28.4,8.2,18.4,0.0, 
20130505,15.9,27.7,14.5,20.1,0.0, 
20130506,15.6,20.0,4.6,13.8,0.0, 
20130507,8.1,23.5,3.8,14.0,0.0, 
20130508,9.9,24.7,4.5,15.4,0.0, 
20130509,13.9,20.8,11.9,14.9,3.2, 
20130510,13.8,21.4,12.3,15.7,1.6, 
20130511,11.9,25.2,8.9,16.9,1.5, 
20130512,14.8,21.6,12.7,17.3,0.0, 
20130513,12.1,22.4,10.9,15.4,14.7, 
20130514,12.9,21.6,10.3,15.7,15.5, 
20130515,12.2,18.0,7.8,14.0,0.0, 
20130516,11.0,21.9,7.9,14.8,0.0, 
20130517,11.2,27.2,7.7,17.5,0.0,5.1 
20130518,11.9,27.6,8.1,18.0,0.0, 
20130519,12.7,24.7,8.1,13.2,0.0, 
20130520,10.9,29.3,8.4,19.4,0.0, 
20130521,14.3,28.7,10.5,19.5,0.0, 
20130522,14.1,29.2,11.2,19.8,0.0,10.1 
20130523,13.7,23.9,11.5,17.0,4.8,14.7 
20130524,15.9,27.6,13.7,19.9,6.0, 
20130525,12.7,25.0,9.7,17.0,0.0, 
20130526,9.4,23.4,4.9,14.3,0.0, 
20130527,12.4,26.9,7.8,17.3,0.0, 
20130528,11.4,29.0,8.0,18.6,0.0, 
20130529,16.2,30.4,16.1,22.3,0.0, 
20130530,17.5,30.7,13.7,21.6,0.0, 
20130531,13.2,29.6,11.9,19.6,0.0, 
20130601,17.7,28.0,14.5,21.1,2.0, 
20130602,13.4,26.5,8.9,17.7,2.0, 
20130603,14.9,26.8,10.1,18.6,0.0, 
20130604,13.2,28.6,7.9,18.7,0.0, 
20130605,17.1,30.0,9.7,20.5,0.0, 
20130606,19.5,23.5,13.5,18.6,3.6, 
20130607,13.8,18.8,13.6,16.1,8.1, 
20130608,15.4,26.8,14.4,19.3,10.5, 
20130609,13.9,27.9,12.5,19.4,0.0, 
20130610,19.7,27.7,12.0,20.6,0.0, 
20130611,10.9,29.2,6.9,18.6,0.0, 
20130612,13.5,28.6,9.8,18.8,0.0, 
20130613,15.1,25.0,12.9,17.2,14.6, 
20130614,13.0,28.3,12.6,19.3,19.5, 
20130615,14.9,31.1,12.7,21.1,0.0, 
20130616,16.8,32.5,14.4,23.0,0.0, 
20130617,18.7,30.9,15.0,22.6,0.0, 
20130618,16.9,32.7,13.2,22.5,0.0, 
20130619,17.2,30.8,13.0,22.0,0.0, 
20130620,16.9,33.1,13.5,23.0,0.0, 
20130621,21.6,31.3,18.3,24.1,0.0, 
20130622,19.0,31.1,15.8,23.1,0.0, 
20130623,18.4,34.6,15.9,23.9,0.0, 
20130624,19.3,28.8,18.6,22.4,0.0, 
20130625,20.4,26.7,18.8,21.7,1.9, 
20130626,18.8,29.5,17.3,22.1,2.5, 
20130627,19.6,32.0,16.2,23.0,2.8, 
20130628,20.3,30.8,19.7,23.9,3.0, 
20130629,20.7,32.3,18.1,24.3,0.0, 
20130630,19.7,31.5,17.4,24.0,0.0, 
20130701,20.8,30.7,17.7,23.9,0.0, 
20130702,22.7,27.3,21.7,23.7,34.1, 
20130703,21.8,29.3,21.2,24.2,56.7, 
20130704,23.0,32.4,22.4,26.2,70.0, 
20130705,22.5,34.1,20.7,26.3,0.0, 
20130706,21.4,35.3,19.2,26.6,0.0, 
20130707,23.7,28.8,22.3,25.4,5.6, 
20130708,24.5,28.6,24.1,25.9,10.4, 
20130709,24.0,30.9,23.0,25.6,2.4, 
20130710,22.7,25.9,21.9,23.9,48.9, 
20130711,21.6,31.4,21.2,25.2,129.9, 
20130712,24.3,32.7,22.7,26.8,0.0, 
20130713,22.1,33.3,20.2,25.7,0.0, 
20130714,22.3,34.1,21.9,27.0,0.0, 
20130715,25.6,28.8,22.9,25.1,10.0, 
20130716,23.5,29.3,21.9,25.0,4.4, 
20130717,24.2,34.3,22.5,26.0,4.5, 
20130718,22.9,30.7,22.5,25.1,4.5, 
20130719,22.5,32.9,21.7,26.2,0.0, 
20130720,24.4,33.9,23.1,27.6,0.0, 
20130721,25.5,31.9,24.2,27.4,3.0, 
20130722,26.0,30.1,24.0,26.1,9.3, 
20130723,24.6,27.6,24.4,25.6,27.9, 
20130724,25.1,27.9,23.7,25.1,4.0, 
20130725,23.8,33.2,22.7,26.8,1.5, 
20130726,22.4,32.8,20.1,25.6,0.0, 
20130727,21.5,28.5,20.8,24.4,0.0, 
20130728,23.1,26.3,22.2,23.7,34.3, 
20130729,23.0,28.7,22.6,24.9,40.5, 
20130730,23.2,31.2,22.7,25.3,0.0, 
20130731,23.0,27.2,22.0,24.1,0.0, 
20130801,22.7,33.7,22.0,26.6,0.0, 
20130802,24.1,33.4,22.6,27.3,0.0, 
20130803,24.8,34.8,23.0,27.6,0.0, 
20130804,22.8,34.8,21.4,26.9,0.0, 
20130805,24.5,36.2,22.5,27.7,0.0, 
20130806,24.9,32.8,24.3,27.4,0.0, 
20130807,24.9,34.2,22.1,27.0,0.0, 
20130808,21.8,31.9,20.2,25.0,0.0, 
20130809,22.2,32.8,20.7,25.6,0.0, 
20130810,24.3,26.4,22.4,23.8,26.5, 
20130811,22.4,30.3,21.4,24.2,7.0, 
20130812,20.9,30.7,19.3,24.0,5.0, 
20130813,21.3,29.1,19.6,23.7,0.0, 
20130814,23.4,26.6,19.7,22.6,1.0, 
20130815,25.1,25.3,19.9,21.6,53.7, 
20130816,20.0,25.1,19.5,21.5,7.4, 
20130817,20.7,28.5,19.5,22.8,4.0, 
20130818,21.4,29.1,20.5,23.5,9.7, 
20130819,21.4,28.7,20.4,23.4,14.5, 
20130820,22.4,23.9,21.0,22.1,36.5, 
20130821,22.3,28.0,21.9,24.3,18.0, 
20130822,21.7,31.0,21.2,24.5,22.5, 
20130823,22.0,27.8,21.0,24.2,41.8, 
20130824,26.3,28.3,21.1,25.7,39.8, 
20130825,20.7,29.9,17.3,23.1,76.5, 
20130826,16.9,28.7,14.0,20.1,0.0, 
20130827,15.4,24.2,13.3,18.5,0.0, 
20130828,18.2,24.3,16.9,19.1,7.8, 
20130829,17.2,23.3,11.7,17.8,8.5, 
20130830,11.8,22.4,11.5,16.1,0.0, 
20130831,15.8,26.9,13.6,19.2,0.0, 
20130901,27.4,27.5,14.8,19.7,0.0, 
20130902,14.8,28.7,12.9,19.0,0.0,1.6 
20130903,13.4,29.3,13.2,22.1,0.0, 
20130904,17.0,30.3,14.9,20.8,0.0,1.8 
20130905,16.0,23.8,14.5,18.6,0.0, 
20130906,16.4,23.2,15.5,18.2,1.0, 
20130907,16.5,25.8,16.1,19.8,1.0, 
20130908,18.1,29.5,16.7,21.4,0.0,1.4 
20130909,16.6,28.4,15.0,20.7,0.0,6.2 
20130910,17.1,25.7,15.2,20.1,0.0,1.2 
20130911,19.3,25.1,15.0,19.2,20.4,18.1 
20130912,15.1,27.5,11.7,18.5,23.0,9.0 
20130913,11.9,26.3,9.7,16.6,0.0,3.7 
20130914,11.9,27.4,9.0,16.7,0.0, 
20130915,12.9,28.2,10.3,18.6,0.0,1.0 
20130916,13.3,26.6,9.2,17.7,0.0,1.0 
20130917,14.6,28.2,12.7,18.8,0.0, 
20130918,13.7,27.0,11.2,18.4,0.0, 
20130919,18.0,25.8,14.8,20.1,4.4,11.1 
20130920,16.9,24.0,8.5,15.3,4.5,15.6 
20130921,10.3,25.5,8.1,15.4,0.0,1.2 
20130922,10.7,25.4,8.8,16.1,0.0,1.0 
20130923,12.8,26.4,12.0,18.2,0.0, 
20130924,13.2,27.3,11.6,18.1,0.0,11.7 
20130925,15.3,28.8,13.1,19.0,0.0,8.8 
20130926,15.4,29.8,12.9,20.4,0.0,14.8 
20130927,19.1,25.7,15.4,19.7,0.0, 
20130928,15.5,24.4,8.4,17.2,0.0,1.0 
20130929,8.5,22.2,3.6,12.1,0.0, 
20130930,8.2,24.0,8.0,16.3,0.0, 
20131001,13.6,20.9,12.5,15.7,3.5,1.0 
20131002,14.4,27.8,14.0,18.6,1.0, 
20131003,14.4,23.0,8.8,14.9,1.0,2.5 
20131004,8.8,21.8,5.6,12.3,0.0, 
20131005,8.8,22.5,7.1,14.0,0.0,10.2 
20131006,12.9,23.0,11.2,15.6,1.2, 
20131007,15.1,25.3,14.4,18.7,1.5,1.0 
20131008,18.0,26.5,15.2,19.7,0.0, 
20131009,15.4,25.6,15.4,19.3,0.0, 
20131010,15.4,25.7,15.0,18.7,2.2, 
20131011,15.4,17.0,9.4,13.5,10.4,1.0 
20131012,9.6,13.1,5.2,9.8,12.0, 
20131013,5.4,18.2,4.5,9.3,0.0,13.0 
20131014,5.7,19.1,2.2,9.3,0.0,5.7 
20131015,6.7,20.7,2.3,10.8,0.0, 
20131016,10.2,20.6,7.7,12.6,0.0, 
20131017,7.8,22.2,3.0,11.2,0.0,2.6 
20131018,8.8,18.7,8.2,13.2,0.0, 
20131019,11.9,22.3,5.7,12.6,0.0,5.0 
20131020,7.9,23.0,5.3,12.2,0.0,3.4 
20131021,7.0,24.2,4.2,12.2,0.0,3.3 
20131022,7.1,20.5,3.2,11.2,0.0,3.5 
20131023,7.3,18.3,1.9,8.7,0.0,4.6 
20131024,4.3,19.1,2.7,9.3,0.0,3.6 
20131025,4.9,20.2,2.6,9.7,0.0,4.0 
20131026,6.6,18.3,5.2,11.1,0.0, 
20131027,10.3,23.0,6.2,12.8,0.0,2.5 
20131028,6.4,23.4,3.5,11.7,0.0,4.1 
20131029,7.8,17.8,1.0,8.8,0.0,4.8 
20131030,1.5,13.0,-3.8,4.0,0.0, 
20131031,-1.5,15.9,-4.1,5.3,0.0, 
20131101,5.6,17.7,5.4,11.8,0.0, 
20131102,10.7,18.2,10.0,13.2,1.4,84.1 
20131103,13.1,16.8,3.4,11.9,7.8,66.1 
20131104,4.4,12.6,-1.4,6.5,8.0, 
20131105,-1.3,14.0,-3.5,3.8,0.0,2.2 
20131106,1.8,16.3,1.7,8.5,0.0,1.5 
20131107,4.5,18.3,3.7,11.3,0.0,2.7 
20131108,12.9,18.4,1.6,12.2,0.0, 
20131109,2.0,15.9,-2.4,5.9,0.0, 
20131110,2.2,15.6,1.0,7.4,5.1,23.9 
20131111,4.2,9.9,-2.6,4.0,5.5, 
20131112,-2.4,11.3,-4.9,1.9,0.0,6.1 
20131113,-1.4,11.3,-2.3,5.9,0.0,25.1 
20131114,9.8,11.0,-2.0,6.5,0.0,17.7 
20131115,-1.9,6.2,-4.2,0.6,0.0, 
20131116,-3.4,6.3,-8.8,-2.6,0.0, 
20131117,-5.3,6.3,-7.5,-0.1,0.0, 
20131118,1.0,1.8,-7.9,-3.3,0.0, 
20131119,-7.8,3.6,-11.9,-5.2,0.0, 
20131120,-4.6,1.4,-10.3,-5.3,0.0, 
20131121,-7.0,6.5,-11.5,-3.6,0.0,54.4 
20131122,-3.9,8.9,-3.9,2.9,0.0,2.9 
20131123,-3.6,4.5,-7.9,-2.3,0.0, 
20131124,-1.7,2.7,-8.8,-3.9,1.0, 
20131125,-7.8,5.2,-9.1,-0.9,1.0,72.1 
20131126,0.7,6.5,-5.1,0.8,0.0,63.0 
20131127,-4.9,9.0,-8.3,-1.7,0.0, 
20131128,-3.5,11.0,-4.0,3.1,0.0,5.0 
20131129,5.2,6.9,-2.7,3.4,0.0,35.6 
20131130,-2.3,2.5,-8.2,-3.8,0.0, 
20131201,-8.2,2.3,-13.2,-7.1,0.0, 
20131202,-7.9,6.2,-10.9,-2.9,0.0, 
20131203,-0.6,8.2,1.0,3.6,0.0,46.3 
20131204,0.4,2.0,-7.9,-2.5,0.0,12.1 
20131205,-8.0,-1.0,-12.0,-6.8,0.0, 
20131206,-6.0,4.1,-9.7,-3.1,0.0,14.5 
20131207,0.4,4.7,-6.7,-0.5,0.0,12.2 
20131208,-6.7,-1.0,-11.8,-6.6,0.0, 
20131209,-9.1,4.4,-11.0,-4.1,0.0, 
20131210,-4.6,4.3,-4.8,-0.5,4.9,27.6 
20131211,-3.3,-3.3,-15.5,-8.2,5.5, 
20131212,-15.3,-5.9,-19.6,-13.6,0.0, 
20131213,-16.4,-5.2,-20.0,-13.4,0.0, 
20131214,-16.4,-2.0,-18.6,-11.1,0.0, 
20131215,-10.6,-1.0,-14.4,-7.3,0.0, 
20131216,-3.8,-2.7,-12.9,-6.0,0.0, 
20131217,-12.8,-2.6,-17.5,-10.7,0.0, 
20131218,-13.2,2.3,-13.3,-5.8,0.0,16.1 
20131219,-3.3,-1.0,-13.4,-6.8,0.0, 
20131220,-13.2,-1.0,-15.4,-6.9,0.0, 
20131221,-2.8,2.9,-11.3,-3.8,0.0,24.1 
20131222,-5.1,6.2,-5.1,1.1,0.0, 
20131223,3.6,8.7,1.0,3.8,0.0, 
20131224,1.6,3.0,1.0,1.7,9.5,38.6 
20131225,-0.6,-1.0,-8.4,-4.4,11.5, 
20131226,-7.9,-1.1,-11.0,-6.0,0.0, 
20131227,-10.9,-3.2,-16.0,-10.1,0.0, 
20131228,-12.7,1.5,-13.7,-7.0,0.0, 
20131229,-1.6,3.0,-3.8,-1.1,0.0, 
20131230,-3.6,4.0,-6.1,-2.5,1.0, 
20131231,0.3,3.1,-8.1,-2.2,1.0,53.4 
20140101,-7.4,3.4,-13.1,-6.1,0.0, 
20140102,-8.4,2.5,-11.2,-5.6,0.0, 
20140103,-6.8,-1.0,-13.1,-7.4,0.0, 
20140104,-10.5,-1.0,-14.6,-7.9,0.0, 
20140105,-8.5,1.5,-10.7,-7.3,0.0, 
20140106,-10.5,2.1,-14.0,-8.4,0.0, 
20140107,-10.0,2.2,-13.0,-6.5,0.0, 
20140108,-1.4,3.9,-2.2,0.3,0.0, 
20140109,-1.4,-1.3,-8.3,-5.1,0.0, 
20140110,-7.3,-3.7,-14.0,-9.4,0.0, 
20140111,-13.6,-7.4,-17.9,-13.3,0.0, 
20140112,-17.7,-6.3,-21.3,-14.3,0.0, 
20140113,-10.9,-1.0,-12.2,-7.7,0.0, 
20140114,-10.5,4.0,-10.5,-1.8,0.0, 
20140115,3.0,7.1,-2.9,3.1,0.0,65.5 
20140116,-2.9,5.8,-4.5,0.2,0.0, 
20140117,-0.2,8.1,-1.3,3.7,0.0, 
20140118,0.5,3.5,-3.3,-0.1,0.0, 
20140119,-3.1,5.3,-7.0,-2.1,0.0, 
20140120,-5.0,6.0,-5.7,-0.4,0.0, 
20140121,-4.7,4.8,-9.6,-3.3,0.0, 
20140122,-4.5,3.9,-5.1,-2.0,3.5, 
20140123,-5.0,-5.0,-16.4,-12.2,4.0, 
20140124,-16.2,-9.9,-20.4,-15.9,0.0, 
20140125,-19.7,-9.4,-23.3,-16.8,0.0, 
20140126,-18.8,-10.9,-23.3,-17.8,0.0, 
20140127,-21.0,-3.9,-23.6,-14.7,0.0,8.4 
20140128,-11.4,-1.8,-13.5,-8.1,0.0, 
20140129,-13.2,-4.7,-18.7,-12.0,0.0, 
20140130,-15.2,-1.0,-19.6,-9.3,0.0, 
20140131,-1.1,-1.0,-9.7,-4.2,0.0,9.5 
20140201,-9.7,1.5,-16.4,-9.8,0.0, 
20140202,-11.4,3.9,-15.3,-7.1,0.0, 
20140203,-7.7,-4.3,-10.2,-6.6,0.0, 
20140204,-12.8,-5.7,-19.1,-12.5,0.0, 
20140205,-14.9,-4.8,-20.0,-12.5,0.0, 
20140206,-15.0,-5.7,-19.7,-12.9,0.0, 
20140207,-16.6,-2.9,-20.3,-12.5,0.0, 
20140208,-14.2,1.4,-17.6,-11.0,0.0, 
20140209,-10.3,5.6,-12.8,-4.1,0.0, 
20140210,-1.1,4.5,-8.7,-0.4,0.0, 
20140211,-8.5,-2.4,-14.6,-7.9,0.0, 
20140212,-8.2,-1.8,-14.3,-7.2,0.0, 
20140213,-8.3,4.5,-14.9,-4.1,0.0, 
20140214,2.0,9.6,1.0,4.0,0.0, 
20140215,-0.9,5.0,-7.8,-1.9,0.0, 
20140216,-7.6,4.9,-11.8,-4.1,0.0, 
20140217,-2.8,2.4,-11.6,-4.5,0.0, 
20140218,-5.8,5.4,-8.0,-2.7,0.0, 
20140219,-4.0,6.7,-4.4,0.0,0.0, 
20140220,-4.3,6.2,-8.1,-1.5,0.0, 
20140221,-2.6,5.1,-10.9,-3.5,0.0, 
20140222,-5.6,6.1,-8.5,-0.5,0.0, 
20140223,1.7,6.9,-4.6,3.5,4.4,66.3 
20140224,4.7,7.5,-5.0,1.9,4.5, 
20140225,-4.8,8.8,-6.4,-0.2,0.0, 
20140226,-3.9,10.7,-8.4,0.3,0.0, 
20140227,-1.3,4.5,-4.6,0.6,0.0, 
20140228,1.6,7.6,1.0,3.3,13.7,30.8 
20140301,0.5,3.0,-5.8,-0.9,1.6,58.1 
20140302,-5.8,5.1,-10.3,-3.6,1.5, 
20140303,-3.0,15.5,-3.1,5.5,0.0, 
20140304,7.5,10.6,5.3,7.7,4.8,22.0 
20140305,6.2,8.8,-2.9,4.1,4.0,1.3 
20140306,-2.8,10.9,-5.8,1.3,4.5, 
20140307,-2.5,9.9,-3.7,3.2,0.0, 
20140308,3.4,10.2,1.0,4.3,3.1,5.4 
20140309,2.5,10.8,-1.3,5.1,3.5, 
20140310,-1.1,10.1,-3.2,3.3,0.0, 
20140311,3.4,12.8,-1.4,7.1,0.0, 
20140312,-1.2,15.3,-2.5,5.9,0.0, 
20140313,0.8,19.3,-1.5,11.0,0.0, 
20140314,13.2,21.8,12.2,16.0,0.0, 
20140315,15.1,16.0,5.1,12.7,3.4,36.3 
20140316,5.4,10.4,-1.5,5.3,4.5,13.8 
20140317,-1.3,13.0,-3.9,4.3,0.0, 
20140318,2.4,11.4,1.5,5.8,1.0,11.3 
20140319,5.4,10.1,4.7,7.2,1.0,5.3 
20140320,5.5,7.8,1.0,4.0,0.0, 
20140321,0.7,5.2,1.0,3.3,0.0, 
20140322,1.3,14.3,-3.5,5.0,0.0, 
20140323,-0.8,13.4,-4.2,4.4,0.0, 
20140324,2.3,15.3,1.0,7.2,0.0, 
20140325,4.9,19.1,2.7,9.4,0.0, 
20140326,4.7,20.1,1.0,10.4,0.0,6.8 
20140327,4.8,20.6,1.7,11.0,0.0, 
20140328,8.7,20.1,4.5,12.3,0.0,16.8 
20140329,10.2,22.5,7.9,14.0,0.0, 
20140330,8.1,22.1,3.6,12.4,0.0,15.8 
20140331,8.6,21.1,4.6,12.2,0.0,18.0 
20140401,8.1,20.6,6.3,13.9,0.0, 
20140402,16.6,23.2,13.7,17.7,0.0, 
20140403,13.8,21.2,13.7,17.2,0.0, 
20140404,15.8,16.4,4.6,10.9,16.2,21.5 
20140405,4.9,7.4,4.3,6.2,4.9,12.9 
20140406,4.5,10.3,2.5,5.5,5.2,4.8 
20140407,2.6,9.6,1.0,4.5,5.5,32.6 
20140408,2.2,7.3,-3.4,1.6,2.6,61.5 
20140409,0.3,14.5,-1.4,7.2,3.5,19.6 
20140410,2.7,22.1,1.1,12.8,8.5,28.9 
20140411,14.2,18.3,4.9,12.8,11.5, 
20140412,5.1,21.0,1.1,10.6,0.0, 
20140413,4.0,19.5,2.1,11.1,0.0, 
20140414,11.4,12.5,6.5,8.2,6.9, 
20140415,7.0,13.8,3.5,8.4,8.5, 
20140416,3.5,19.2,1.0,11.1,0.0,9.9 
20140417,4.7,21.3,1.0,11.4,0.0, 
20140418,5.7,21.1,1.1,10.8,0.0, 
20140419,6.4,21.7,2.7,12.4,0.0, 
20140420,10.1,27.9,6.2,16.5,0.0, 
20140421,12.1,27.7,6.8,16.5,0.0,6.1 
20140422,10.3,22.4,8.6,14.0,3.1, 
20140423,9.5,11.0,8.5,9.6,40.3,35.6 
20140424,10.6,15.8,3.7,10.4,3.5, 
20140425,3.7,24.3,1.0,14.1,3.5,18.5 
20140426,9.0,23.6,4.7,13.7,0.0,7.6 
20140427,8.1,24.0,5.2,14.2,0.0, 
20140428,10.4,24.2,6.5,14.2,0.0,8.7 
20140429,6.5,23.8,3.4,13.5,0.0, 
20140430,10.3,25.4,7.9,16.2,0.0, 
20140501,13.4,23.8,12.9,18.0,0.0, 
20140502,16.9,16.9,6.6,13.1,10.6,11.0 
20140503,6.6,13.9,4.2,8.9,17.0,9.1 
20140504,6.8,21.9,4.4,13.3,0.0, 
20140505,11.1,24.7,7.4,16.7,0.0, 
20140506,18.2,19.9,11.5,15.5,13.9,7.5 
20140507,11.6,27.2,10.6,16.3,17.5,42.5 
20140508,10.7,21.5,7.4,14.2,0.0,3.9 
20140509,7.4,21.9,3.6,12.3,0.0,3.9 
20140510,8.4,22.9,5.4,13.9,0.0,12.3 
20140511,9.7,22.5,9.5,15.4,0.0, 
20140512,13.4,14.5,10.4,12.4,12.5,19.8 
20140513,13.9,21.6,11.8,16.1,1.1,44.5 
20140514,11.8,24.6,9.7,16.6,1.0,17.1 
20140515,14.4,29.9,11.7,20.7,0.0,28.8 
