datadate,수출중량(kg),수출금액(달러),수입중량(kg),수입금액(달러),무역수지(달러)
201303,16.0,71.0,452316.0,935886.0,-935815.0
201304,2892.0,10588.0,406157.0,852016.0,-841428.0
201305,11914.0,28775.0,435366.0,863702.0,-834927.0
201306,53.0,177.0,396090.0,809285.0,-809108.0
201307,80.0,305.0,442935.0,873210.0,-872905.0
201308,177.0,3231.0,342489.0,681733.0,-678502.0
201309,278.0,1476.0,364834.0,754526.0,-753050.0
201310,0.0,0.0,287392.0,660508.0,-660508.0
201311,240.0,1152.0,483135.0,1178060.0,-1176908.0
201312,266.0,1428.0,406857.0,1068652.0,-1067224.0
201401,192.0,2238.0,435073.0,1145385.0,-1143147.0
201402,6.0,407.0,425310.0,1302505.0,-1302098.0
201403,406.0,1627.0,461784.0,1293827.0,-1292200.0
201404,18.0,62.0,261897.0,785063.0,-785001.0
201405,21701.0,67811.0,154655.0,513059.0,-445248.0
201406,6105.0,21602.0,406004.0,1273352.0,-1251750.0
201407,0.0,0.0,257297.0,842020.0,-842020.0
201408,0.0,0.0,290956.0,983800.0,-983800.0
201409,0.0,0.0,205313.0,640638.0,-640638.0
201410,0.0,0.0,210037.0,696308.0,-696308.0
201411,153.0,2125.0,355487.0,1159509.0,-1157384.0
201412,16.0,124.0,83307.0,283950.0,-283826.0
201501,175.0,613.0,500069.0,1464058.0,-1463445.0
201502,0.0,0.0,325216.0,1018066.0,-1018066.0
201503,0.0,0.0,318110.0,983817.0,-983817.0
201504,300.0,1572.0,618688.0,1828697.0,-1827125.0
201505,0.0,0.0,399627.0,1172136.0,-1172136.0
201506,4784.0,19907.0,392648.0,1123525.0,-1103618.0
201507,8.0,190.0,332402.0,941522.0,-941332.0
201508,0.0,0.0,227580.0,606530.0,-606530.0
201509,1000.0,3661.0,219213.0,559680.0,-556019.0
201510,14.0,684.0,354201.0,866272.0,-865588.0
201511,3.0,29.0,325091.0,778187.0,-778158.0
201512,401.0,1440.0,271963.0,644890.0,-643450.0
201601,5.0,236.0,170731.0,401649.0,-401413.0
201602,18960.0,31003.0,282225.0,624086.0,-593083.0
201603,0.0,0.0,91385.0,250251.0,-250251.0
201604,0.0,0.0,258729.0,585672.0,-585672.0
201605,400.0,1380.0,258533.0,579551.0,-578171.0
201606,0.0,0.0,265490.0,568515.0,-568515.0
201607,0.0,0.0,438759.0,1000519.0,-1000519.0
201608,0.0,0.0,335507.0,725915.0,-725915.0
201609,400.0,1380.0,345125.0,786187.0,-784807.0
201610,0.0,0.0,182369.0,429546.0,-429546.0
201611,0.0,0.0,395834.0,915776.0,-915776.0
201612,0.0,0.0,255720.0,656635.0,-656635.0
201301,288.0,1603.0,96917.0,86459.0,-84856.0
201302,30.0,176.0,68984.0,60395.0,-60219.0
201303,3732.0,5082.0,126309.0,116426.0,-111344.0
201304,575.0,883.0,116818.0,111632.0,-110749.0
201305,12000.0,28898.0,110417.0,101634.0,-72736.0
201306,1020.0,1493.0,66125.0,65870.0,-64377.0
201307,3977.0,2392.0,86344.0,80778.0,-78386.0
201308,2746.0,3824.0,94545.0,107735.0,-103911.0
201309,1680.0,9674.0,99067.0,95922.0,-86248.0
201310,0.0,0.0,98841.0,101961.0,-101961.0
201311,2246.0,2391.0,54259.0,55582.0,-53191.0
201312,180.0,733.0,73836.0,77405.0,-76672.0
201401,0.0,0.0,15408.0,17697.0,-17697.0
201402,1920.0,11720.0,58944.0,76419.0,-64699.0
201403,346.0,702.0,22749.0,20015.0,-19313.0
201404,2000.0,9000.0,27748.0,58752.0,-49752.0
201405,4410.0,15964.0,132251.0,156977.0,-141013.0
201406,0.0,0.0,44299.0,46455.0,-46455.0
201407,2160.0,14865.0,62800.0,91041.0,-76176.0
201408,407.0,928.0,133460.0,171637.0,-170709.0
201409,866.0,5196.0,104028.0,162810.0,-157614.0
201410,844.0,5006.0,66141.0,78427.0,-73421.0
201411,19590.0,28199.0,4.0,44.0,28155.0
201412,0.0,0.0,115809.0,124090.0,-124090.0
201501,960.0,5152.0,75898.0,112438.0,-107286.0
201502,1066.0,1925.0,129007.0,139395.0,-137470.0
201503,0.0,0.0,137071.0,153058.0,-153058.0
201504,376.0,842.0,110169.0,107347.0,-106505.0
201505,173.0,404.0,57141.0,52847.0,-52443.0
201506,60.0,120.0,146231.0,182945.0,-182825.0
201507,101.0,203.0,182054.0,169017.0,-168814.0
201508,12.0,50.0,62624.0,55212.0,-55162.0
201509,0.0,0.0,3827.0,7064.0,-7064.0
201510,0.0,0.0,122735.0,128974.0,-128974.0
201511,116.0,299.0,97202.0,113423.0,-113124.0
201512,50.0,280.0,114389.0,119076.0,-118796.0
201601,2.0,60.0,40350.0,48273.0,-48213.0
201602,2860.0,3914.0,46923.0,48839.0,-44925.0
201603,7133.0,7570.0,56568.0,60408.0,-52838.0
201604,10.0,60.0,60081.0,69491.0,-69431.0
201605,2357.0,3848.0,43563.0,45589.0,-41741.0
201606,375.0,1667.0,41390.0,75166.0,-73499.0
201607,13866.0,11145.0,66677.0,73636.0,-62491.0
201608,3293.0,5207.0,92427.0,107344.0,-102137.0
201609,83.0,206.0,103289.0,121316.0,-121110.0
201610,1787.0,4124.0,40253.0,63556.0,-59432.0
201611,5426.0,13206.0,108555.0,155569.0,-142363.0
201612,2808.0,7992.0,20586.0,52865.0,-44873.0
201301,0.0,0.0,1119424.0,1940624.0,-1940624.0
201302,10284.0,28961.0,798884.0,1257723.0,-1228762.0
201303,15920.0,26941.0,1206675.0,2128334.0,-2101393.0
201304,13626.0,18959.0,838133.0,1490089.0,-1471130.0
201305,4800.0,7897.0,1157006.0,2090627.0,-2082730.0
201306,14867.0,23399.0,1163560.0,2061939.0,-2038540.0
201307,14720.0,22599.0,1205933.0,2454148.0,-2431549.0
201308,1683.0,2829.0,1195106.0,2281643.0,-2278814.0
201309,33168.0,41134.0,742510.0,1423945.0,-1382811.0
201310,21158.0,23350.0,704006.0,1380863.0,-1357513.0
201311,3060.0,3364.0,1631764.0,3212632.0,-3209268.0
201312,86.0,202.0,491953.0,1158929.0,-1158727.0
201401,1080.0,1059.0,1073095.0,2178776.0,-2177717.0
201402,171.0,232.0,796350.0,1697904.0,-1697672.0
201403,5926.0,7916.0,1447253.0,2942365.0,-2934449.0
201404,12060.0,26154.0,1102833.0,2345552.0,-2319398.0
201405,11388.0,13721.0,1247697.0,2789544.0,-2775823.0
201406,5641.0,13726.0,678042.0,1628681.0,-1614955.0
201407,1031.0,1813.0,771538.0,1891742.0,-1889929.0
201408,210.0,644.0,549327.0,1367311.0,-1366667.0
201409,800.0,2200.0,1285804.0,2974623.0,-2972423.0
201410,3182.0,6528.0,1071314.0,2575271.0,-2568743.0
201411,4803.0,12066.0,621984.0,1378051.0,-1365985.0
201412,4283.0,15128.0,1021924.0,2098634.0,-2083506.0
201501,2919.0,3312.0,1163397.0,2586323.0,-2583011.0
201502,5811.0,21105.0,912069.0,1868608.0,-1847503.0
201503,2870.0,8406.0,1039276.0,2196551.0,-2188145.0
201504,6552.0,9661.0,1215309.0,2575724.0,-2566063.0
201505,5705.0,9355.0,1062463.0,2348435.0,-2339080.0
201506,19122.0,50015.0,1273401.0,2713744.0,-2663729.0
201507,2959.0,3629.0,765409.0,1594539.0,-1590910.0
201508,1791.0,5611.0,1102781.0,2142617.0,-2137006.0
201509,2500.0,3974.0,660669.0,1449627.0,-1445653.0
201510,2725.0,5808.0,733606.0,1517799.0,-1511991.0
201511,1660.0,5608.0,506923.0,924351.0,-918743.0
201512,22286.0,60668.0,711429.0,1424681.0,-1364013.0
201601,2314.0,5466.0,914032.0,1977166.0,-1971700.0
201602,717.0,4592.0,668034.0,1402154.0,-1397562.0
201603,2936.0,22129.0,1138693.0,2286529.0,-2264400.0
201604,2651.0,17848.0,1311574.0,2855093.0,-2837245.0
201605,3101.0,12668.0,568405.0,1006785.0,-994117.0
201606,2722.0,9672.0,913551.0,1797199.0,-1787527.0
201607,2836.0,8901.0,1032850.0,2190842.0,-2181941.0
201608,1765.0,6449.0,784117.0,1490778.0,-1484329.0
201609,6155.0,19658.0,718722.0,1539600.0,-1519942.0
201610,492.0,874.0,596028.0,1235382.0,-1234508.0
201611,5463.0,17820.0,1034539.0,2039652.0,-2021832.0
201612,7624.0,25377.0,498575.0,1087955.0,-1062578.0
201301,1248.0,3973.0,6348.0,45294.0,-41321.0
201302,6529.0,24017.0,270.0,2474.0,21543.0
201303,1284.0,4968.0,26480.0,86038.0,-81070.0
201304,1425.0,4477.0,1071.0,11904.0,-7427.0
201305,1741.0,6021.0,18928.0,41950.0,-35929.0
201306,1694.0,5570.0,333.0,2922.0,2648.0
201307,1013.0,3058.0,10434.0,63719.0,-60661.0
201308,1738.0,5355.0,36077.0,70362.0,-65007.0
201309,3656.0,8736.0,1883.0,5398.0,3338.0
201310,376.0,1555.0,18251.0,36474.0,-34919.0
201311,2194.0,6704.0,85.0,1700.0,5004.0
201312,837.0,2378.0,552.0,4216.0,-1838.0
201401,1471.0,5095.0,83.0,1720.0,3375.0
201402,780.0,2712.0,18345.0,37551.0,-34839.0
201403,4369.0,13827.0,18091.0,36565.0,-22738.0
201404,1279.0,4621.0,2837.0,19685.0,-15064.0
201405,1256.0,4124.0,18080.0,36280.0,-32156.0
201406,2282.0,7995.0,5571.0,36908.0,-28913.0
201407,540.0,2861.0,187.0,3189.0,-328.0
201408,8161.0,29451.0,36118.0,71782.0,-42331.0
201409,10037.0,34470.0,87.0,1478.0,32992.0
201410,1269.0,4237.0,19042.0,42592.0,-38355.0
201411,4011.0,22160.0,113.0,2388.0,19772.0
201412,1709.0,7620.0,23553.0,72465.0,-64845.0
201501,180.0,804.0,18595.0,40574.0,-39770.0
201502,2507.0,7890.0,124.0,2304.0,5586.0
201503,2439.0,7423.0,4870.0,33318.0,-25895.0
201504,3419.0,10074.0,18237.0,37772.0,-27698.0
201505,3238.0,10433.0,440.0,4283.0,6150.0
201506,1129.0,3913.0,18153.0,37643.0,-33730.0
201507,1769.0,5694.0,303.0,6297.0,-603.0
201508,3451.0,10683.0,18216.0,37849.0,-27166.0
201509,5361.0,40199.0,410.0,4463.0,35736.0
201510,5196.0,55777.0,18134.0,36124.0,19653.0
201511,16074.0,182374.0,19140.0,43945.0,138429.0
201512,14441.0,155975.0,323.0,7713.0,148262.0
201601,5729.0,57195.0,159.0,2990.0,54205.0
201602,1732.0,4800.0,101.0,2209.0,2591.0
201603,3659.0,11603.0,36217.0,70534.0,-58931.0
201604,3283.0,10402.0,5489.0,12801.0,-2399.0
201605,602.0,2812.0,368.0,7452.0,-4640.0
201606,4831.0,15651.0,215.0,5547.0,10104.0
201607,4847.0,15904.0,286.0,7431.0,8473.0
201608,616.0,2705.0,1780.0,12084.0,-9379.0
201609,3705.0,13446.0,500.0,13152.0,294.0
201610,2939.0,9465.0,425.0,10394.0,-929.0
201611,4888.0,19818.0,496.0,11014.0,8804.0
201612,50.0,240.0,22001.0,55225.0,-54985.0
